Channel,R2,Linearity_percent,GoodLinearity
2,0.9995503048031912,1.2486976772691072,True
4,0.9997765003047443,0.7349149045899851,False
5,0.9995863172210718,0.9500059375371205,True
10,0.9983251394800227,2.473641524736406,False
11,0.9996635432099049,1.1507936507936598,False
12,0.9994752233878624,1.4026402640264073,True
13,0.9994816165066902,1.1494252873563406,True
14,0.9996063810266019,1.221532091097299,True
15,0.9997184214738083,0.803921568627442,False
16,0.4048231870155061,41.04967889569646,True
20,0.9996478395880518,1.2246117084826762,True
22,0.9996466221530607,0.962000962000973,True
24,0.9991377480781659,1.7202456203720469,True
25,0.9994738765937378,1.2557077625570894,True
26,0.9985750021218486,2.9322073657049077,False
27,0.9996065135151198,1.0052910052910013,True
29,0.9981996774550758,2.596761453396507,False
31,0.9994585624105515,1.2631770265358073,True
32,0.9989340791571849,1.9175846593227068,True
33,0.9995288478059047,1.3972511098947826,True
35,0.9964583342223058,4.069767441860458,True
36,0.9994767804820032,1.3548387096774193,True
39,0.9982585598418181,1.9588313413014609,True
40,0.9985598576963167,1.9247886070315925,True
41,0.9980003906465812,2.453523562472974,True
42,0.9988166512226275,1.8964747880410633,True
43,0.9980409867420151,2.1729957805907194,False
44,0.9986531425933071,2.107779226423304,True
45,0.9981308719577265,2.8729107537054652,True
46,0.9986524695445825,1.9327731092437037,True
48,0.9985114612566361,1.9347209082308463,True
49,0.9990863407948835,1.5789473684210527,True
50,0.9981271137048247,2.1193963604083392,True
51,0.9984538714376475,2.3044997815639996,True
52,0.9987720128632136,1.8398268398268498,True
53,0.9983443215623851,1.968503937007874,True
54,0.9968447636731218,3.1276778063410067,True
55,0.9985921041799352,2.1459694989106777,True
58,0.9987080712438122,1.833552920509452,True
59,0.9983979971054159,2.0699270699270746,False
60,0.9978755607425507,2.4436090225563887,True
61,0.998567613800462,2.2647317502198794,True
62,0.9987880190921038,1.8601190476190392,True
63,0.9980997373904992,2.2050508857896656,True
64,0.9984735745847969,2.604166666666667,True
65,0.9984934521345188,2.2584495539640774,True
67,0.998504296947082,2.1313112400923746,True
68,0.999831592321412,0.8168771867401987,True
69,0.9989310553166426,1.6062958171625654,True
70,0.9991522594507822,1.624503968253969,True
71,0.9988652734222534,1.7646508144542308,True
72,0.9975883696784472,2.7420736932304957,True
73,0.9990990527575265,1.535947712418308,True
74,0.9994970951697506,1.3647298297557429,True
79,0.9994593468123086,1.1876247504989839,True
80,1.0,0.0,True
86,0.9991774445407658,1.4928425357873163,True
88,0.9989382304233981,2.0272710854253124,True
91,0.9991984578740966,1.6116352201257818,True
97,0.9995103619018746,1.0167154919869055,False
98,0.9994267915591689,1.3392857142857162,False
103,0.9995660211461149,1.162790697674412,False
105,0.9995616260444149,1.0204081632653061,False
106,0.9992344287412356,1.529133392487435,False
107,0.9996520439203144,1.008878127522186,True
108,0.9992106936074491,1.2977531438107266,True
109,0.9991151869846656,1.466354803886286,True
110,0.9995907127731503,1.0245035910435196,True
111,0.9993517245004336,1.5151515151515151,True
112,0.9993741784035628,1.2239678480087666,True
144,0.9981832862923375,2.8264108772583367,False
145,0.07477160907229637,64.47198275862068,True
146,0.9961885598501835,3.4510916279869366,False
147,0.9995751623572533,0.9541984732824428,False
148,0.9988565075626896,2.0919540229884848,True
