Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,0.0,7,157,0,0,0
1,1.5625,8,160,0,0,0
1,3.125,9,161,0,0,0
1,4.6875,10,159,0,0,0
1,6.25,11,160,0,0,0
1,7.8125,12,159,0,0,0
1,9.375,13,158,0,0,0
1,10.9375,14,158,0,0,0
1,12.5,15,160,0,0,0
1,14.0625,0,160,0,0,0
1,15.625,1,159,0,0,0
1,17.1875,2,159,0,0,0
1,18.75,3,160,0,0,0
1,20.3125,4,156,0,0,0
1,21.875,5,157,0,0,0
1,23.4375,6,158,0,0,0
1,25.0,7,156,0,0,0
1,26.5625,8,160,0,0,0
1,28.125,9,160,0,0,0
1,29.6875,10,157,0,0,0
1,31.25,11,158,0,0,0
1,32.8125,12,158,0,0,0
1,34.375,13,157,0,0,0
1,35.9375,14,158,0,0,0
1,37.5,15,158,0,0,0
1,39.0625,0,160,0,0,0
1,40.625,1,158,0,0,0
1,42.1875,2,161,0,0,0
1,43.75,3,160,0,0,0
1,45.3125,4,157,0,0,0
1,46.875,5,159,0,0,0
1,48.4375,6,160,0,0,0
1,50.0,7,156,0,0,0
1,51.5625,8,158,0,0,0
1,53.125,9,159,0,0,0
1,54.6875,10,157,0,0,0
1,56.25,11,160,0,0,0
1,57.8125,12,158,0,0,0
1,59.375,13,162,0,0,0
1,60.9375,14,157,0,0,0
1,62.5,15,158,0,0,0
1,64.0625,0,161,0,0,0
1,65.625,1,157,0,0,0
1,67.1875,2,159,0,0,0
1,68.75,3,159,0,0,0
1,70.3125,4,157,0,0,0
1,71.875,5,161,0,0,0
1,73.4375,6,160,0,0,0
1,75.0,7,188,0,0,0
1,76.5625,8,243,0,0,0
1,78.125,9,338,0,0,0
1,79.6875,10,466,0,0,0
1,81.25,11,596,0,0,0
1,82.8125,12,730,0,0,0
1,84.375,13,872,0,0,0
1,85.9375,14,981,0,0,0
1,87.5,15,1023,0,0,0
1,89.0625,0,1023,0,0,0
1,90.625,1,1023,0,0,0
1,92.1875,2,1023,0,0,0
1,93.75,3,1023,0,0,0
1,95.3125,4,1023,0,0,0
1,96.875,5,1023,0,0,0
1,98.4375,6,171,0,0,0
1,100.0,7,1023,597,680,767
1,101.5625,8,923,599,696,700
1,103.125,9,789,599,696,634
1,104.6875,10,696,602,720,565
1,106.25,11,646,596,672,512
1,107.8125,12,623,600,704,445
1,109.375,13,609,602,720,373
1,110.9375,14,594,600,704,311
1,112.5,15,587,599,696,254
1,114.0625,0,578,598,688,187
1,115.625,1,577,599,696,122
1,117.1875,2,574,599,696,55
1,118.75,3,571,597,680,1023
1,120.3125,4,566,599,696,956
1,121.875,5,565,598,688,890
1,123.4375,6,767,0,0,0
1,125.0,7,545,0,0,0
1,126.5625,8,546,0,0,0
1,128.125,9,534,0,0,0
1,129.6875,10,525,0,0,0
1,131.25,11,512,0,0,0
1,132.8125,12,500,0,0,0
1,134.375,13,497,0,0,0
1,135.9375,14,482,0,0,0
1,137.5,15,477,0,0,0
1,139.0625,0,460,0,0,0
1,140.625,1,446,0,0,0
1,142.1875,2,438,0,0,0
1,143.75,3,423,0,0,0
1,145.3125,4,414,0,0,0
1,146.875,5,406,0,0,0
1,148.4375,6,562,600,704,821
1,150.0,7,383,0,0,0
1,151.5625,8,382,0,0,0
1,153.125,9,374,0,0,0
1,154.6875,10,357,0,0,0
1,156.25,11,358,0,0,0
1,157.8125,12,349,0,0,0
1,159.375,13,350,0,0,0
1,160.9375,14,337,0,0,0
1,162.5,15,334,0,0,0
1,164.0625,0,328,0,0,0
1,165.625,1,320,0,0,0
1,167.1875,2,317,0,0,0
1,168.75,3,309,0,0,0
1,170.3125,4,305,0,0,0
1,171.875,5,302,0,0,0
1,173.4375,6,398,0,0,0
1,175.0,7,293,0,0,0
1,176.5625,8,293,0,0,0
1,178.125,9,287,0,0,0
1,179.6875,10,282,0,0,0
1,181.25,11,285,0,0,0
1,182.8125,12,279,0,0,0
1,184.375,13,277,0,0,0
1,185.9375,14,276,0,0,0
1,187.5,15,274,0,0,0
1,189.0625,0,269,0,0,0
1,190.625,1,268,0,0,0
1,192.1875,2,264,0,0,0
1,193.75,3,261,0,0,0
1,195.3125,4,260,0,0,0
1,196.875,5,261,0,0,0
1,198.4375,6,299,0,0,0
2,0.0,7,155,0,0,0
2,1.5625,8,158,0,0,0
2,3.125,9,152,0,0,0
2,4.6875,10,156,0,0,0
2,6.25,11,154,0,0,0
2,7.8125,12,155,0,0,0
2,9.375,13,156,0,0,0
2,10.9375,14,153,0,0,0
2,12.5,15,151,0,0,0
2,14.0625,0,155,0,0,0
2,15.625,1,153,0,0,0
2,17.1875,2,152,0,0,0
2,18.75,3,156,0,0,0
2,20.3125,4,159,0,0,0
2,21.875,5,153,0,0,0
2,23.4375,6,154,0,0,0
2,25.0,7,155,0,0,0
2,26.5625,8,157,0,0,0
2,28.125,9,155,0,0,0
2,29.6875,10,155,0,0,0
2,31.25,11,154,0,0,0
2,32.8125,12,152,0,0,0
2,34.375,13,154,0,0,0
2,35.9375,14,153,0,0,0
2,37.5,15,153,0,0,0
2,39.0625,0,152,0,0,0
2,40.625,1,154,0,0,0
2,42.1875,2,153,0,0,0
2,43.75,3,153,0,0,0
2,45.3125,4,157,0,0,0
2,46.875,5,152,0,0,0
2,48.4375,6,153,0,0,0
2,50.0,7,154,0,0,0
2,51.5625,8,156,0,0,0
2,53.125,9,154,0,0,0
2,54.6875,10,155,0,0,0
2,56.25,11,158,0,0,0
2,57.8125,12,152,0,0,0
2,59.375,13,154,0,0,0
2,60.9375,14,153,0,0,0
2,62.5,15,149,0,0,0
2,64.0625,0,153,0,0,0
2,65.625,1,154,0,0,0
2,67.1875,2,154,0,0,0
2,68.75,3,155,0,0,0
2,70.3125,4,156,0,0,0
2,71.875,5,155,0,0,0
2,73.4375,6,153,0,0,0
2,75.0,7,185,0,0,0
2,76.5625,8,236,0,0,0
2,78.125,9,329,0,0,0
2,79.6875,10,458,0,0,0
2,81.25,11,594,0,0,0
2,82.8125,12,728,0,0,0
2,84.375,13,864,0,0,0
2,85.9375,14,986,0,0,0
2,87.5,15,1023,0,0,0
2,89.0625,0,1023,0,0,0
2,90.625,1,1023,0,0,0
2,92.1875,2,1023,0,0,0
2,93.75,3,1023,0,0,0
2,95.3125,4,1023,0,0,0
2,96.875,5,1023,0,0,0
2,98.4375,6,162,0,0,0
2,100.0,7,1023,604,736,776
2,101.5625,8,954,602,720,712
2,103.125,9,811,606,752,646
2,104.6875,10,694,604,736,580
2,106.25,11,642,605,744,520
2,107.8125,12,610,607,760,456
2,109.375,13,585,604,736,392
2,110.9375,14,576,603,728,324
2,112.5,15,566,604,736,260
2,114.0625,0,561,606,752,200
2,115.625,1,557,605,744,133
2,117.1875,2,552,603,728,68
2,118.75,3,552,605,744,8
2,120.3125,4,542,601,712,968
2,121.875,5,542,603,728,906
2,123.4375,6,767,0,0,0
2,125.0,7,526,0,0,0
2,126.5625,8,518,0,0,0
2,128.125,9,517,0,0,0
2,129.6875,10,501,0,0,0
2,131.25,11,497,0,0,0
2,132.8125,12,493,0,0,0
2,134.375,13,473,0,0,0
2,135.9375,14,462,0,0,0
2,137.5,15,453,0,0,0
2,139.0625,0,444,0,0,0
2,140.625,1,435,0,0,0
2,142.1875,2,420,0,0,0
2,143.75,3,414,0,0,0
2,145.3125,4,401,0,0,0
2,146.875,5,393,0,0,0
2,148.4375,6,537,593,648,836
