Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,7,0,106,106,0
0,8,0,104,104,0
0,9,0,105,105,0
0,10,0,106,106,0
0,11,0,107,107,0
0,12,0,105,105,0
0,13,0,106,106,0
0,14,0,105,105,0
0,15,0,0,0,0
0,0,0,105,105,0
0,1,0,105,105,0
0,2,0,105,105,0
0,3,0,105,105,0
0,4,0,105,105,0
0,5,0,107,107,0
0,6,0,103,103,0
0,7,0,105,105,0
0,8,0,106,106,0
0,9,0,101,101,0
0,10,0,99,99,0
0,11,0,95,95,0
0,12,0,95,95,0
0,13,0,94,94,0
0,14,0,92,92,0
0,15,0,0,0,0
0,0,0,93,93,0
0,1,0,94,94,0
0,2,0,95,95,0
0,3,0,97,97,0
0,4,0,100,100,0
0,5,0,100,100,0
0,6,0,104,104,0
0,7,0,104,104,0
0,8,0,106,106,0
0,9,0,106,106,0
0,10,0,107,107,0
0,11,0,108,108,0
0,12,0,109,109,0
0,13,0,109,109,0
0,14,0,110,110,0
0,15,0,0,0,0
0,0,0,109,109,0
0,1,0,109,109,0
0,2,0,109,109,0
0,3,0,110,110,0
0,4,0,109,109,0
0,5,0,111,111,0
0,6,0,109,109,0
0,7,0,111,111,0
0,8,0,109,109,0
0,9,0,108,108,0
0,10,0,109,109,0
0,11,0,109,109,0
0,12,0,108,108,0
0,13,0,109,109,0
0,14,0,107,107,0
0,15,0,0,0,0
0,0,0,109,109,0
0,1,0,108,108,0
0,2,0,107,107,0
0,3,0,108,108,0
0,4,0,108,108,0
0,5,0,106,106,0
0,6,0,105,105,0
0,7,0,108,108,0
0,8,0,106,106,0
0,9,0,105,105,0
0,10,0,109,109,0
0,11,0,105,105,0
0,12,0,107,107,0
0,13,0,106,106,0
0,14,0,105,105,0
0,15,0,0,0,0
0,0,0,107,107,0
0,1,0,106,106,0
0,2,0,105,105,0
0,3,0,105,105,0
0,4,0,106,106,0
0,5,0,105,105,0
0,6,0,105,105,0
0,7,0,107,107,0
0,8,0,105,105,0
0,9,0,105,105,0
0,10,0,104,104,0
0,11,0,106,106,0
0,12,0,105,105,0
0,13,0,105,105,0
0,14,0,104,104,0
0,15,0,0,0,0
0,0,0,106,106,0
0,1,0,105,105,0
0,2,0,104,104,0
0,3,0,105,105,0
0,4,0,103,103,0
0,5,0,105,105,0
0,6,0,104,104,0
0,7,0,105,105,0
0,8,0,105,105,0
0,9,0,104,104,0
0,10,0,105,105,0
0,11,0,104,104,0
0,12,0,105,105,0
0,13,0,104,104,0
0,14,0,107,107,0
0,15,0,0,0,0
0,0,0,104,104,0
0,1,0,104,104,0
0,2,0,105,105,0
0,3,0,105,105,0
0,4,0,105,105,0
0,5,0,105,105,0
0,6,0,104,104,0
0,7,0,106,106,0
0,8,0,104,104,0
0,9,0,105,105,0
0,10,0,105,105,0
0,11,0,105,105,0
0,12,0,104,104,0
0,13,0,105,105,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,104,104,0
0,1,0,105,105,0
0,2,0,105,105,0
0,3,0,104,104,0
0,4,0,105,105,0
0,5,0,105,105,0
0,6,0,104,104,0
0,7,0,107,107,0
0,8,0,104,104,0
0,9,0,104,104,0
0,10,0,106,106,0
0,11,0,105,105,0
0,12,0,104,104,0
0,13,0,104,104,0
0,14,0,105,105,0
0,15,0,0,0,0
0,0,0,104,104,0
0,1,0,105,105,0
0,2,0,106,106,0
0,3,0,104,104,0
0,4,0,105,105,0
0,5,0,105,105,0
0,6,0,106,106,0
0,7,0,106,106,0
0,8,0,105,105,0
0,9,0,105,105,0
0,10,0,105,105,0
0,11,0,105,105,0
0,12,0,104,104,0
0,13,0,106,106,0
0,14,0,105,105,0
0,15,0,0,0,0
0,0,0,105,105,0
0,1,0,105,105,0
0,2,0,105,105,0
0,3,0,106,106,0
0,4,0,106,106,0
0,5,0,105,105,0
0,6,0,104,104,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
