Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,1,0,70,70,0
0,2,0,71,71,0
0,3,0,70,70,0
0,4,0,71,71,0
0,5,0,70,70,0
0,6,0,70,70,0
0,7,0,70,70,0
0,8,0,70,70,0
0,9,0,72,72,0
0,10,0,71,71,0
0,11,0,70,70,0
0,12,0,72,72,0
0,13,0,72,72,0
0,14,0,71,71,0
0,15,0,0,0,0
0,0,0,70,70,0
0,1,0,69,69,0
0,2,0,70,70,0
0,3,0,69,69,0
0,4,0,71,71,0
0,5,0,71,71,0
0,6,0,71,71,0
0,7,0,69,69,0
0,8,0,71,71,0
0,9,0,73,73,0
0,10,0,71,71,0
0,11,0,71,71,0
0,12,0,71,71,0
0,13,0,70,70,0
0,14,0,70,70,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,72,72,0
0,2,0,71,71,0
0,3,0,72,72,0
0,4,0,70,70,0
0,5,0,72,72,0
0,6,0,72,72,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
1,7,61,0,0,0
1,8,61,0,0,0
1,9,62,0,0,0
1,10,61,0,0,0
1,11,63,0,0,0
1,12,61,0,0,0
1,13,63,0,0,0
1,14,61,0,0,0
1,15,0,0,0,0
1,0,63,0,0,0
1,1,59,0,0,0
1,2,62,0,0,0
1,3,63,0,0,0
1,4,61,0,0,0
1,5,63,0,0,0
1,6,63,0,0,0
1,7,70,0,0,0
1,8,88,0,0,0
1,9,134,0,0,0
1,10,196,0,0,0
1,11,270,0,0,0
1,12,345,0,0,0
1,13,409,0,0,0
1,14,459,0,0,0
1,15,0,0,0,0
1,0,498,0,0,0
1,1,488,0,0,0
1,2,466,0,0,0
1,3,444,0,0,0
1,4,407,0,0,0
1,5,372,0,0,0
1,6,63,0,0,0
1,7,300,0,0,0
1,8,266,176,176,495
1,9,240,192,192,423
1,10,215,192,192,359
1,11,194,184,184,287
1,12,177,188,188,239
1,13,164,192,192,167
1,14,153,184,184,103
1,15,0,0,0,0
1,0,136,192,192,999
1,1,128,180,180,935
1,2,121,180,180,871
1,3,120,196,196,799
1,4,115,192,192,743
1,5,113,192,192,679
1,6,336,0,0,0
1,7,105,184,184,543
1,8,102,0,0,0
1,9,105,0,0,0
1,10,99,0,0,0
1,11,99,0,0,0
1,12,99,0,0,0
1,13,97,0,0,0
1,14,96,0,0,0
1,15,0,0,0,0
1,0,92,0,0,0
1,1,91,0,0,0
1,2,92,0,0,0
1,3,94,0,0,0
1,4,89,0,0,0
1,5,91,0,0,0
1,6,109,180,180,615
1,7,88,0,0,0
1,8,85,0,0,0
1,9,88,0,0,0
1,10,87,0,0,0
1,11,83,0,0,0
1,12,85,0,0,0
1,13,85,0,0,0
1,14,86,0,0,0
1,15,0,0,0,0
1,0,84,0,0,0
1,1,84,0,0,0
1,2,83,0,0,0
1,3,85,0,0,0
1,4,85,0,0,0
1,5,84,0,0,0
1,6,89,0,0,0
1,7,80,0,0,0
1,8,79,0,0,0
1,9,81,0,0,0
1,10,80,0,0,0
1,11,79,0,0,0
1,12,80,0,0,0
1,13,81,0,0,0
1,14,81,0,0,0
1,15,0,0,0,0
1,0,80,0,0,0
1,1,80,0,0,0
1,2,77,0,0,0
1,3,78,0,0,0
1,4,81,0,0,0
1,5,78,0,0,0
1,6,82,0,0,0
1,7,74,0,0,0
1,8,76,0,0,0
1,9,80,0,0,0
1,10,77,0,0,0
1,11,73,0,0,0
1,12,76,0,0,0
1,13,77,0,0,0
1,14,77,0,0,0
1,15,0,0,0,0
1,0,77,0,0,0
1,1,75,0,0,0
1,2,73,0,0,0
1,3,75,0,0,0
1,4,73,0,0,0
1,5,74,0,0,0
1,6,78,0,0,0
1,7,74,0,0,0
1,8,72,0,0,0
1,9,74,0,0,0
1,10,73,0,0,0
1,11,72,0,0,0
1,12,73,0,0,0
1,13,72,0,0,0
1,14,76,0,0,0
1,15,0,0,0,0
1,0,72,0,0,0
1,1,72,0,0,0
1,2,70,0,0,0
1,3,72,0,0,0
1,4,72,0,0,0
1,5,72,0,0,0
1,6,77,0,0,0
1,7,72,0,0,0
1,8,72,0,0,0
1,9,69,0,0,0
1,10,69,0,0,0
1,11,69,0,0,0
1,12,71,0,0,0
1,13,72,0,0,0
1,14,74,0,0,0
1,15,0,0,0,0
1,0,69,0,0,0
1,1,69,0,0,0
1,2,69,0,0,0
1,3,70,0,0,0
1,4,68,0,0,0
1,5,70,0,0,0
1,6,73,0,0,0
1,7,68,0,0,0
1,8,69,0,0,0
1,9,70,0,0,0
1,10,69,0,0,0
1,11,67,0,0,0
1,12,70,0,0,0
1,13,69,0,0,0
1,14,68,0,0,0
1,15,0,0,0,0
1,0,68,0,0,0
1,1,69,0,0,0
1,2,66,0,0,0
1,3,68,0,0,0
1,4,68,0,0,0
1,5,68,0,0,0
1,6,70,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,7,78,0,0,0
2,8,78,0,0,0
2,9,77,0,0,0
2,10,78,0,0,0
2,11,81,0,0,0
2,12,78,0,0,0
2,13,80,0,0,0
2,14,80,0,0,0
2,15,0,0,0,0
2,0,80,0,0,0
2,1,79,0,0,0
2,2,79,0,0,0
2,3,79,0,0,0
2,4,79,0,0,0
2,5,84,0,0,0
2,6,80,0,0,0
2,7,86,0,0,0
2,8,105,0,0,0
2,9,150,0,0,0
2,10,215,0,0,0
2,11,293,0,0,0
2,12,363,0,0,0
2,13,430,0,0,0
2,14,475,0,0,0
2,15,0,0,0,0
2,0,517,0,0,0
2,1,511,0,0,0
2,2,489,0,0,0
2,3,464,0,0,0
2,4,431,0,0,0
2,5,396,0,0,0
2,6,84,0,0,0
2,7,321,0,0,0
2,8,285,220,220,487
2,9,255,224,224,423
2,10,232,216,216,359
2,11,213,224,224,287
2,12,197,224,224,231
2,13,181,224,224,167
2,14,165,220,220,103
2,15,0,0,0,0
2,0,151,224,224,999
2,1,145,224,224,935
2,2,140,220,220,871
2,3,136,228,228,799
2,4,131,224,224,743
2,5,130,224,224,679
2,6,354,0,0,0
2,7,125,224,224,543
2,8,120,0,0,0
2,9,121,0,0,0
2,10,118,0,0,0
2,11,119,0,0,0
2,12,117,0,0,0
2,13,115,0,0,0
2,14,112,0,0,0
2,15,0,0,0,0
2,0,110,0,0,0
2,1,110,0,0,0
2,2,110,0,0,0
2,3,111,0,0,0
2,4,107,0,0,0
2,5,109,0,0,0
2,6,126,212,212,615
2,7,108,0,0,0
2,8,104,0,0,0
2,9,104,0,0,0
2,10,107,0,0,0
2,11,105,0,0,0
2,12,105,0,0,0
2,13,105,0,0,0
2,14,104,0,0,0
2,15,0,0,0,0
2,0,101,0,0,0
2,1,100,0,0,0
2,2,100,0,0,0
2,3,103,0,0,0
2,4,101,0,0,0
2,5,101,0,0,0
2,6,109,0,0,0
2,7,99,0,0,0
2,8,99,0,0,0
2,9,101,0,0,0
2,10,98,0,0,0
2,11,99,0,0,0
2,12,100,0,0,0
2,13,101,0,0,0
2,14,98,0,0,0
2,15,0,0,0,0
2,0,96,0,0,0
2,1,96,0,0,0
2,2,97,0,0,0
2,3,97,0,0,0
2,4,98,0,0,0
2,5,97,0,0,0
2,6,102,0,0,0
2,7,95,0,0,0
2,8,94,0,0,0
2,9,95,0,0,0
2,10,97,0,0,0
2,11,93,0,0,0
2,12,94,0,0,0
2,13,93,0,0,0
2,14,92,0,0,0
2,15,0,0,0,0
2,0,93,0,0,0
2,1,92,0,0,0
2,2,91,0,0,0
2,3,93,0,0,0
2,4,91,0,0,0
2,5,93,0,0,0
2,6,97,0,0,0
2,7,88,0,0,0
2,8,89,0,0,0
2,9,92,0,0,0
2,10,91,0,0,0
2,11,93,0,0,0
2,12,90,0,0,0
2,13,93,0,0,0
2,14,89,0,0,0
2,15,0,0,0,0
2,0,88,0,0,0
2,1,88,0,0,0
2,2,90,0,0,0
2,3,89,0,0,0
2,4,89,0,0,0
2,5,91,0,0,0
2,6,92,0,0,0
2,7,89,0,0,0
2,8,88,0,0,0
2,9,89,0,0,0
2,10,87,0,0,0
2,11,91,0,0,0
2,12,90,0,0,0
2,13,89,0,0,0
2,14,88,0,0,0
2,15,0,0,0,0
2,0,87,0,0,0
2,1,85,0,0,0
2,2,89,0,0,0
2,3,85,0,0,0
2,4,86,0,0,0
2,5,88,0,0,0
2,6,92,0,0,0
2,7,85,0,0,0
2,8,88,0,0,0
2,9,88,0,0,0
2,10,86,0,0,0
2,11,88,0,0,0
2,12,85,0,0,0
2,13,89,0,0,0
2,14,86,0,0,0
2,15,0,0,0,0
2,0,85,0,0,0
2,1,84,0,0,0
2,2,86,0,0,0
2,3,86,0,0,0
2,4,85,0,0,0
2,5,85,0,0,0
2,6,87,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
2,9,0,0,0,0
2,10,0,0,0,0
2,11,0,0,0,0
2,12,0,0,0,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0,0,0,0
2,0,0,0,0,0
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,7,129,0,0,0
3,8,128,0,0,0
3,9,130,0,0,0
3,10,133,0,0,0
3,11,131,0,0,0
3,12,129,0,0,0
3,13,132,0,0,0
3,14,131,0,0,0
3,15,0,0,0,0
3,0,130,0,0,0
3,1,129,0,0,0
3,2,133,0,0,0
3,3,132,0,0,0
3,4,130,0,0,0
3,5,127,0,0,0
3,6,130,0,0,0
3,7,143,0,0,0
3,8,168,0,0,0
3,9,221,0,0,0
3,10,295,0,0,0
3,11,369,0,0,0
3,12,448,0,0,0
3,13,512,0,0,0
3,14,562,0,0,0
3,15,0,0,0,0
3,0,603,0,0,0
3,1,592,0,0,0
3,2,574,0,0,0
3,3,542,0,0,0
3,4,505,0,0,0
3,5,464,0,0,0
3,6,133,0,0,0
3,7,385,0,0,0
3,8,352,288,288,455
3,9,322,296,296,383
3,10,297,296,296,319
3,11,272,292,292,255
3,12,254,296,296,191
3,13,240,296,296,127
3,14,223,292,292,63
3,15,0,0,0,0
3,0,206,296,296,959
3,1,200,288,288,903
3,2,198,296,296,831
3,3,191,292,292,775
3,4,188,296,296,703
3,5,185,292,292,647
3,6,424,0,0,0
3,7,180,292,292,511
3,8,179,0,0,0
3,9,177,0,0,0
3,10,176,0,0,0
3,11,171,0,0,0
3,12,173,0,0,0
3,13,171,0,0,0
3,14,168,0,0,0
3,15,0,0,0,0
3,0,168,0,0,0
3,1,166,0,0,0
3,2,165,0,0,0
3,3,165,0,0,0
3,4,163,0,0,0
3,5,161,0,0,0
3,6,180,288,288,583
3,7,160,0,0,0
3,8,158,0,0,0
3,9,160,0,0,0
3,10,161,0,0,0
3,11,160,0,0,0
3,12,160,0,0,0
3,13,157,0,0,0
3,14,158,0,0,0
3,15,0,0,0,0
3,0,157,0,0,0
3,1,156,0,0,0
3,2,159,0,0,0
3,3,154,0,0,0
3,4,155,0,0,0
3,5,154,0,0,0
3,6,160,0,0,0
3,7,152,0,0,0
3,8,152,0,0,0
3,9,152,0,0,0
3,10,156,0,0,0
3,11,155,0,0,0
3,12,153,0,0,0
3,13,153,0,0,0
3,14,152,0,0,0
3,15,0,0,0,0
3,0,152,0,0,0
3,1,150,0,0,0
3,2,150,0,0,0
3,3,149,0,0,0
3,4,150,0,0,0
3,5,149,0,0,0
3,6,153,0,0,0
3,7,147,0,0,0
3,8,149,0,0,0
3,9,146,0,0,0
3,10,150,0,0,0
3,11,149,0,0,728
3,12,148,0,0,0
3,13,149,0,0,0
3,14,146,0,0,0
3,15,0,0,0,0
3,0,145,0,0,0
3,1,149,0,0,0
3,2,148,0,0,0
3,3,146,0,0,0
3,4,146,0,0,0
3,5,146,0,0,0
3,6,148,0,0,0
3,7,145,0,0,0
3,8,144,0,0,0
3,9,144,0,0,0
3,10,145,0,0,0
3,11,145,0,0,0
3,12,143,0,0,0
3,13,145,0,0,0
3,14,144,0,0,0
3,15,0,0,0,0
3,0,141,0,0,0
3,1,143,0,0,0
3,2,144,0,0,0
3,3,142,0,0,0
3,4,144,0,0,0
3,5,142,0,0,0
3,6,144,0,0,0
3,7,141,0,0,0
3,8,141,0,0,0
3,9,144,0,0,0
3,10,141,0,0,0
3,11,141,0,0,0
3,12,139,0,0,0
3,13,142,0,0,0
3,14,142,0,0,0
3,15,0,0,0,0
3,0,140,0,0,0
3,1,140,0,0,0
3,2,141,0,0,0
3,3,141,0,0,0
3,4,142,0,0,0
3,5,136,0,0,0
3,6,142,0,0,0
3,7,140,0,0,0
3,8,141,0,0,0
3,9,138,0,0,0
3,10,139,0,0,0
3,11,140,0,0,0
3,12,141,0,0,0
3,13,140,0,0,0
3,14,142,0,0,0
3,15,0,0,0,0
3,0,139,0,0,0
3,1,140,0,0,0
3,2,137,0,0,0
3,3,137,0,0,0
3,4,140,0,0,0
3,5,136,0,0,0
3,6,140,0,0,0
3,7,0,0,0,0
3,8,0,0,0,0
3,9,0,0,0,0
3,10,0,0,0,0
3,11,0,0,0,0
3,12,0,0,0,0
3,13,0,0,0,0
3,14,0,0,0,0
3,15,0,0,0,0
3,0,0,0,0,0
3,1,0,0,0,0
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
4,7,130,0,0,0
4,8,130,0,0,0
4,9,132,0,0,0
4,10,130,0,0,0
4,11,130,0,0,0
4,12,128,0,0,0
4,13,128,0,0,0
4,14,129,0,0,0
4,15,0,0,0,0
4,0,128,0,0,0
4,1,130,0,0,0
4,2,133,0,0,0
4,3,131,0,0,0
4,4,129,0,0,0
4,5,130,0,0,0
4,6,133,0,0,0
4,7,146,0,0,0
4,8,168,0,0,0
4,9,223,0,0,0
4,10,293,0,0,0
4,11,378,0,0,0
4,12,449,0,0,0
4,13,520,0,0,0
4,14,574,0,0,0
4,15,0,0,0,0
4,0,610,0,0,0
4,1,601,0,0,0
4,2,584,0,0,0
4,3,547,0,0,0
4,4,507,0,0,0
4,5,469,0,0,0
4,6,135,0,0,0
4,7,390,0,0,0
4,8,358,292,292,447
4,9,325,292,292,383
4,10,297,288,288,319
4,11,275,292,292,255
4,12,253,284,284,199
4,13,235,288,288,127
4,14,226,292,292,63
4,15,0,0,0,0
4,0,206,288,288,959
4,1,201,292,292,895
4,2,196,292,292,831
4,3,190,288,288,767
4,4,183,284,284,711
4,5,184,288,288,639
4,6,432,0,0,0
4,7,180,292,292,503
4,8,177,0,0,0
4,9,176,0,0,0
4,10,173,0,0,0
4,11,174,0,0,0
4,12,170,0,0,0
4,13,170,0,0,0
4,14,169,0,0,0
4,15,0,0,0,0
4,0,164,0,0,0
4,1,164,0,0,0
4,2,168,0,0,0
4,3,161,0,0,0
4,4,161,0,0,0
4,5,161,0,0,0
4,6,183,292,292,575
4,7,162,0,0,0
4,8,161,0,0,0
4,9,161,0,0,0
4,10,158,0,0,0
4,11,161,0,0,0
4,12,158,0,0,0
4,13,157,0,0,0
4,14,156,0,0,0
4,15,0,0,0,0
4,0,156,0,0,0
4,1,157,0,0,0
4,2,158,0,0,0
4,3,153,0,0,0
4,4,152,0,0,0
4,5,153,0,0,0
4,6,164,0,0,0
4,7,154,0,0,0
4,8,154,0,0,0
4,9,154,0,0,0
4,10,154,0,0,0
4,11,155,0,0,0
4,12,152,0,0,0
4,13,151,0,0,0
4,14,152,0,0,0
4,15,0,0,0,0
4,0,148,0,0,0
4,1,150,0,0,0
4,2,152,0,0,0
4,3,148,0,0,0
4,4,144,0,0,0
4,5,149,0,0,0
4,6,157,0,0,0
4,7,149,0,0,680
4,8,148,0,0,0
4,9,149,0,0,0
4,10,148,0,0,0
4,11,148,0,0,0
4,12,145,0,0,0
4,13,144,0,0,0
4,14,146,0,0,0
4,15,0,0,0,0
4,0,144,0,0,0
4,1,145,0,0,0
4,2,147,0,0,0
4,3,143,0,0,0
4,4,145,0,0,0
4,5,144,0,0,0
4,6,151,0,0,0
4,7,144,0,0,0
4,8,144,0,0,0
4,9,144,0,0,0
4,10,143,0,0,0
4,11,143,0,0,0
4,12,142,0,0,0
4,13,142,0,0,0
4,14,145,0,0,0
4,15,0,0,0,0
4,0,140,0,0,0
4,1,141,0,0,0
4,2,143,0,0,0
4,3,141,0,0,0
4,4,141,0,0,0
4,5,140,0,0,0
4,6,145,0,0,0
4,7,141,0,0,0
4,8,141,0,0,0
4,9,142,0,0,0
4,10,139,0,0,0
4,11,139,0,0,0
4,12,141,0,0,0
4,13,138,0,0,0
4,14,141,0,0,0
4,15,0,0,0,0
4,0,138,0,0,0
4,1,137,0,0,0
4,2,139,0,0,0
4,3,137,0,0,0
4,4,139,0,0,0
4,5,140,0,0,0
4,6,141,0,0,0
4,7,137,0,0,0
4,8,141,0,0,0
4,9,138,0,0,0
4,10,142,0,0,0
4,11,139,0,0,0
4,12,139,0,0,0
4,13,136,0,0,0
4,14,140,0,0,0
4,15,0,0,0,0
4,0,137,0,0,0
4,1,137,0,0,0
4,2,139,0,0,0
4,3,136,0,0,0
4,4,138,0,0,0
4,5,137,0,0,0
4,6,139,0,0,0
4,7,0,0,0,0
4,8,0,0,0,0
4,9,0,0,0,0
4,10,0,0,0,0
4,11,0,0,0,0
4,12,0,0,0,0
4,13,0,0,0,0
4,14,0,0,0,0
4,15,0,0,0,0
4,0,0,0,0,0
4,1,0,0,0,0
4,2,0,0,0,0
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
5,7,80,0,0,0
5,8,78,0,0,0
5,9,80,0,0,0
5,10,79,0,0,0
5,11,77,0,0,0
5,12,78,0,0,0
5,13,81,0,0,0
5,14,80,0,0,0
5,15,0,0,0,0
5,0,77,0,0,0
5,1,77,0,0,0
5,2,77,0,0,0
5,3,78,0,0,0
5,4,78,0,0,0
5,5,78,0,0,0
5,6,73,0,0,0
5,7,90,0,0,0
5,8,107,0,0,0
5,9,152,0,0,0
5,10,220,0,0,0
5,11,295,0,0,0
5,12,372,0,0,0
5,13,439,0,0,0
5,14,485,0,0,0
5,15,0,0,0,0
5,0,520,0,0,0
5,1,512,0,0,0
5,2,492,0,0,0
5,3,464,0,0,0
5,4,431,0,0,0
5,5,394,0,0,0
5,6,76,0,0,0
5,7,320,0,0,0
5,8,285,196,196,487
5,9,255,200,200,423
5,10,233,200,200,359
5,11,212,200,200,295
5,12,193,204,204,231
5,13,181,204,204,167
5,14,170,200,200,103
5,15,0,0,0,0
5,0,153,196,196,999
5,1,144,196,196,935
5,2,137,196,196,871
5,3,137,196,196,807
5,4,130,200,200,743
5,5,127,200,200,679
5,6,351,0,0,0
5,7,125,200,200,551
5,8,120,0,0,0
5,9,120,0,0,0
5,10,121,0,0,0
5,11,118,0,0,0
5,12,118,0,0,0
5,13,113,0,0,0
5,14,114,0,0,0
5,15,0,0,0,0
5,0,114,0,0,0
5,1,112,0,0,0
5,2,110,0,0,0
5,3,110,0,0,0
5,4,109,0,0,0
5,5,107,0,0,0
5,6,121,188,188,623
5,7,108,0,0,0
5,8,104,0,0,0
5,9,104,0,0,0
5,10,107,0,0,0
5,11,105,0,0,0
5,12,105,0,0,0
5,13,103,0,0,0
5,14,106,0,0,0
5,15,0,0,0,0
5,0,104,0,0,0
5,1,101,0,0,0
5,2,101,0,0,0
5,3,101,0,0,0
5,4,105,0,0,0
5,5,98,0,0,0
5,6,105,0,0,0
5,7,101,0,0,0
5,8,101,0,0,0
5,9,100,0,0,0
5,10,100,0,0,0
5,11,97,0,0,0
5,12,100,0,0,0
5,13,95,0,0,0
5,14,95,0,0,0
5,15,0,0,0,0
5,0,96,0,0,0
5,1,95,0,0,0
5,2,96,0,0,0
5,3,95,0,0,0
5,4,95,0,0,0
5,5,93,0,0,0
5,6,98,0,0,0
5,7,95,0,0,0
5,8,93,0,0,0
5,9,94,0,0,0
5,10,93,0,0,0
5,11,92,0,0,0
5,12,95,0,0,0
5,13,92,0,0,0
5,14,92,0,0,0
5,15,0,0,0,0
5,0,93,0,0,0
5,1,91,0,0,0
5,2,91,0,0,0
5,3,92,0,0,0
5,4,91,0,0,0
5,5,91,0,0,0
5,6,94,0,0,0
5,7,90,0,0,0
5,8,90,0,0,0
5,9,90,0,0,0
5,10,90,0,0,0
5,11,89,0,0,0
5,12,91,0,0,0
5,13,90,0,0,0
5,14,89,0,0,0
5,15,0,0,0,0
5,0,89,0,0,0
5,1,88,0,0,0
5,2,87,0,0,0
5,3,91,0,0,0
5,4,88,0,0,0
5,5,87,0,0,0
5,6,90,0,0,0
5,7,88,0,0,0
5,8,87,0,0,0
5,9,86,0,0,0
5,10,87,0,0,0
5,11,85,0,0,0
5,12,86,0,0,0
5,13,85,0,0,0
5,14,84,0,0,0
5,15,0,0,0,0
5,0,85,0,0,0
5,1,86,0,0,0
5,2,88,0,0,0
5,3,85,0,0,0
5,4,85,0,0,0
5,5,87,0,0,0
5,6,86,0,0,0
5,7,86,0,0,0
5,8,84,0,0,0
5,9,85,0,0,0
5,10,85,0,0,0
5,11,85,0,0,0
5,12,88,0,0,0
5,13,86,0,0,0
5,14,86,0,0,0
5,15,0,0,0,0
5,0,84,0,0,0
5,1,83,0,0,0
5,2,85,0,0,0
5,3,85,0,0,0
5,4,83,0,0,0
5,5,85,0,0,0
5,6,85,0,0,0
5,7,0,0,0,0
5,8,0,0,0,0
5,9,0,0,0,0
5,10,0,0,0,0
5,11,0,0,0,0
5,12,0,0,0,0
5,13,0,0,0,0
5,14,0,0,0,0
5,15,0,0,0,0
5,0,0,0,0,0
5,1,0,0,0,0
5,2,0,0,0,0
5,3,0,0,0,0
5,4,0,0,0,0
5,5,0,0,0,0
5,6,0,0,0,0
6,7,81,0,0,0
6,8,84,0,0,0
6,9,83,0,0,0
6,10,81,0,0,0
6,11,84,0,0,0
6,12,81,0,0,0
6,13,81,0,0,0
6,14,81,0,0,0
6,15,0,0,0,0
6,0,83,0,0,0
6,1,81,0,0,0
6,2,83,0,0,0
6,3,80,0,0,0
6,4,82,0,0,0
6,5,80,0,0,0
6,6,85,0,0,0
6,7,93,0,0,0
6,8,117,0,0,0
6,9,161,0,0,0
6,10,229,0,0,0
6,11,304,0,0,0
6,12,381,0,0,0
6,13,446,0,0,0
6,14,498,0,0,0
6,15,0,0,0,0
6,0,534,0,0,0
6,1,525,0,0,0
6,2,502,0,0,0
6,3,472,0,0,0
6,4,440,0,0,0
6,5,397,0,0,0
6,6,90,0,0,0
6,7,323,0,0,0
6,8,296,216,216,479
6,9,264,216,216,415
6,10,238,216,216,351
6,11,215,208,208,295
6,12,199,216,216,223
6,13,185,216,216,159
6,14,174,216,216,95
6,15,0,0,0,0
6,0,156,216,216,991
6,1,152,216,216,927
6,2,145,224,224,871
6,3,141,208,208,807
6,4,137,216,216,735
6,5,132,208,208,679
6,6,367,0,0,0
6,7,127,208,208,543
6,8,130,0,0,0
6,9,125,0,0,0
6,10,125,0,0,0
6,11,123,0,0,0
6,12,121,0,0,0
6,13,119,0,0,0
6,14,119,0,0,0
6,15,0,0,0,0
6,0,116,0,0,0
6,1,118,0,0,0
6,2,115,0,0,0
6,3,114,0,0,0
6,4,113,0,0,0
6,5,111,0,0,0
6,6,135,192,192,607
6,7,109,0,0,0
6,8,112,0,0,0
6,9,109,0,0,0
6,10,109,0,0,0
6,11,109,0,0,0
6,12,110,0,0,0
6,13,107,0,0,0
6,14,109,0,0,0
6,15,0,0,0,0
6,0,104,0,0,0
6,1,106,0,0,0
6,2,106,0,0,0
6,3,103,0,0,0
6,4,105,0,0,0
6,5,105,0,0,0
6,6,112,0,0,0
6,7,100,0,0,0
6,8,105,0,0,0
6,9,104,0,0,0
6,10,101,0,0,0
6,11,103,0,0,0
6,12,101,0,0,0
6,13,100,0,0,0
6,14,104,0,0,0
6,15,0,0,0,0
6,0,100,0,0,0
6,1,102,0,0,0
6,2,101,0,0,0
6,3,98,0,0,0
6,4,99,0,0,0
6,5,99,0,0,0
6,6,104,0,0,0
6,7,97,0,0,0
6,8,101,0,0,0
6,9,101,0,0,0
6,10,97,0,0,0
6,11,97,0,0,0
6,12,95,0,0,0
6,13,95,0,0,0
6,14,98,0,0,0
6,15,0,0,0,0
