Channel,R2,Linearity_percent,GoodLinearity
1,0.8643055465959038,20.426065162907268,False
2,0.8680009414690782,20.283234353586117,True
3,0.8540757767383934,20.757957407831455,True
4,0.8454305167233896,21.054453161052155,True
39,0.8561346198495705,20.832364566379923,True
40,0.8571698238971914,20.742962621135216,True
41,0.841413398310965,21.340326340326346,True
42,0.864332739143753,20.64441887226696,True
77,0.9782613611182713,8.498023715415014,True
78,0.9784883381989569,7.893450635386122,True
79,0.9788237458604194,8.5043988269795,True
80,0.9717516296898163,9.155844155844168,True
