Channel,R2,Linearity_percent,GoodLinearity
1,0.8655565252185498,20.420110192837466,True
2,0.8678108502633423,20.357224639340494,True
3,0.8534780226459503,20.821854912764014,True
4,0.8450308721459195,21.054453161052155,True
39,0.8546989619937494,20.86724017670307,True
40,0.8587128544081033,20.79574369650706,True
41,0.8409665635276777,21.340326340326346,True
42,0.8630896540602696,20.69044879171462,True
77,0.9707916841256516,8.751369112814915,True
78,0.9713273774509572,8.663745892661561,True
79,0.9719237463198814,8.579205225911839,True
80,0.9752373738718139,8.058095750403446,True
