Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,4,0,107,107,0
0,5,0,109,109,0
0,6,0,109,109,0
0,7,0,107,107,0
0,8,0,108,108,0
0,9,0,107,107,0
0,10,0,107,107,0
0,11,0,107,107,0
0,12,0,109,109,0
0,13,0,108,108,0
0,14,0,108,108,0
0,15,0,0,0,0
0,0,0,108,108,0
0,1,0,105,105,0
0,2,0,109,109,0
0,3,0,108,108,0
0,4,0,109,109,0
0,5,0,107,107,0
0,6,0,108,108,0
0,7,0,109,109,0
0,8,0,108,108,0
0,9,0,107,107,0
0,10,0,109,109,0
0,11,0,108,108,0
0,12,0,107,107,0
0,13,0,109,109,0
0,14,0,109,109,0
0,15,0,0,0,0
0,0,0,106,106,0
0,1,0,106,106,0
0,2,0,108,108,0
0,3,0,108,108,0
0,4,0,107,107,0
0,5,0,109,109,0
0,6,0,108,108,0
0,7,0,108,108,0
0,8,0,106,106,0
0,9,0,108,108,0
0,10,0,108,108,0
0,11,0,108,108,0
0,12,0,109,109,0
0,13,0,109,109,0
0,14,0,108,108,0
0,15,0,0,0,0
0,0,0,107,107,0
0,1,0,109,109,0
0,2,0,106,106,0
0,3,0,109,109,0
0,4,0,109,109,0
0,5,0,107,107,0
0,6,0,109,109,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
1,7,73,0,0,0
1,8,72,0,0,0
1,9,74,0,0,0
1,10,77,0,0,0
1,11,72,0,0,0
1,12,72,0,0,0
1,13,73,0,0,0
1,14,72,0,0,0
1,15,0,0,0,0
1,0,72,0,0,0
1,1,72,0,0,0
1,2,72,0,0,0
1,3,72,0,0,0
1,4,76,0,0,0
1,5,73,0,0,0
1,6,72,0,0,0
1,7,77,0,0,0
1,8,80,0,0,0
1,9,93,0,0,0
1,10,120,0,0,0
1,11,138,0,0,0
1,12,166,0,0,0
1,13,193,0,0,0
1,14,217,0,0,0
1,15,0,0,0,0
1,0,238,0,0,0
1,1,238,0,0,0
1,2,233,0,0,0
1,3,225,0,0,0
1,4,220,0,0,0
1,5,204,0,0,0
1,6,74,0,0,0
1,7,178,0,0,0
1,8,166,0,0,0
1,9,154,0,0,0
1,10,149,0,0,205
1,11,136,0,0,149
1,12,127,0,0,88
1,13,122,0,0,21
1,14,117,0,0,981
1,15,0,0,0,0
1,0,107,0,0,854
1,1,104,0,0,792
1,2,104,0,0,727
1,3,98,0,0,663
1,4,104,0,0,594
1,5,98,0,0,534
1,6,162,0,0,0
1,7,95,0,0,404
1,8,93,0,0,347
1,9,93,0,0,277
1,10,96,0,0,0
1,11,92,0,0,0
1,12,93,0,0,0
1,13,94,0,0,0
1,14,92,0,0,0
1,15,0,0,0,0
1,0,91,0,0,0
1,1,87,0,0,0
1,2,90,0,0,0
1,3,87,0,0,0
1,4,90,0,0,0
1,5,90,0,0,0
1,6,98,0,0,471
1,7,86,0,0,0
1,8,85,0,0,0
1,9,88,0,0,0
1,10,89,0,0,0
1,11,88,0,0,0
1,12,85,0,0,0
1,13,86,0,0,0
1,14,86,0,0,0
1,15,0,0,0,0
1,0,86,0,0,0
1,1,83,0,0,0
1,2,85,0,0,0
1,3,83,0,0,0
1,4,86,0,0,0
1,5,83,0,0,0
1,6,90,0,0,0
1,7,84,0,0,0
1,8,80,0,0,0
1,9,84,0,0,0
1,10,84,0,0,0
1,11,81,0,0,0
1,12,83,0,0,0
1,13,84,0,0,0
1,14,84,0,0,0
1,15,0,0,0,0
1,0,82,0,0,0
1,1,80,0,0,0
1,2,82,0,0,0
1,3,81,0,0,0
1,4,81,0,0,0
1,5,82,0,0,0
1,6,86,0,0,0
1,7,83,0,0,0
1,8,80,0,0,0
1,9,82,0,0,0
1,10,82,0,0,0
1,11,79,0,0,0
1,12,79,0,0,0
1,13,82,0,0,0
1,14,80,0,0,0
1,15,0,0,0,0
1,0,80,0,0,0
1,1,81,0,0,0
1,2,82,0,0,0
1,3,80,0,0,0
1,4,82,0,0,0
1,5,78,0,0,0
1,6,84,0,0,0
1,7,80,0,0,0
1,8,79,0,0,0
1,9,80,0,0,0
1,10,80,0,0,0
1,11,78,0,0,0
1,12,78,0,0,0
1,13,80,0,0,0
1,14,78,0,0,0
1,15,0,0,0,0
1,0,78,0,0,0
1,1,78,0,0,0
1,2,78,0,0,0
1,3,79,0,0,0
1,4,81,0,0,0
1,5,77,0,0,0
1,6,84,0,0,0
1,7,78,0,0,0
1,8,76,0,0,0
1,9,77,0,0,0
1,10,79,0,0,0
1,11,78,0,0,0
1,12,75,0,0,0
1,13,78,0,0,0
1,14,78,0,0,0
1,15,0,0,0,0
1,0,78,0,0,0
1,1,77,0,0,0
1,2,78,0,0,0
1,3,78,0,0,0
1,4,81,0,0,0
1,5,77,0,0,0
1,6,80,0,0,0
1,7,76,0,0,0
1,8,76,0,0,0
1,9,75,0,0,0
1,10,80,0,0,0
1,11,75,0,0,0
1,12,75,0,0,0
1,13,77,0,0,0
1,14,76,0,0,0
1,15,0,0,0,0
1,0,77,0,0,0
1,1,76,0,0,0
1,2,77,0,0,0
1,3,77,0,0,0
1,4,81,0,0,0
1,5,75,0,0,0
1,6,80,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,7,84,0,0,0
2,8,81,0,0,0
2,9,83,0,0,0
2,10,82,0,0,0
2,11,81,0,0,0
2,12,81,0,0,0
2,13,77,0,0,0
2,14,80,0,0,0
2,15,0,0,0,0
2,0,84,0,0,0
2,1,80,0,0,0
2,2,79,0,0,0
2,3,80,0,0,0
2,4,79,0,0,0
2,5,81,0,0,0
2,6,82,0,0,0
2,7,85,0,0,0
2,8,91,0,0,0
2,9,100,0,0,0
2,10,120,0,0,0
2,11,143,0,0,0
2,12,174,0,0,0
2,13,196,0,0,0
2,14,218,0,0,0
2,15,0,0,0,0
2,0,244,0,0,0
2,1,245,0,0,0
2,2,239,0,0,0
2,3,235,0,0,0
2,4,223,0,0,0
2,5,214,0,0,0
2,6,82,0,0,0
2,7,189,0,0,0
2,8,176,0,0,0
2,9,164,0,0,264
2,10,155,0,0,205
2,11,145,0,0,141
2,12,138,0,0,76
2,13,127,0,0,16
2,14,123,0,0,975
2,15,0,0,0,0
2,0,118,0,0,843
2,1,114,0,0,783
2,2,109,0,0,719
2,3,111,0,0,651
2,4,104,0,0,592
2,5,105,0,0,526
2,6,203,0,0,0
2,7,104,0,0,395
2,8,105,0,0,332
2,9,102,0,0,0
2,10,104,0,0,0
2,11,99,0,0,0
2,12,101,0,0,0
2,13,99,0,0,0
2,14,100,0,0,0
2,15,0,0,0,0
2,0,98,0,0,0
2,1,97,0,0,0
2,2,95,0,0,0
2,3,96,0,0,0
2,4,95,0,0,0
2,5,95,0,0,0
2,6,106,0,0,461
2,7,95,0,0,0
2,8,94,0,0,0
2,9,95,0,0,0
2,10,97,0,0,0
2,11,92,0,0,0
2,12,95,0,0,0
2,13,95,0,0,0
2,14,90,0,0,0
2,15,0,0,0,0
2,0,95,0,0,0
2,1,94,0,0,0
2,2,90,0,0,0
2,3,93,0,0,0
2,4,91,0,0,0
2,5,92,0,0,0
2,6,100,0,0,0
2,7,92,0,0,0
2,8,91,0,0,0
2,9,93,0,0,0
2,10,93,0,0,0
2,11,93,0,0,0
2,12,93,0,0,0
2,13,91,0,0,0
2,14,89,0,0,0
2,15,0,0,0,0
2,0,89,0,0,0
2,1,89,0,0,0
2,2,86,0,0,0
2,3,90,0,0,0
2,4,88,0,0,0
2,5,90,0,0,0
2,6,94,0,0,0
2,7,89,0,0,0
2,8,90,0,0,0
2,9,89,0,0,0
2,10,89,0,0,0
2,11,89,0,0,0
2,12,90,0,0,0
2,13,89,0,0,0
2,14,89,0,0,0
2,15,0,0,0,0
2,0,88,0,0,0
2,1,88,0,0,0
2,2,88,0,0,0
2,3,89,0,0,0
2,4,88,0,0,0
2,5,90,0,0,0
2,6,92,0,0,0
2,7,86,0,0,0
2,8,88,0,0,0
2,9,87,0,0,0
2,10,91,0,0,0
2,11,86,0,0,0
2,12,89,0,0,0
2,13,88,0,0,0
2,14,87,0,0,0
2,15,0,0,0,0
2,0,86,0,0,0
2,1,86,0,0,0
2,2,86,0,0,0
2,3,86,0,0,0
2,4,85,0,0,0
2,5,88,0,0,0
2,6,90,0,0,0
2,7,84,0,0,0
2,8,86,0,0,0
2,9,86,0,0,0
2,10,87,0,0,0
2,11,85,0,0,0
2,12,89,0,0,0
2,13,86,0,0,0
2,14,87,0,0,0
2,15,0,0,0,0
2,0,85,0,0,0
2,1,84,0,0,0
2,2,85,0,0,0
2,3,85,0,0,0
2,4,85,0,0,0
2,5,86,0,0,0
2,6,88,0,0,0
2,7,86,0,0,0
2,8,85,0,0,0
2,9,84,0,0,0
2,10,86,0,0,0
2,11,84,0,0,0
2,12,87,0,0,0
2,13,85,0,0,0
2,14,87,0,0,0
2,15,0,0,0,0
2,0,85,0,0,0
2,1,85,0,0,0
2,2,83,0,0,0
2,3,84,0,0,0
2,4,84,0,0,0
2,5,86,0,0,0
2,6,88,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
2,9,0,0,0,0
2,10,0,0,0,0
2,11,0,0,0,0
2,12,0,0,0,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0,0,0,0
2,0,0,0,0,0
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,7,120,0,0,0
3,8,116,0,0,0
3,9,120,0,0,0
3,10,119,0,0,0
3,11,118,0,0,0
3,12,118,0,0,0
3,13,116,0,0,0
3,14,120,0,0,0
3,15,0,0,0,0
3,0,118,0,0,0
3,1,118,0,0,0
3,2,119,0,0,0
3,3,115,0,0,0
3,4,119,0,0,0
3,5,120,0,0,0
3,6,112,0,0,0
3,7,127,0,0,0
3,8,127,0,0,0
3,9,143,0,0,0
3,10,165,0,0,0
3,11,195,0,0,0
3,12,227,0,0,0
3,13,254,0,0,0
3,14,278,0,0,0
3,15,0,0,0,0
3,0,298,0,0,0
3,1,299,0,0,0
3,2,296,0,0,0
3,3,285,0,0,0
3,4,274,0,0,0
3,5,262,0,0,0
3,6,122,0,0,0
3,7,236,0,0,0
3,8,217,0,0,0
3,9,208,0,0,220
3,10,193,0,0,153
3,11,187,0,0,91
3,12,178,0,0,27
3,13,169,0,0,987
3,14,162,0,0,923
3,15,0,0,0,0
3,0,156,0,0,796
3,1,153,0,0,731
3,2,152,0,0,662
3,3,146,0,0,605
3,4,148,0,0,540
3,5,145,0,0,477
3,6,144,0,0,0
3,7,147,0,0,341
3,8,139,0,0,288
3,9,143,0,0,0
3,10,140,0,0,0
3,11,139,0,0,0
3,12,140,0,0,0
3,13,136,0,0,0
3,14,138,0,0,0
3,15,0,0,0,0
3,0,134,0,0,0
3,1,136,0,0,0
3,2,136,0,0,0
3,3,134,0,0,0
3,4,137,0,0,0
3,5,134,0,0,0
3,6,146,0,0,412
3,7,137,0,0,0
3,8,132,0,0,0
3,9,134,0,0,0
3,10,134,0,0,0
3,11,133,0,0,0
3,12,134,0,0,0
3,13,130,0,0,0
3,14,132,0,0,0
3,15,0,0,0,0
3,0,130,0,0,0
3,1,131,0,0,0
3,2,134,0,0,0
3,3,129,0,0,0
3,4,130,0,0,0
3,5,131,0,0,0
3,6,130,0,0,0
3,7,134,0,0,0
3,8,128,0,0,0
3,9,128,0,0,0
3,10,128,0,0,0
3,11,132,0,0,0
3,12,134,0,0,0
3,13,127,0,0,0
3,14,129,0,0,0
3,15,0,0,0,0
3,0,129,0,0,0
3,1,127,0,0,0
3,2,130,0,0,0
3,3,127,0,0,0
3,4,128,0,0,0
3,5,128,0,0,0
3,6,154,0,0,0
3,7,130,0,0,0
3,8,126,0,0,0
3,9,127,0,0,0
3,10,126,0,0,0
3,11,129,0,0,0
3,12,130,0,0,0
3,13,126,0,0,0
3,14,128,0,0,0
3,15,0,0,0,0
3,0,126,0,0,0
3,1,127,0,0,0
3,2,128,0,0,0
3,3,123,0,0,0
3,4,125,0,0,0
3,5,127,0,0,0
3,6,126,0,0,0
3,7,127,0,0,0
3,8,125,0,0,0
3,9,124,0,0,0
3,10,124,0,0,0
3,11,127,0,0,0
3,12,128,0,0,0
3,13,124,0,0,0
3,14,127,0,0,0
3,15,0,0,0,0
3,0,125,0,0,0
3,1,126,0,0,0
3,2,126,0,0,0
3,3,122,0,0,0
3,4,126,0,0,0
3,5,126,0,0,0
3,6,124,0,0,0
3,7,127,0,0,0
3,8,125,0,0,0
3,9,123,0,0,0
3,10,122,0,0,0
3,11,126,0,0,0
3,12,126,0,0,0
3,13,123,0,0,0
3,14,124,0,0,0
3,15,0,0,0,0
3,0,122,0,0,0
3,1,121,0,0,0
3,2,122,0,0,0
3,3,121,0,0,0
3,4,122,0,0,0
3,5,126,0,0,0
3,6,122,0,0,0
3,7,126,0,0,0
3,8,122,0,0,0
3,9,122,0,0,0
3,10,122,0,0,0
3,11,124,0,0,0
3,12,126,0,0,0
3,13,124,0,0,0
3,14,122,0,0,0
3,15,0,0,0,0
3,0,121,0,0,0
3,1,123,0,0,0
3,2,122,0,0,0
3,3,124,0,0,0
3,4,122,0,0,0
3,5,124,0,0,0
3,6,121,0,0,0
3,7,0,0,0,0
3,8,0,0,0,0
3,9,0,0,0,0
3,10,0,0,0,0
3,11,0,0,0,0
3,12,0,0,0,0
3,13,0,0,0,0
3,14,0,0,0,0
3,15,0,0,0,0
3,0,0,0,0,0
3,1,0,0,0,0
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
4,7,124,0,0,0
4,8,122,0,0,0
4,9,122,0,0,0
4,10,122,0,0,0
4,11,125,0,0,0
4,12,121,0,0,0
4,13,123,0,0,0
4,14,120,0,0,0
4,15,0,0,0,0
4,0,124,0,0,0
4,1,123,0,0,0
4,2,125,0,0,0
4,3,124,0,0,0
4,4,122,0,0,0
4,5,123,0,0,0
4,6,126,0,0,0
4,7,127,0,0,0
4,8,133,0,0,0
4,9,152,0,0,0
4,10,173,0,0,0
4,11,207,0,0,0
4,12,237,0,0,0
4,13,266,0,0,0
4,14,290,0,0,0
4,15,0,0,0,0
4,0,318,0,0,0
4,1,318,0,0,0
4,2,315,0,0,0
4,3,304,0,0,0
4,4,292,0,0,0
4,5,276,0,0,0
4,6,102,0,0,0
4,7,241,0,0,0
4,8,228,0,0,0
4,9,217,0,0,205
4,10,203,0,0,144
4,11,195,0,0,76
4,12,185,0,0,14
4,13,175,0,0,975
4,14,172,0,0,916
4,15,0,0,0,0
4,0,162,0,0,779
4,1,159,0,0,721
4,2,155,0,0,654
4,3,157,0,0,587
4,4,153,0,0,524
4,5,151,0,0,466
4,6,260,0,0,0
4,7,145,0,0,333
4,8,145,0,0,268
4,9,147,0,0,0
4,10,145,0,0,0
4,11,145,0,0,0
4,12,143,0,0,0
4,13,143,0,0,0
4,14,143,0,0,0
4,15,0,0,0,0
4,0,142,0,0,0
4,1,143,0,0,0
4,2,141,0,0,0
4,3,143,0,0,0
4,4,141,0,0,0
4,5,140,0,0,0
4,6,150,0,0,399
4,7,135,0,0,0
4,8,141,0,0,0
4,9,142,0,0,0
4,10,137,0,0,0
4,11,138,0,0,0
4,12,137,0,0,0
4,13,136,0,0,0
4,14,139,0,0,0
4,15,0,0,0,0
4,0,138,0,0,0
4,1,137,0,0,0
4,2,136,0,0,0
4,3,137,0,0,0
4,4,139,0,0,0
4,5,135,0,0,0
4,6,140,0,0,0
4,7,130,0,0,0
4,8,134,0,0,0
4,9,138,0,0,0
4,10,134,0,0,0
4,11,135,0,0,0
4,12,134,0,0,0
4,13,133,0,0,0
4,14,136,0,0,0
4,15,0,0,0,0
4,0,136,0,0,0
4,1,134,0,0,0
4,2,133,0,0,0
4,3,6,0,0,0
4,4,137,0,0,0
4,5,134,0,0,0
4,6,136,0,0,0
4,7,129,0,0,0
4,8,129,0,0,0
4,9,133,0,0,0
4,10,131,0,0,0
4,11,134,0,0,0
4,12,132,0,0,0
4,13,132,0,0,0
4,14,133,0,0,0
4,15,0,0,0,0
4,0,132,0,0,0
4,1,131,0,0,0
4,2,131,0,0,0
4,3,131,0,0,0
4,4,132,0,0,0
4,5,128,0,0,0
4,6,132,0,0,0
4,7,129,0,0,0
4,8,130,0,0,0
4,9,132,0,0,0
4,10,130,0,0,0
4,11,133,0,0,0
4,12,129,0,0,0
4,13,130,0,0,0
4,14,130,0,0,0
4,15,0,0,0,0
4,0,129,0,0,0
4,1,128,0,0,0
4,2,131,0,0,0
4,3,128,0,0,0
4,4,132,0,0,0
4,5,129,0,0,0
4,6,138,0,0,0
4,7,128,0,0,0
4,8,129,0,0,0
4,9,128,0,0,0
4,10,127,0,0,0
4,11,131,0,0,0
4,12,128,0,0,0
4,13,127,0,0,0
4,14,129,0,0,0
4,15,0,0,0,0
4,0,127,0,0,0
4,1,128,0,0,0
4,2,128,0,0,0
4,3,128,0,0,0
4,4,128,0,0,0
4,5,127,0,0,0
4,6,126,0,0,0
4,7,128,0,0,0
4,8,125,0,0,0
4,9,127,0,0,0
4,10,126,0,0,0
4,11,128,0,0,0
4,12,128,0,0,0
4,13,126,0,0,0
4,14,130,0,0,0
4,15,0,0,0,0
4,0,125,0,0,0
4,1,128,0,0,0
4,2,128,0,0,0
4,3,127,0,0,0
4,4,128,0,0,0
4,5,125,0,0,0
4,6,126,0,0,0
4,7,0,0,0,0
4,8,0,0,0,0
4,9,0,0,0,0
4,10,0,0,0,0
4,11,0,0,0,0
4,12,0,0,0,0
4,13,0,0,0,0
4,14,0,0,0,0
4,15,0,0,0,0
4,0,0,0,0,0
4,1,0,0,0,0
4,2,0,0,0,0
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
5,7,108,0,0,0
5,8,108,0,0,0
5,9,106,0,0,0
5,10,107,0,0,0
5,11,109,0,0,0
5,12,109,0,0,0
5,13,109,0,0,0
5,14,110,0,0,0
5,15,0,0,0,0
5,0,110,0,0,0
5,1,111,0,0,0
5,2,109,0,0,0
5,3,110,0,0,0
5,4,107,0,0,0
5,5,109,0,0,0
5,6,106,0,0,0
5,7,112,0,0,0
5,8,118,0,0,0
5,9,131,0,0,0
5,10,155,0,0,0
5,11,189,0,0,0
5,12,220,0,0,0
5,13,247,0,0,0
5,14,269,0,0,0
5,15,0,0,0,0
5,0,297,0,0,0
5,1,293,0,0,0
5,2,290,0,0,0
5,3,282,0,0,0
5,4,265,0,0,0
5,5,252,0,0,0
5,6,110,0,0,0
5,7,220,0,0,0
5,8,208,0,0,0
5,9,194,0,0,224
5,10,183,0,0,162
5,11,176,0,0,95
5,12,168,0,0,32
5,13,161,0,0,992
5,14,152,0,0,930
5,15,0,0,0,0
5,0,146,0,0,801
5,1,144,0,0,735
5,2,140,0,0,669
5,3,140,0,0,608
5,4,134,0,0,547
5,5,136,0,0,479
5,6,236,0,0,0
5,7,131,0,0,354
5,8,130,0,0,292
5,9,132,0,0,0
5,10,130,0,0,0
5,11,131,0,0,0
5,12,129,0,0,0
5,13,128,0,0,0
5,14,127,0,0,0
5,15,0,0,0,0
5,0,127,0,0,0
5,1,125,0,0,0
5,2,128,0,0,0
5,3,128,0,0,0
5,4,125,0,0,0
5,5,126,0,0,0
5,6,134,0,0,420
5,7,124,0,0,0
5,8,124,0,0,0
5,9,125,0,0,0
5,10,124,0,0,0
5,11,122,0,0,0
5,12,121,0,0,0
5,13,124,0,0,0
5,14,121,0,0,0
5,15,0,0,0,0
5,0,124,0,0,0
5,1,121,0,0,0
5,2,122,0,0,0
5,3,123,0,0,0
5,4,120,0,0,0
5,5,123,0,0,0
5,6,126,0,0,0
5,7,120,0,0,0
5,8,118,0,0,0
5,9,118,0,0,0
5,10,121,0,0,0
5,11,119,0,0,0
5,12,121,0,0,0
5,13,121,0,0,0
5,14,120,0,0,0
5,15,0,0,0,0
5,0,122,0,0,0
5,1,116,0,0,0
5,2,120,0,0,0
5,3,124,0,0,0
5,4,119,0,0,0
5,5,122,0,0,0
5,6,122,0,0,0
5,7,120,0,0,0
5,8,118,0,0,0
5,9,114,0,0,0
5,10,118,0,0,0
5,11,120,0,0,0
5,12,117,0,0,0
5,13,118,0,0,0
5,14,118,0,0,0
5,15,0,0,0,0
5,0,116,0,0,0
5,1,116,0,0,0
5,2,118,0,0,0
5,3,121,0,0,0
5,4,118,0,0,0
5,5,119,0,0,0
5,6,120,0,0,0
5,7,116,0,0,0
5,8,115,0,0,0
5,9,113,0,0,0
5,10,116,0,0,0
5,11,118,0,0,0
5,12,113,0,0,0
5,13,115,0,0,0
5,14,113,0,0,0
5,15,0,0,0,0
5,0,114,0,0,0
5,1,112,0,0,0
5,2,114,0,0,0
5,3,117,0,0,0
5,4,113,0,0,0
5,5,116,0,0,0
5,6,116,0,0,0
5,7,117,0,0,0
5,8,114,0,0,0
5,9,111,0,0,0
5,10,116,0,0,0
5,11,116,0,0,0
5,12,113,0,0,0
5,13,113,0,0,0
5,14,112,0,0,0
5,15,0,0,0,0
5,0,116,0,0,0
5,1,110,0,0,0
5,2,114,0,0,0
5,3,117,0,0,0
5,4,113,0,0,0
5,5,114,0,0,0
5,6,114,0,0,0
5,7,114,0,0,0
5,8,112,0,0,0
5,9,112,0,0,0
5,10,113,0,0,0
5,11,116,0,0,0
5,12,112,0,0,0
5,13,113,0,0,0
5,14,112,0,0,0
5,15,0,0,0,0
5,0,112,0,0,0
5,1,110,0,0,0
5,2,111,0,0,0
5,3,114,0,0,0
5,4,112,0,0,0
5,5,114,0,0,0
5,6,112,0,0,0
5,7,0,0,0,0
5,8,0,0,0,0
5,9,0,0,0,0
5,10,0,0,0,0
5,11,0,0,0,0
5,12,0,0,0,0
5,13,0,0,0,0
5,14,0,0,0,0
5,15,0,0,0,0
5,0,0,0,0,0
5,1,0,0,0,0
5,2,0,0,0,0
5,3,0,0,0,0
5,4,0,0,0,0
5,5,0,0,0,0
5,6,0,0,0,0
6,7,72,0,0,0
6,8,72,0,0,0
6,9,73,0,0,0
6,10,72,0,0,0
6,11,73,0,0,0
6,12,72,0,0,0
6,13,74,0,0,0
6,14,70,0,0,0
6,15,0,0,0,0
6,0,73,0,0,0
6,1,71,0,0,0
6,2,74,0,0,0
6,3,70,0,0,0
6,4,71,0,0,0
6,5,72,0,0,0
6,6,72,0,0,0
6,7,74,0,0,0
6,8,79,0,0,0
6,9,93,0,0,0
6,10,111,0,0,0
6,11,135,0,0,0
6,12,165,0,0,0
6,13,190,0,0,0
6,14,208,0,0,0
6,15,0,0,0,0
6,0,234,0,0,0
6,1,235,0,0,0
6,2,234,0,0,0
6,3,223,0,0,0
6,4,215,0,0,0
6,5,203,0,0,0
6,6,72,0,0,0
6,7,177,0,0,0
6,8,165,0,0,0
6,9,154,0,0,0
6,10,144,0,0,220
6,11,134,0,0,158
6,12,127,0,0,92
6,13,118,0,0,28
6,14,113,0,0,994
6,15,0,0,0,0
6,0,107,0,0,862
6,1,104,0,0,800
6,2,104,0,0,733
6,3,97,0,0,676
6,4,97,0,0,606
6,5,97,0,0,544
6,6,190,0,0,0
6,7,95,0,0,413
6,8,90,0,0,350
6,9,93,0,0,281
6,10,92,0,0,0
6,11,92,0,0,0
6,12,92,0,0,0
6,13,90,0,0,0
6,14,86,0,0,0
6,15,0,0,0,0
6,0,88,0,0,0
6,1,88,0,0,0
6,2,89,0,0,0
6,3,89,0,0,0
6,4,87,0,0,0
6,5,87,0,0,0
6,6,88,0,0,478
6,7,90,0,0,0
6,8,86,0,0,0
6,9,88,0,0,0
6,10,86,0,0,0
6,11,86,0,0,0
6,12,82,0,0,0
6,13,85,0,0,0
6,14,81,0,0,0
6,15,0,0,0,0
6,0,84,0,0,0
6,1,83,0,0,0
6,2,83,0,0,0
6,3,83,0,0,0
6,4,84,0,0,0
6,5,83,0,0,0
6,6,88,0,0,0
6,7,84,0,0,0
6,8,83,0,0,0
6,9,84,0,0,0
6,10,83,0,0,0
6,11,82,0,0,0
6,12,79,0,0,0
6,13,81,0,0,0
6,14,80,0,0,0
6,15,0,0,0,0
6,0,82,0,0,0
6,1,83,0,0,0
6,2,82,0,0,0
6,3,81,0,0,0
6,4,81,0,0,0
6,5,79,0,0,0
6,6,80,0,0,0
6,7,81,0,0,0
6,8,81,0,0,0
6,9,83,0,0,0
6,10,82,0,0,0
6,11,79,0,0,0
6,12,80,0,0,0
6,13,81,0,0,0
6,14,79,0,0,0
6,15,0,0,0,0
