Time,ToA_mean,ToA_std,Amplitude
56.25,655.0,0.0,200
56.25,839.0,0.0,300
56.25,47.0,0.0,400
56.25,287.0,0.0,450
56.25,527.0,0.0,600
56.25,767.0,0.0,750
56.25,1023.0,0.0,800
56.25,255.0,0.0,850
56.25,503.0,0.0,925
56.25,759.0,0.0,1135
56.25,503.0,0.0,1200
56.25,1007.0,0.0,1345
56.25,239.0,0.0,1400
56.25,239.0,0.0,1450
56.25,1007.0,0.0,1550
56.25,495.0,0.0,1600
56.25,751.0,0.0,1650
