Channel,Amplitude,mean,std
0,100,-100.0,
0,200,-100.0,
0,300,-100.0,
1,100,281.0,
1,200,368.0,
1,300,411.0,
2,100,283.0,
2,200,659.0,
2,300,923.0,
3,100,293.0,
3,200,669.0,
3,300,923.0,
4,100,304.0,
4,200,689.0,
4,300,923.0,
5,100,301.0,
5,200,682.0,
5,300,923.0,
6,100,292.0,
6,200,669.0,
6,300,923.0,
7,100,288.0,
7,200,660.0,
7,300,923.0,
8,100,292.0,
8,200,672.0,
8,300,923.0,
9,100,302.0,
9,200,701.0,
9,300,923.0,
10,100,305.0,
10,200,693.0,
10,300,923.0,
11,100,299.0,
11,200,688.0,
11,300,923.0,
12,100,302.0,
12,200,688.0,
12,300,923.0,
13,100,301.0,
13,200,686.0,
13,300,923.0,
14,100,301.0,
14,200,682.0,
14,300,923.0,
15,100,318.0,
15,200,716.0,
15,300,923.0,
16,100,290.0,
16,200,680.0,
16,300,923.0,
17,100,325.0,
17,200,718.0,
17,300,923.0,
18,100,301.0,
18,200,697.0,
18,300,923.0,
19,100,33.0,
19,200,33.0,
19,300,33.0,
20,100,294.0,
20,200,682.0,
20,300,923.0,
21,100,309.0,
21,200,701.0,
21,300,923.0,
22,100,295.0,
22,200,670.0,
22,300,923.0,
23,100,294.0,
23,200,676.0,
23,300,923.0,
24,100,292.0,
24,200,678.0,
24,300,923.0,
25,100,285.0,
25,200,664.0,
25,300,923.0,
26,100,306.0,
26,200,704.0,
26,300,923.0,
27,100,290.0,
27,200,673.0,
27,300,923.0,
28,100,302.0,
28,200,690.0,
28,300,923.0,
29,100,300.0,
29,200,697.0,
29,300,923.0,
30,100,293.0,
30,200,676.0,
30,300,923.0,
31,100,271.0,
31,200,634.0,
31,300,923.0,
32,100,300.0,
32,200,692.0,
32,300,923.0,
33,100,282.0,
33,200,652.0,
33,300,923.0,
34,100,296.0,
34,200,670.0,
34,300,923.0,
35,100,286.0,
35,200,658.0,
35,300,923.0,
36,100,286.0,
36,200,660.0,
36,300,923.0,
37,100,-100.0,
37,200,-100.0,
37,300,-100.0,
38,100,-100.0,
38,200,-100.0,
38,300,-100.0,
39,100,290.0,
39,200,661.0,
39,300,923.0,
40,100,282.0,
40,200,651.0,
40,300,923.0,
41,100,292.0,
41,200,669.0,
41,300,923.0,
42,100,281.0,
42,200,642.0,
42,300,923.0,
43,100,310.0,
43,200,694.0,
43,300,923.0,
44,100,291.0,
44,200,661.0,
44,300,923.0,
45,100,279.0,
45,200,646.0,
45,300,923.0,
46,100,290.0,
46,200,656.0,
46,300,923.0,
47,100,294.0,
47,200,668.0,
47,300,923.0,
48,100,282.0,
48,200,652.0,
48,300,923.0,
49,100,285.0,
49,200,650.0,
49,300,923.0,
50,100,283.0,
50,200,649.0,
50,300,923.0,
51,100,309.0,
51,200,681.0,
51,300,923.0,
52,100,300.0,
52,200,680.0,
52,300,923.0,
53,100,290.0,
53,200,664.0,
53,300,923.0,
54,100,307.0,
54,200,692.0,
54,300,923.0,
55,100,296.0,
55,200,684.0,
55,300,923.0,
56,100,289.0,
56,200,659.0,
56,300,923.0,
57,100,26.0,
57,200,26.0,
57,300,26.0,
58,100,304.0,
58,200,684.0,
58,300,923.0,
59,100,318.0,
59,200,710.0,
59,300,923.0,
60,100,296.0,
60,200,678.0,
60,300,923.0,
61,100,298.0,
61,200,682.0,
61,300,923.0,
62,100,294.0,
62,200,670.0,
62,300,923.0,
63,100,301.0,
63,200,684.0,
63,300,923.0,
64,100,296.0,
64,200,682.0,
64,300,923.0,
65,100,289.0,
65,200,660.0,
65,300,923.0,
66,100,293.0,
66,200,668.0,
66,300,923.0,
67,100,292.0,
67,200,669.0,
67,300,923.0,
68,100,292.0,
68,200,672.0,
68,300,923.0,
69,100,298.0,
69,200,684.0,
69,300,923.0,
70,100,291.0,
70,200,662.0,
70,300,923.0,
71,100,286.0,
71,200,658.0,
71,300,923.0,
72,100,283.0,
72,200,652.0,
72,300,923.0,
73,100,279.0,
73,200,661.0,
73,300,923.0,
74,100,283.0,
74,200,655.0,
74,300,923.0,
75,100,-100.0,
75,200,-100.0,
75,300,-100.0,
76,100,-100.0,
76,200,-100.0,
76,300,-100.0,
77,100,272.0,
77,200,646.0,
77,300,923.0,
78,100,276.0,
78,200,654.0,
78,300,923.0,
79,100,288.0,
79,200,663.0,
79,300,923.0,
80,100,297.0,
80,200,686.0,
80,300,923.0,
81,100,301.0,
81,200,690.0,
81,300,923.0,
82,100,305.0,
82,200,706.0,
82,300,923.0,
83,100,295.0,
83,200,684.0,
83,300,923.0,
84,100,310.0,
84,200,717.0,
84,300,923.0,
85,100,287.0,
85,200,679.0,
85,300,923.0,
86,100,292.0,
86,200,685.0,
86,300,923.0,
87,100,294.0,
87,200,685.0,
87,300,923.0,
88,100,280.0,
88,200,650.0,
88,300,923.0,
89,100,304.0,
89,200,697.0,
89,300,923.0,
90,100,299.0,
90,200,700.0,
90,300,923.0,
91,100,288.0,
91,200,676.0,
91,300,923.0,
92,100,270.0,
92,200,665.0,
92,300,923.0,
93,100,280.0,
93,200,663.0,
93,300,923.0,
94,100,309.0,
94,200,702.0,
94,300,923.0,
95,100,-2.0,
95,200,-2.0,
95,300,-2.0,
96,100,314.0,
96,200,712.0,
96,300,923.0,
97,100,306.0,
97,200,701.0,
97,300,923.0,
98,100,300.0,
98,200,697.0,
98,300,923.0,
99,100,310.0,
99,200,717.0,
99,300,923.0,
100,100,300.0,
100,200,685.0,
100,300,923.0,
101,100,307.0,
101,200,714.0,
101,300,923.0,
102,100,301.0,
102,200,697.0,
102,300,923.0,
103,100,306.0,
103,200,702.0,
103,300,923.0,
104,100,310.0,
104,200,713.0,
104,300,923.0,
105,100,313.0,
105,200,711.0,
105,300,923.0,
106,100,301.0,
106,200,692.0,
106,300,923.0,
107,100,295.0,
107,200,686.0,
107,300,923.0,
108,100,288.0,
108,200,677.0,
108,300,923.0,
109,100,247.0,
109,200,636.0,
109,300,923.0,
110,100,288.0,
110,200,669.0,
110,300,923.0,
111,100,263.0,
111,200,650.0,
111,300,923.0,
112,100,253.0,
112,200,624.0,
112,300,923.0,
113,100,-100.0,
113,200,-100.0,
113,300,-100.0,
114,100,-100.0,
114,200,-100.0,
114,300,-100.0,
115,100,277.0,
115,200,658.0,
115,300,923.0,
116,100,275.0,
116,200,655.0,
116,300,923.0,
117,100,298.0,
117,200,685.0,
117,300,923.0,
118,100,297.0,
118,200,694.0,
118,300,923.0,
119,100,311.0,
119,200,713.0,
119,300,923.0,
120,100,300.0,
120,200,686.0,
120,300,923.0,
121,100,308.0,
121,200,704.0,
121,300,923.0,
122,100,296.0,
122,200,695.0,
122,300,923.0,
123,100,305.0,
123,200,700.0,
123,300,923.0,
124,100,308.0,
124,200,703.0,
124,300,923.0,
125,100,300.0,
125,200,688.0,
125,300,923.0,
126,100,310.0,
126,200,708.0,
126,300,923.0,
127,100,307.0,
127,200,700.0,
127,300,923.0,
128,100,292.0,
128,200,681.0,
128,300,923.0,
129,100,309.0,
129,200,692.0,
129,300,923.0,
130,100,316.0,
130,200,713.0,
130,300,923.0,
131,100,294.0,
131,200,684.0,
131,300,923.0,
132,100,293.0,
132,200,688.0,
132,300,923.0,
133,100,2.0,
133,200,1.0,
133,300,2.0,
134,100,298.0,
134,200,692.0,
134,300,923.0,
135,100,310.0,
135,200,708.0,
135,300,923.0,
136,100,294.0,
136,200,690.0,
136,300,923.0,
137,100,307.0,
137,200,700.0,
137,300,923.0,
138,100,294.0,
138,200,687.0,
138,300,923.0,
139,100,297.0,
139,200,692.0,
139,300,923.0,
140,100,293.0,
140,200,673.0,
140,300,923.0,
141,100,293.0,
