Channel,R2,Linearity_percent,GoodLinearity
1,0.6275737564729916,35.21594684385379,False
2,0.6655768282263689,32.572626534890695,False
3,0.6607381302639876,32.290249433106574,False
4,0.6507519915983716,33.18810670335551,False
5,0.6564195298372515,32.63777421080792,False
6,0.6609745939192003,32.303732303732296,False
7,0.6647939498563284,32.52597742393662,False
8,0.6600383852270061,32.27176220806793,False
10,0.649129224464115,33.34102623278712,False
11,0.6496173008082077,33.2952380952381,False
12,0.6515478913624201,33.112380952380946,False
13,0.6496173008082077,33.2952380952381,False
14,0.6524278793050641,33.028083028083024,False
15,0.6381033767447628,34.33293978748523,False
16,0.6552443445897057,32.75408109531333,False
17,0.6359298893929293,34.51985445340927,False
20,0.6534935944416759,32.92517006802721,False
21,0.6415469174706033,34.03133240266789,False
22,0.6554829792086679,32.73056057866185,False
23,0.6537341882980264,32.9018093723976,False
24,0.6538753203554066,32.88808391819485,False
25,0.6629850139943689,32.419642857142854,False
26,0.6417968770509853,34.00916647246174,False
27,0.6594432119158219,32.33280674038967,False
29,0.6482239137674872,33.42549923195083,False
30,0.6575389868293346,32.52584710587879,False
31,0.6737066400657866,33.08247648217021,False
32,0.6498612866748223,33.27228327228327,False
33,0.668974058180585,32.77976190476192,False
34,0.6558287764484181,32.6963906581741,False
35,0.6653466363888575,32.55886970172684,False
36,0.6653466363888575,32.55886970172684,False
39,0.6635807597999045,32.45444319460067,False
40,0.667914126689637,32.71428571428572,False
41,0.6558539504208425,32.693899044609935,False
42,0.6729240763305615,33.0311782566837,False
43,0.6496225558145944,33.29474415373929,False
44,0.6625507555044857,32.39440831277566,False
45,0.6706089987873168,32.882361667408404,False
46,0.6631164178652572,32.4273005905659,False
48,0.6583852600757656,32.4404761904762,False
49,0.6675424320702569,32.69151138716356,False
50,0.668898068264133,32.775041050903134,False
51,0.6518836858249486,33.080285254198294,False
52,0.6516995480794403,33.097896255790985,False
53,0.6639486417915093,32.47603954418534,False
54,0.6483916623969639,33.40989128770479,False
55,0.6516995480794403,33.097896255790985,False
58,0.6544205380923998,32.83490529867341,False
59,0.6413359858626283,34.050007963051435,False
60,0.6566799915842628,32.61183261183261,False
61,0.6569201521495963,32.587859424920126,False
62,0.6590897572532952,32.36889692585895,False
63,0.6501055858007146,33.249254758083005,False
64,0.6560690126180668,32.6725905673274,False
65,0.6623444201237054,32.382456932219974,False
67,0.6607381302639876,32.290249433106574,False
68,0.6595636298497415,32.320483749055185,False
69,0.6526712413602236,33.00466253917297,False
70,0.6632488871191045,32.435030794652256,False
71,0.6651166006648875,32.54515599343186,False
72,0.6684457046570886,32.7470238095238,False
73,0.663510888529865,32.45035068290884,False
74,0.6663000561265617,32.61607142857142,False
77,0.6667509063727091,32.64332825976662,False
78,0.6668663195688967,32.65032751895195,False
79,0.661284127911831,32.32142857142858,False
80,0.6534487009376316,32.9295238095238,False
81,0.6504214717079696,33.219412166780586,False
82,0.6405953670215565,34.11536972512581,False
83,0.6561779388264453,32.66178266178265,False
84,0.6377858216119351,34.36041083099906,False
86,0.6517588840073926,33.09222423146473,False
87,0.6507325762481749,33.18994792845823,False
88,0.6682980464435506,32.73791009405316,False
89,0.6471423413662769,33.525655819678434,False
90,0.6449343426266636,33.72763117986048,False
91,0.6550059690667663,32.777527414751376,False
92,0.6579415174545924,32.4853228962818,False
93,0.6608199595153464,32.294911734164074,False
96,0.6392583789601347,34.232543592149504,False
97,0.642831054670928,33.91705069124423,False
98,0.6468238352250621,33.55499503172056,False
99,0.6368134040717764,34.444185504544386,False
100,0.6509076646780753,33.17333333333334,False
101,0.6410949957506652,34.07131204847356,False
102,0.6483916623969639,33.40989128770479,False
103,0.6438229229802928,33.82807668521953,False
105,0.6368682304942022,34.439475955126696,False
106,0.6489671722607948,33.356190476190484,False
107,0.650819732947437,33.181680315438264,False
108,0.656115167357996,32.668012259848986,False
109,0.6679772969243635,32.71816578483244,False
110,0.6618766792388862,32.35545556805398,False
111,0.6652470743770557,32.55293012500901,False
112,0.6760090966168396,33.23652929034095,False
115,0.663510888529865,32.45035068290884,False
116,0.6689052906154515,32.775489558494115,False
117,0.6435908122820585,33.84895359417653,False
118,0.6541374723694363,32.86254534228603,False
119,0.6404782398955743,34.125676629795244,False
120,0.6513950722507729,33.126958648627976,False
121,0.6493757284476888,33.31792263831099,False
122,0.6448782603588258,33.73271889400921,False
124,0.6481182734828262,33.43531811406606,False
125,0.6480841744544528,33.4384858044164,False
126,0.6382201932972649,34.32282003710576,False
127,0.6453728463062044,33.68777931884727,False
128,0.6501055858007146,33.249254758083005,False
129,0.6529624193057959,32.976578253451216,False
130,0.6397630505292468,34.188436494861534,False
131,0.6474867994982353,33.493846976993034,False
134,0.6486445091131874,33.386327503974556,False
135,0.6377228708342494,34.36584989983047,False
136,0.6510621523309608,33.15865421128579,False
137,0.6425840133999159,33.939115098535396,False
138,0.6489671722607948,33.356190476190484,False
139,0.6509738727852309,33.167044595616005,False
140,0.6572033486996515,32.559523809523796,False
141,0.6545962611425217,32.81771307249014,False
143,0.6570784894638714,32.572025675473945,False
144,0.6496173008082077,33.2952380952381,False
145,0.6495346650009125,33.30300272975432,False
146,0.6469970543546284,33.53904761904762,False
147,0.6405953670215565,34.11536972512581,False
148,0.6505079083598603,33.21123321123319,False
149,0.663668548464262,32.45958934032328,False
150,0.6662231813152505,32.611437268971514,False
