Channel,R2,Linearity_percent,GoodLinearity
1,0.3097436502369396,57.00400245042441,False
2,0.4947260270882477,75.21657268654013,True
3,0.742124535217844,51.03652365607204,True
4,0.7443514095920487,50.31663360783969,True
5,0.4123254463702594,57.78939360347095,True
6,0.21490145108023376,60.23175744653585,True
7,0.41411813993076146,57.61253696140089,True
8,0.6016598747000385,49.878180974207986,True
10,0.5105395958241495,76.54802086943504,True
11,0.46299897154824465,83.58483797515296,True
12,0.5131349372362052,76.42133058720628,True
13,0.5820314220189752,83.03079016970881,True
14,0.5807539474540173,83.29554524718962,True
15,0.8214916546880137,38.395668859800445,True
16,0.5856455302631686,82.10325377456265,True
17,0.8198140961244587,38.50981102488263,True
20,0.1638789549703741,59.93571321756113,True
21,0.08757199500932594,66.75922332693885,True
22,0.8386308550797748,36.258216951212894,True
23,0.8390586786126192,36.241062042281705,True
24,0.3704320617999122,66.64968953452637,True
25,0.14313082802514787,63.45512481616176,True
26,0.6135889277789902,47.295563243748376,True
27,0.4781183247589167,72.7622449900428,True
29,0.4795041303646785,72.16523910542813,True
30,0.5853178771800697,81.91360369356248,True
31,0.3107000670503147,65.6251882233029,True
32,0.7894108381059155,50.657798030545706,True
33,0.5282230482946373,69.8815757834552,True
34,0.5724583289592551,75.49083264880247,True
35,0.7458524911370267,50.12641296859336,True
36,0.49481960891200544,75.19762572815476,True
39,0.8014595397466943,48.06072915726043,True
40,0.7569952866976475,49.35584061932013,True
41,0.7401575982453173,51.17964803787787,True
43,0.586761287464844,45.475481147568985,True
44,0.38419055561304827,57.77863548748079,True
45,0.5915035040793833,45.220984544285045,True
46,0.5896423634407031,45.35736341470022,True
48,0.4466613181220173,68.14198436905183,True
49,0.7005784022816949,46.367896882674685,True
50,0.4494110017405014,68.16607350889464,True
51,0.7369443924667322,51.6508004738902,True
52,0.7436895388045934,50.425329556357056,True
53,0.5051650282205955,84.01799467876134,True
54,0.7429086032125425,50.42462944425631,True
55,0.5480605331009863,78.9383673570042,True
58,0.7413049634115282,50.97147427152014,True
59,0.7403387079197975,50.94279381315581,True
60,0.7429376777033838,50.662508046170274,True
61,0.7413104394025548,51.06651098070374,True
62,0.5076861846659486,72.27248161306231,True
63,0.5287894893167407,69.68936935835994,True
64,0.5979663562317281,40.38403766778544,True
65,0.44060378752167384,63.54844098156058,True
67,0.5997853476348375,40.279010765635995,True
68,0.7420016464773818,50.83392784631749,True
69,0.7433515886136338,50.64178864041842,True
70,0.7456141158847863,50.19365091498599,True
71,0.7569829302484743,49.36575474359506,True
72,0.7445083495124862,50.38033213905967,True
73,0.7443953584368788,50.56839138227891,True
74,0.7559455870489667,49.59513306136803,True
77,0.5206456797620929,72.23539757904828,True
78,0.5288039320986554,69.8445735943124,True
79,0.7470153037597023,50.11095738969193,True
80,0.7444642678639918,50.35319774779925,True
81,0.5882879634995548,45.4734146182579,True
82,0.594063104822356,45.18743416748086,True
83,0.39594137259079265,63.67447998792686,True
84,0.6048848343619011,56.356708791626666,True
86,0.36266234297955346,63.51278527203472,True
87,0.5136535445154121,76.26670734729586,True
88,0.29131767819960713,61.75141790682781,True
89,0.7858360243300379,51.24489618899732,True
90,0.5825991152851938,82.90873406453775,True
91,0.5715760323329936,75.7094252744062,True
92,0.5817563459931969,82.99577169732801,True
93,0.3389339715621232,71.61333474748449,True
96,0.7850084557279976,51.47444773670067,True
97,0.5704287004937547,75.62083631355182,True
98,0.3724181291650843,66.11155950618797,True
100,0.3104643955562337,65.584080294543,True
101,0.605447804623799,77.91307911629097,True
102,0.4844426403294657,65.1772148679037,True
103,0.605509180157229,48.790967032426806,True
105,0.6084032323992541,48.803945000843015,True
106,0.7897603632162012,50.38144275027865,True
107,0.745827895034884,50.012869211827635,True
108,0.7458469109269126,50.1310457914497,True
109,0.7928764494456142,49.3481798554482,True
110,0.7441715277757182,50.28646981689606,True
111,0.7456535257222958,50.08057241585169,True
112,0.4986790314165761,74.61124766954866,True
115,0.02823574579781967,81.04727920057033,False
116,0.11616166404526237,60.79403939741908,True
117,0.8254278485708746,37.96888224649276,True
118,0.7959245353212505,22.881363872425453,False
119,0.5569000847146441,68.3562787013738,True
120,0.05248953653701371,67.33182930416768,True
121,0.15025199004029297,62.99995617817036,True
122,0.4766523424489813,54.88521226387311,False
124,0.4637438404195318,83.72582581984878,True
125,0.27655440383936614,64.10795153028714,True
126,0.18661208055671463,62.2486696263205,True
127,0.49400894142048607,41.99187040101,False
128,0.5827698133984546,82.96553431510627,True
129,0.05241335452691928,67.38170654733233,True
130,0.01953096128085137,81.40646836077785,True
134,0.9755327556707625,10.345287113224915,False
135,0.9330333723552011,17.700993514861924,True
136,0.6510601033073953,71.79369441527629,True
137,0.650567943289233,71.87560779679262,True
138,0.29102142309400764,60.089327391755354,True
139,0.2568534795674921,61.37276118911905,True
140,0.6111770931885195,47.3705398738345,True
141,0.4816941005573614,71.65587388340336,True
143,0.48017670746539537,72.57180548828845,True
144,0.8224942754083325,38.32187511166854,True
145,0.5825638167911292,83.01116659351369,True
146,0.33643926279488406,71.85862035865996,True
147,0.8228334410141965,38.33768282966679,True
149,0.36668684695870596,66.89841613091193,True
150,0.36801888751322076,66.70997168853037,True
