Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,7,0,72,72,0
0,8,0,69,69,0
0,9,0,72,72,0
0,10,0,70,70,0
0,11,0,71,71,0
0,12,0,71,71,0
0,13,0,71,71,0
0,14,0,73,73,0
0,15,0,0,0,0
0,0,0,70,70,0
0,1,0,70,70,0
0,2,0,72,72,0
0,3,0,71,71,0
0,4,0,72,72,0
0,5,0,70,70,0
0,6,0,70,70,0
0,7,0,72,72,0
0,8,0,69,69,0
0,9,0,71,71,0
0,10,0,69,69,0
0,11,0,69,69,0
0,12,0,66,66,0
0,13,0,67,67,0
0,14,0,65,65,0
0,15,0,0,0,0
0,0,0,67,67,0
0,1,0,65,65,0
0,2,0,67,67,0
0,3,0,68,68,0
0,4,0,67,67,0
0,5,0,69,69,0
0,6,0,70,70,0
0,7,0,71,71,0
0,8,0,70,70,0
0,9,0,73,73,0
0,10,0,73,73,0
0,11,0,74,74,0
0,12,0,73,73,0
0,13,0,73,73,0
0,14,0,73,73,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,73,73,0
0,2,0,73,73,0
0,3,0,71,71,0
0,4,0,74,74,0
0,5,0,74,74,0
0,6,0,71,71,0
0,7,0,74,74,0
0,8,0,71,71,0
0,9,0,73,73,0
0,10,0,73,73,0
0,11,0,73,73,0
0,12,0,72,72,0
0,13,0,72,72,0
0,14,0,71,71,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,71,71,0
0,2,0,72,72,0
0,3,0,70,70,0
0,4,0,73,73,0
0,5,0,75,75,0
0,6,0,72,72,0
0,7,0,73,73,0
0,8,0,72,72,0
0,9,0,71,71,0
0,10,0,70,70,0
0,11,0,71,71,0
0,12,0,71,71,0
0,13,0,70,70,0
0,14,0,73,73,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,72,72,0
0,2,0,72,72,0
0,3,0,69,69,0
0,4,0,71,71,0
0,5,0,71,71,0
0,6,0,72,72,0
0,7,0,72,72,0
0,8,0,71,71,0
0,9,0,72,72,0
0,10,0,70,70,0
0,11,0,71,71,0
0,12,0,71,71,0
0,13,0,71,71,0
0,14,0,70,70,0
0,15,0,0,0,0
0,0,0,69,69,0
0,1,0,70,70,0
0,2,0,70,70,0
0,3,0,70,70,0
0,4,0,72,72,0
0,5,0,70,70,0
0,6,0,70,70,0
0,7,0,72,72,0
0,8,0,69,69,0
0,9,0,71,71,0
0,10,0,70,70,0
0,11,0,70,70,0
0,12,0,71,71,0
0,13,0,71,71,0
0,14,0,70,70,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,69,69,0
0,2,0,72,72,0
0,3,0,71,71,0
0,4,0,71,71,0
0,5,0,72,72,0
0,6,0,70,70,0
0,7,0,72,72,0
0,8,0,70,70,0
0,9,0,70,70,0
0,10,0,70,70,0
0,11,0,70,70,0
0,12,0,70,70,0
0,13,0,70,70,0
0,14,0,71,71,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,70,70,0
0,2,0,71,71,0
0,3,0,70,70,0
0,4,0,71,71,0
0,5,0,71,71,0
0,6,0,72,72,0
0,7,0,71,71,0
0,8,0,70,70,0
0,9,0,71,71,0
0,10,0,72,72,0
0,11,0,71,71,0
0,12,0,69,69,0
0,13,0,70,70,0
0,14,0,71,71,0
0,15,0,0,0,0
0,0,0,70,70,0
0,1,0,73,73,0
0,2,0,73,73,0
0,3,0,71,71,0
0,4,0,71,71,0
0,5,0,72,72,0
0,6,0,70,70,0
0,7,0,72,72,0
0,8,0,70,70,0
0,9,0,69,69,0
0,10,0,71,71,0
0,11,0,72,72,0
0,12,0,70,70,0
0,13,0,70,70,0
0,14,0,70,70,0
0,15,0,0,0,0
0,0,0,70,70,0
0,1,0,71,71,0
0,2,0,69,69,0
0,3,0,70,70,0
0,4,0,70,70,0
0,5,0,71,71,0
0,6,0,71,71,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
1,7,62,0,0,0
1,8,61,0,0,0
1,9,63,0,0,0
1,10,62,0,0,0
1,11,62,0,0,0
1,12,61,0,0,0
1,13,61,0,0,0
1,14,60,0,0,0
1,15,0,0,0,0
1,0,58,0,0,0
1,1,61,0,0,0
1,2,61,0,0,0
1,3,59,0,0,0
1,4,62,0,0,0
1,5,58,0,0,0
1,6,59,0,0,0
1,7,68,0,0,0
1,8,77,0,0,0
1,9,99,0,0,0
1,10,133,0,0,0
1,11,177,0,0,0
1,12,221,0,0,0
1,13,265,0,0,0
1,14,296,0,0,0
1,15,0,0,0,0
1,0,324,0,0,0
1,1,328,0,0,0
1,2,317,0,0,0
1,3,300,0,0,0
1,4,284,0,0,0
1,5,260,0,0,0
1,6,62,0,0,0
1,7,218,0,0,0
1,8,198,0,0,0
1,9,181,0,0,975
1,10,166,0,0,903
1,11,152,0,0,839
1,12,140,0,0,775
1,13,133,0,0,719
1,14,123,0,0,655
1,15,0,0,0,0
1,0,110,0,0,519
1,1,109,0,0,463
1,2,104,0,0,399
1,3,98,0,0,327
1,4,99,0,0,263
1,5,92,0,0,207
1,6,240,0,0,0
1,7,94,0,0,71
1,8,90,0,0,7
1,9,93,0,0,0
1,10,90,0,0,0
1,11,89,0,0,0
1,12,86,0,0,0
1,13,86,0,0,0
1,14,88,0,0,0
1,15,0,0,0,0
1,0,82,0,0,0
1,1,82,0,0,0
1,2,84,0,0,0
1,3,82,0,0,0
1,4,83,0,0,0
1,5,80,0,0,0
1,6,93,0,0,143
1,7,81,0,0,0
1,8,80,0,0,0
1,9,80,0,0,0
1,10,80,0,0,0
1,11,79,0,0,0
1,12,78,0,0,0
1,13,77,0,0,0
1,14,78,0,0,0
1,15,0,0,0,0
1,0,81,0,0,0
1,1,77,0,0,0
1,2,75,0,0,0
1,3,75,0,0,0
1,4,77,0,0,0
1,5,72,0,0,0
1,6,80,0,0,0
1,7,77,0,0,0
1,8,75,0,0,0
1,9,76,0,0,0
1,10,76,0,0,0
1,11,75,0,0,0
1,12,71,0,0,0
1,13,74,0,0,0
1,14,74,0,0,0
1,15,0,0,0,0
1,0,76,0,0,0
1,1,73,0,0,0
1,2,73,0,0,0
1,3,73,0,0,0
1,4,73,0,0,0
1,5,72,0,0,0
1,6,74,0,0,0
1,7,75,0,0,0
1,8,70,0,0,0
1,9,72,0,0,0
1,10,71,0,0,0
1,11,71,0,0,0
1,12,70,0,0,0
1,13,69,0,0,0
1,14,72,0,0,0
1,15,0,0,0,0
1,0,72,0,0,0
1,1,70,0,0,0
1,2,70,0,0,0
1,3,70,0,0,0
1,4,69,0,0,0
1,5,71,0,0,0
1,6,74,0,0,0
1,7,72,0,0,0
1,8,66,0,0,0
1,9,72,0,0,0
1,10,69,0,0,0
1,11,70,0,0,0
1,12,67,0,0,0
1,13,70,0,0,0
1,14,70,0,0,0
1,15,0,0,0,0
1,0,69,0,0,0
1,1,68,0,0,0
1,2,68,0,0,0
1,3,68,0,0,0
1,4,65,0,0,0
1,5,69,0,0,0
1,6,70,0,0,0
1,7,69,0,0,0
1,8,68,0,0,0
1,9,71,0,0,0
1,10,67,0,0,0
1,11,69,0,0,0
1,12,67,0,0,0
1,13,68,0,0,0
1,14,69,0,0,0
1,15,0,0,0,0
1,0,69,0,0,0
1,1,65,0,0,0
1,2,66,0,0,0
1,3,68,0,0,0
1,4,64,0,0,0
1,5,66,0,0,0
1,6,68,0,0,0
1,7,67,0,0,0
1,8,68,0,0,0
1,9,69,0,0,0
1,10,65,0,0,0
1,11,69,0,0,0
1,12,65,0,0,0
1,13,68,0,0,0
1,14,68,0,0,0
1,15,0,0,0,0
1,0,65,0,0,0
1,1,66,0,0,0
1,2,65,0,0,0
1,3,65,0,0,0
1,4,66,0,0,0
1,5,64,0,0,0
1,6,65,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,7,78,0,0,0
2,8,80,0,0,0
2,9,80,0,0,0
2,10,78,0,0,0
2,11,79,0,0,0
2,12,79,0,0,0
2,13,79,0,0,0
2,14,80,0,0,0
2,15,0,0,0,0
2,0,79,0,0,0
2,1,79,0,0,0
2,2,77,0,0,0
2,3,80,0,0,0
2,4,77,0,0,0
2,5,80,0,0,0
2,6,79,0,0,0
2,7,84,0,0,0
2,8,93,0,0,0
2,9,116,0,0,0
2,10,151,0,0,0
2,11,195,0,0,0
2,12,242,0,0,0
2,13,285,0,0,0
2,14,320,0,0,0
2,15,0,0,0,0
2,0,353,0,0,0
2,1,346,0,0,0
2,2,336,0,0,0
2,3,320,0,0,0
2,4,303,0,0,0
2,5,282,0,0,0
2,6,78,0,0,0
2,7,238,0,0,0
