Time,ToA_mean,ToA_std,Amplitude
56.25,972.0,0.0,200
56.25,643.0,0.0,300
56.25,608.0,0.0,400
56.25,597.0,0.0,450
56.25,574.0,0.0,600
56.25,558.0,0.0,750
56.25,554.0,0.0,800
56.25,551.0,0.0,850
56.25,545.0,0.0,925
56.25,536.0,0.0,1135
56.25,277.0,0.0,1200
56.25,530.0,0.0,1345
56.25,530.0,0.0,1400
56.25,529.0,0.0,1450
56.25,527.0,0.0,1550
56.25,526.0,0.0,1600
56.25,525.0,0.0,1650
