Channel,R2,Linearity_percent,GoodLinearity
1,0.42920043818804937,62.783251231527096,False
2,0.5695874080565059,46.431294923174285,False
4,0.6923536316993709,43.37561663143058,False
5,0.5613019017443687,50.1755559859837,False
6,0.0,0.0,False
39,0.9775822865700274,9.397600262984877,True
40,0.9802884318760295,8.621552349150905,True
41,0.9787772789258333,9.962904080551152,True
42,0.9782132654343595,9.56546050003993,True
43,0.9772681878423847,8.90503548496115,False
44,0.9794810639477239,9.028914348063276,True
45,0.9795683463744561,8.987667465176122,True
77,0.9538084277072,10.893854748603351,False
80,0.9537173751404696,11.363636363636344,False
120,0.9567287551981691,10.876033057851227,False
