Channel,Amplitude,mean,std
1,300,1160.0,0.0
1,900,840.0,0.0
1,1500,3184.0,0.0
1,2100,4088.0,0.0
1,2400,4088.0,0.0
1,2700,4088.0,0.0
1,3000,4088.0,0.0
1,3300,1912.0,0.0
1,3600,4088.0,0.0
2,300,640.0,0.0
2,600,952.0,0.0
2,900,808.0,0.0
2,1200,4088.0,0.0
2,1500,4088.0,0.0
2,1800,4088.0,0.0
2,2100,4088.0,0.0
2,2400,4088.0,0.0
2,2700,4088.0,0.0
2,3000,4088.0,0.0
2,3300,4088.0,0.0
2,3600,4088.0,0.0
4,300,648.0,0.0
4,600,960.0,0.0
4,900,824.0,0.0
4,1200,2200.0,0.0
4,1500,4088.0,0.0
4,1800,4088.0,0.0
4,2100,4088.0,0.0
4,2400,4088.0,0.0
4,2700,4088.0,0.0
4,3000,4088.0,0.0
4,3300,4088.0,0.0
4,3600,4088.0,0.0
5,300,672.0,0.0
5,900,1728.0,0.0
5,1200,4088.0,0.0
5,1500,1432.0,0.0
5,1800,4088.0,0.0
5,2100,2760.0,0.0
5,2400,4088.0,0.0
5,2700,4088.0,0.0
5,3000,4088.0,0.0
5,3300,4088.0,0.0
5,3600,4088.0,0.0
6,2100,4088.0,0.0
6,2400,4088.0,0.0
6,2700,4088.0,0.0
6,3000,4088.0,0.0
6,3300,4088.0,0.0
6,3600,4088.0,0.0
7,3600,4088.0,0.0
39,300,432.0,0.0
39,600,728.0,0.0
39,900,984.0,0.0
39,1200,1264.0,0.0
39,1500,1584.0,0.0
39,1800,1888.0,0.0
39,2100,2160.0,0.0
39,2400,2376.0,0.0
39,2700,2544.0,0.0
39,3000,2696.0,0.0
39,3300,2824.0,0.0
39,3600,2928.0,0.0
40,300,481.0,0.0
40,600,752.0,0.0
40,900,992.0,0.0
40,1200,1272.0,0.0
40,1500,1592.0,0.0
40,1800,1912.0,0.0
40,2100,2184.0,0.0
40,2400,2416.0,0.0
40,2700,2584.0,0.0
40,3000,2736.0,0.0
40,3300,2864.0,0.0
40,3600,2992.0,0.0
41,300,492.0,0.0
41,600,752.0,0.0
41,900,1000.0,0.0
41,1200,1296.0,0.0
41,1500,1632.0,0.0
41,1800,1936.0,0.0
41,2100,2216.0,0.0
41,2400,2440.0,0.0
41,2700,2640.0,0.0
41,3000,2800.0,0.0
41,3300,2920.0,0.0
41,3600,3008.0,0.0
42,300,472.0,0.0
42,600,752.0,0.0
42,900,1008.0,0.0
42,1200,1304.0,0.0
42,1500,1640.0,0.0
42,1800,1952.0,0.0
42,2100,2240.0,0.0
42,2400,2472.0,0.0
42,2700,2656.0,0.0
42,3000,2792.0,0.0
42,3300,2944.0,0.0
42,3600,3040.0,0.0
43,600,632.0,0.0
43,900,872.0,0.0
43,1200,1160.0,0.0
43,1500,1440.0,0.0
43,1800,1736.0,0.0
43,2100,2008.0,0.0
43,2400,2224.0,0.0
43,2700,2400.0,0.0
43,3000,2544.0,0.0
43,3300,2672.0,0.0
43,3600,2784.0,0.0
44,300,512.0,0.0
44,600,776.0,0.0
44,900,1032.0,0.0
44,1200,1336.0,0.0
44,1500,1680.0,0.0
44,1800,2008.0,0.0
44,2100,2296.0,0.0
44,2400,2536.0,0.0
44,2700,2744.0,0.0
44,3000,2896.0,0.0
44,3300,3008.0,0.0
44,3600,3144.0,0.0
45,300,495.0,0.0
45,600,784.0,0.0
45,900,1016.0,0.0
45,1200,1312.0,0.0
45,1500,1648.0,0.0
45,1800,1968.0,0.0
45,2100,2288.0,0.0
45,2400,2496.0,0.0
45,2700,2688.0,0.0
45,3000,2840.0,0.0
45,3300,2976.0,0.0
45,3600,3096.0,0.0
77,600,468.0,0.0
77,900,800.0,0.0
77,1200,1088.0,0.0
77,1500,1456.0,0.0
77,1800,1720.0,0.0
77,2100,1984.0,0.0
77,2400,2144.0,0.0
77,2700,2288.0,0.0
77,3000,2408.0,0.0
77,3300,2528.0,0.0
77,3600,2616.0,0.0
80,600,544.0,0.0
80,900,848.0,0.0
80,1200,1184.0,0.0
80,1500,1512.0,0.0
80,1800,1824.0,0.0
80,2100,2048.0,0.0
80,2400,2240.0,0.0
80,2700,2392.0,0.0
80,3000,2504.0,0.0
80,3300,2624.0,0.0
80,3600,2704.0,0.0
120,600,592.0,0.0
120,900,896.0,0.0
120,1200,1232.0,0.0
120,1500,1560.0,0.0
120,1800,1880.0,0.0
120,2100,2112.0,0.0
120,2400,2296.0,0.0
120,2700,2464.0,0.0
120,3000,2584.0,0.0
120,3300,2696.0,0.0
120,3600,2792.0,0.0
