Channel,Amplitude,mean,std
0,100,-100.0,
0,200,-100.0,
0,300,-100.0,
0,400,-100.0,
0,450,-100.0,
0,600,-100.0,
1,100,1.0,
1,200,25.0,
1,300,172.0,
1,400,281.0,
1,450,302.0,
1,600,376.0,
2,100,6.0,
2,200,19.0,
2,300,185.0,
2,400,280.0,
2,450,306.0,
2,600,360.0,
3,100,124.0,
3,200,226.0,
3,300,346.0,
3,400,384.0,
3,450,483.0,
3,600,734.0,
4,100,225.0,
4,200,345.0,
4,300,442.0,
4,400,505.0,
4,450,668.0,
4,600,880.0,
5,100,26.0,
5,200,128.0,
5,300,229.0,
5,400,345.0,
5,450,411.0,
5,600,568.0,
6,100,152.0,
6,200,247.0,
6,300,372.0,
6,400,496.0,
6,450,525.0,
6,600,758.0,
7,100,26.0,
7,200,186.0,
7,300,300.0,
7,400,415.0,
7,450,473.0,
7,600,674.0,
8,100,27.0,
8,200,160.0,
8,300,276.0,
8,400,398.0,
8,450,458.0,
8,600,670.0,
9,100,98.0,
9,200,204.0,
9,300,310.0,
9,400,412.0,
9,450,495.0,
9,600,692.0,
10,100,153.0,
10,200,255.0,
10,300,369.0,
10,400,490.0,
10,450,531.0,
10,600,755.0,
11,100,25.0,
11,200,160.0,
11,300,280.0,
11,400,392.0,
11,450,457.0,
11,600,654.0,
12,100,115.0,
12,200,216.0,
12,300,307.0,
12,400,456.0,
12,450,510.0,
12,600,720.0,
13,100,154.0,
13,200,271.0,
13,300,389.0,
13,400,511.0,
13,450,543.0,
13,600,803.0,
14,100,25.0,
14,200,177.0,
14,300,294.0,
14,400,406.0,
14,450,446.0,
14,600,684.0,
15,100,27.0,
15,200,139.0,
15,300,248.0,
15,400,362.0,
15,450,394.0,
15,600,614.0,
16,100,59.0,
16,200,180.0,
16,300,304.0,
16,400,407.0,
16,450,459.0,
16,600,691.0,
17,100,348.0,
17,200,476.0,
17,300,640.0,
17,400,780.0,
17,450,822.0,
17,600,923.0,
18,100,339.0,
18,200,469.0,
18,300,616.0,
18,400,764.0,
18,450,801.0,
18,600,923.0,
19,100,38.0,
19,200,39.0,
19,300,41.0,
19,400,38.0,
19,450,39.0,
19,600,38.0,
20,100,-100.0,
20,200,-100.0,
20,300,-52.0,
20,400,30.0,
20,450,76.0,
20,600,226.0,
21,100,-100.0,
21,200,-100.0,
21,300,-100.0,
21,400,-41.0,
21,450,-9.0,
21,600,140.0,
22,100,68.0,
22,200,181.0,
22,300,293.0,
22,400,413.0,
22,450,483.0,
22,600,680.0,
23,100,165.0,
23,200,270.0,
23,300,387.0,
23,400,514.0,
23,450,578.0,
23,600,790.0,
24,100,32.0,
24,200,128.0,
24,300,232.0,
24,400,352.0,
24,450,410.0,
24,600,595.0,
25,100,60.0,
25,200,155.0,
25,300,265.0,
25,400,384.0,
25,450,441.0,
25,600,625.0,
26,100,75.0,
26,200,180.0,
26,300,305.0,
26,400,423.0,
26,450,442.0,
26,600,700.0,
27,100,52.0,
27,200,175.0,
27,300,309.0,
27,400,425.0,
27,450,452.0,
27,600,700.0,
28,100,27.0,
28,200,155.0,
28,300,264.0,
28,400,380.0,
28,450,420.0,
28,600,639.0,
29,100,43.0,
29,200,186.0,
29,300,283.0,
29,400,403.0,
29,450,479.0,
29,600,670.0,
30,100,97.0,
30,200,187.0,
30,300,319.0,
30,400,401.0,
30,450,460.0,
30,600,716.0,
31,100,22.0,
31,200,130.0,
31,300,234.0,
31,400,343.0,
31,450,408.0,
31,600,510.0,
32,100,25.0,
32,200,184.0,
32,300,297.0,
32,400,404.0,
32,450,465.0,
32,600,668.0,
33,100,118.0,
33,200,220.0,
33,300,326.0,
33,400,419.0,
33,450,477.0,
33,600,679.0,
34,100,106.0,
34,200,208.0,
34,300,322.0,
34,400,401.0,
34,450,406.0,
34,600,671.0,
35,100,27.0,
35,200,151.0,
35,300,254.0,
35,400,362.0,
35,450,395.0,
35,600,593.0,
36,100,111.0,
36,200,217.0,
36,300,314.0,
36,400,396.0,
36,450,505.0,
36,600,691.0,
37,100,-100.0,
37,200,-100.0,
37,300,-100.0,
37,400,-100.0,
37,450,-100.0,
37,600,-100.0,
38,100,-100.0,
38,200,-100.0,
38,300,-100.0,
38,400,-100.0,
38,450,-100.0,
38,600,-100.0,
39,100,29.0,
39,200,113.0,
39,300,212.0,
39,400,317.0,
39,450,374.0,
39,600,549.0,
40,100,68.0,
40,200,161.0,
40,300,263.0,
40,400,373.0,
40,450,436.0,
40,600,624.0,
41,100,116.0,
41,200,213.0,
41,300,319.0,
41,400,440.0,
41,450,497.0,
41,600,700.0,
42,100,108.0,
42,200,212.0,
42,300,324.0,
42,400,442.0,
42,450,504.0,
42,600,704.0,
43,100,56.0,
43,200,144.0,
43,300,241.0,
43,400,350.0,
43,450,409.0,
43,600,592.0,
44,100,94.0,
44,200,188.0,
44,300,297.0,
44,400,410.0,
44,450,468.0,
44,600,659.0,
45,100,128.0,
45,200,230.0,
45,300,333.0,
45,400,450.0,
45,450,513.0,
45,600,696.0,
46,100,32.0,
46,200,124.0,
46,300,221.0,
46,400,336.0,
46,450,389.0,
46,600,585.0,
47,100,66.0,
47,200,155.0,
47,300,261.0,
47,400,377.0,
47,450,437.0,
47,600,623.0,
48,100,54.0,
48,200,144.0,
48,300,249.0,
48,400,365.0,
48,450,418.0,
48,600,609.0,
49,100,77.0,
49,200,172.0,
49,300,277.0,
49,400,389.0,
49,450,454.0,
49,600,649.0,
50,100,130.0,
50,200,232.0,
50,300,345.0,
50,400,466.0,
50,450,529.0,
50,600,726.0,
51,100,57.0,
51,200,151.0,
51,300,260.0,
51,400,375.0,
51,450,437.0,
51,600,633.0,
52,100,64.0,
52,200,155.0,
52,300,263.0,
52,400,378.0,
52,450,441.0,
52,600,638.0,
53,100,102.0,
53,200,199.0,
53,300,309.0,
53,400,420.0,
53,450,484.0,
53,600,682.0,
54,100,110.0,
54,200,217.0,
54,300,328.0,
54,400,452.0,
54,450,514.0,
54,600,710.0,
55,100,44.0,
55,200,138.0,
55,300,240.0,
55,400,359.0,
55,450,412.0,
55,600,606.0,
56,100,108.0,
56,200,206.0,
56,300,327.0,
56,400,444.0,
56,450,508.0,
56,600,703.0,
57,100,17.0,
57,200,17.0,
57,300,18.0,
57,400,20.0,
57,450,20.0,
57,600,21.0,
58,100,121.0,
58,200,226.0,
58,300,338.0,
58,400,457.0,
58,450,529.0,
58,600,728.0,
59,100,68.0,
59,200,167.0,
59,300,275.0,
59,400,398.0,
59,450,460.0,
59,600,663.0,
60,100,123.0,
60,200,228.0,
60,300,346.0,
60,400,469.0,
60,450,534.0,
60,600,740.0,
61,100,70.0,
61,200,165.0,
61,300,272.0,
61,400,390.0,
61,450,453.0,
61,600,647.0,
62,100,68.0,
62,200,164.0,
62,300,277.0,
62,400,388.0,
62,450,452.0,
62,600,645.0,
63,100,78.0,
63,200,177.0,
63,300,288.0,
63,400,410.0,
63,450,476.0,
63,600,670.0,
64,100,109.0,
64,200,211.0,
64,300,325.0,
64,400,446.0,
64,450,504.0,
64,600,706.0,
65,100,98.0,
65,200,194.0,
65,300,305.0,
65,400,422.0,
65,450,482.0,
65,600,678.0,
66,100,27.0,
66,200,115.0,
66,300,212.0,
66,400,319.0,
66,450,381.0,
66,600,565.0,
67,100,94.0,
67,200,191.0,
67,300,294.0,
67,400,412.0,
67,450,473.0,
67,600,663.0,
68,100,97.0,
68,200,194.0,
68,300,308.0,
68,400,424.0,
68,450,490.0,
68,600,684.0,
69,100,82.0,
69,200,183.0,
69,300,287.0,
69,400,404.0,
69,450,468.0,
69,600,661.0,
70,100,83.0,
70,200,177.0,
70,300,283.0,
70,400,398.0,
