Channel,Amplitude,mean,std
0,100,-100.0,
0,200,-100.0,
0,300,-100.0,
0,400,-100.0,
0,450,-100.0,
0,600,-100.0,
1,100,49.0,
1,200,138.0,
1,300,242.0,
1,400,347.0,
1,450,409.0,
1,600,404.0,
2,100,56.0,
2,200,145.0,
2,300,240.0,
2,400,353.0,
2,450,407.0,
2,600,590.0,
3,100,104.0,
3,200,199.0,
3,300,308.0,
3,400,425.0,
3,450,483.0,
3,600,672.0,
4,100,113.0,
4,200,218.0,
4,300,332.0,
4,400,452.0,
4,450,517.0,
4,600,718.0,
5,100,94.0,
5,200,197.0,
5,300,302.0,
5,400,415.0,
5,450,480.0,
5,600,673.0,
6,100,47.0,
6,200,135.0,
6,300,233.0,
6,400,345.0,
6,450,399.0,
6,600,589.0,
7,100,83.0,
7,200,178.0,
7,300,281.0,
7,400,396.0,
7,450,459.0,
7,600,642.0,
8,100,105.0,
8,200,203.0,
8,300,313.0,
8,400,430.0,
8,450,496.0,
8,600,693.0,
9,100,108.0,
9,200,210.0,
9,300,329.0,
9,400,446.0,
9,450,513.0,
9,600,710.0,
10,100,81.0,
10,200,176.0,
10,300,286.0,
10,400,405.0,
10,450,465.0,
10,600,658.0,
11,100,91.0,
11,200,188.0,
11,300,297.0,
11,400,413.0,
11,450,479.0,
11,600,672.0,
12,100,69.0,
12,200,167.0,
12,300,281.0,
12,400,396.0,
12,450,457.0,
12,600,651.0,
13,100,85.0,
13,200,188.0,
13,300,295.0,
13,400,417.0,
13,450,473.0,
13,600,674.0,
14,100,87.0,
14,200,189.0,
14,300,296.0,
14,400,410.0,
14,450,476.0,
14,600,668.0,
15,100,136.0,
15,200,241.0,
15,300,359.0,
15,400,482.0,
15,450,547.0,
15,600,748.0,
16,100,45.0,
16,200,137.0,
16,300,245.0,
16,400,360.0,
16,450,421.0,
16,600,612.0,
17,100,149.0,
17,200,260.0,
17,300,378.0,
17,400,503.0,
17,450,569.0,
17,600,777.0,
18,100,190.0,
18,200,302.0,
18,300,430.0,
18,400,557.0,
18,450,628.0,
18,600,831.0,
19,100,33.0,
19,200,33.0,
19,300,34.0,
19,400,34.0,
19,450,34.0,
19,600,36.0,
20,100,21.0,
20,200,113.0,
20,300,213.0,
20,400,325.0,
20,450,390.0,
20,600,576.0,
21,100,9.0,
21,200,94.0,
21,300,196.0,
21,400,308.0,
21,450,369.0,
21,600,562.0,
22,100,126.0,
22,200,230.0,
22,300,350.0,
22,400,473.0,
22,450,536.0,
22,600,738.0,
23,100,103.0,
23,200,203.0,
23,300,313.0,
23,400,430.0,
23,450,497.0,
23,600,692.0,
24,100,69.0,
24,200,166.0,
24,300,273.0,
24,400,390.0,
24,450,447.0,
24,600,645.0,
25,100,27.0,
25,200,113.0,
25,300,210.0,
25,400,321.0,
25,450,376.0,
25,600,562.0,
26,100,92.0,
26,200,194.0,
26,300,311.0,
26,400,434.0,
26,450,498.0,
26,600,701.0,
27,100,89.0,
27,200,188.0,
27,300,296.0,
27,400,412.0,
27,450,473.0,
27,600,670.0,
28,100,83.0,
28,200,181.0,
28,300,290.0,
28,400,411.0,
28,450,470.0,
28,600,668.0,
29,100,73.0,
29,200,173.0,
29,300,282.0,
29,400,396.0,
29,450,465.0,
29,600,657.0,
30,100,63.0,
30,200,155.0,
30,300,264.0,
30,400,382.0,
30,450,440.0,
30,600,636.0,
31,100,68.0,
31,200,155.0,
31,300,258.0,
31,400,369.0,
31,450,422.0,
31,600,601.0,
32,100,90.0,
32,200,187.0,
32,300,297.0,
32,400,413.0,
32,450,481.0,
32,600,670.0,
33,100,104.0,
33,200,200.0,
33,300,307.0,
33,400,414.0,
33,450,477.0,
33,600,662.0,
34,100,89.0,
34,200,186.0,
34,300,295.0,
34,400,414.0,
34,450,476.0,
34,600,672.0,
35,100,106.0,
35,200,201.0,
35,300,311.0,
35,400,421.0,
35,450,484.0,
35,600,672.0,
36,100,73.0,
36,200,163.0,
36,300,264.0,
36,400,371.0,
36,450,428.0,
36,600,613.0,
37,100,-100.0,
37,200,-100.0,
37,300,-100.0,
37,400,-100.0,
37,450,-100.0,
37,600,-100.0,
38,100,-100.0,
38,200,-100.0,
38,300,-100.0,
38,400,-100.0,
38,450,-100.0,
38,600,-100.0,
39,100,-16.0,
39,200,57.0,
39,300,149.0,
39,400,249.0,
39,450,300.0,
39,600,477.0,
40,100,48.0,
40,200,138.0,
40,300,231.0,
40,400,338.0,
40,450,394.0,
40,600,564.0,
41,100,117.0,
41,200,216.0,
41,300,330.0,
41,400,449.0,
41,450,506.0,
41,600,700.0,
42,100,178.0,
42,200,282.0,
42,300,399.0,
42,400,511.0,
42,450,578.0,
42,600,770.0,
43,100,106.0,
43,200,209.0,
43,300,323.0,
43,400,437.0,
43,450,497.0,
43,600,694.0,
44,100,64.0,
44,200,155.0,
44,300,261.0,
44,400,374.0,
44,450,428.0,
44,600,608.0,
45,100,110.0,
45,200,205.0,
45,300,314.0,
45,400,420.0,
45,450,485.0,
45,600,673.0,
46,100,44.0,
46,200,134.0,
46,300,234.0,
46,400,347.0,
46,450,400.0,
46,600,587.0,
47,100,155.0,
47,200,262.0,
47,300,376.0,
47,400,499.0,
47,450,557.0,
47,600,754.0,
48,100,112.0,
48,200,208.0,
48,300,314.0,
48,400,426.0,
48,450,488.0,
48,600,678.0,
49,100,-8.0,
49,200,70.0,
49,300,155.0,
49,400,266.0,
49,450,317.0,
49,600,485.0,
50,100,70.0,
50,200,163.0,
50,300,268.0,
50,400,376.0,
50,450,437.0,
50,600,629.0,
51,100,155.0,
51,200,260.0,
51,300,374.0,
51,400,493.0,
51,450,558.0,
51,600,750.0,
52,100,80.0,
52,200,174.0,
52,300,281.0,
52,400,395.0,
52,450,452.0,
52,600,650.0,
53,100,33.0,
53,200,122.0,
53,300,218.0,
53,400,328.0,
53,450,383.0,
53,600,572.0,
54,100,81.0,
54,200,180.0,
54,300,297.0,
54,400,414.0,
54,450,482.0,
54,600,680.0,
55,100,55.0,
55,200,153.0,
55,300,260.0,
55,400,382.0,
55,450,435.0,
55,600,633.0,
56,100,41.0,
56,200,130.0,
56,300,232.0,
56,400,345.0,
56,450,400.0,
56,600,587.0,
57,100,25.0,
57,200,25.0,
57,300,25.0,
57,400,26.0,
57,450,27.0,
57,600,27.0,
58,100,133.0,
58,200,238.0,
58,300,350.0,
58,400,468.0,
58,450,533.0,
58,600,732.0,
59,100,139.0,
59,200,246.0,
59,300,361.0,
59,400,480.0,
59,450,544.0,
59,600,752.0,
60,100,101.0,
60,200,201.0,
60,300,305.0,
60,400,430.0,
60,450,493.0,
60,600,690.0,
61,100,118.0,
61,200,217.0,
61,300,328.0,
61,400,448.0,
61,450,511.0,
61,600,710.0,
62,100,74.0,
62,200,164.0,
62,300,270.0,
62,400,389.0,
62,450,441.0,
62,600,632.0,
63,100,53.0,
63,200,144.0,
63,300,250.0,
63,400,368.0,
63,450,428.0,
63,600,614.0,
64,100,97.0,
64,200,200.0,
64,300,311.0,
64,400,430.0,
64,450,492.0,
64,600,690.0,
65,100,70.0,
65,200,164.0,
65,300,269.0,
65,400,384.0,
65,450,441.0,
65,600,627.0,
66,100,84.0,
66,200,180.0,
66,300,285.0,
66,400,396.0,
66,450,458.0,
66,600,648.0,
67,100,75.0,
67,200,174.0,
67,300,280.0,
67,400,390.0,
67,450,452.0,
67,600,638.0,
68,100,113.0,
68,200,216.0,
68,300,329.0,
68,400,446.0,
68,450,512.0,
68,600,714.0,
69,100,82.0,
69,200,177.0,
69,300,283.0,
69,400,401.0,
69,450,461.0,
69,600,652.0,
70,100,82.0,
70,200,174.0,
70,300,277.0,
70,400,390.0,
70,450,447.0,
