Channel,Amplitude,mean,std
0,100,-100.0,
0,200,-100.0,
0,300,-100.0,
0,400,-100.0,
0,450,-100.0,
0,600,-100.0,
1,100,4.0,
1,200,86.0,
1,300,181.0,
1,400,282.0,
1,450,334.0,
1,600,508.0,
2,100,74.0,
2,200,155.0,
2,300,260.0,
2,400,373.0,
2,450,430.0,
2,600,608.0,
3,100,111.0,
3,200,212.0,
3,300,316.0,
3,400,433.0,
3,450,493.0,
3,600,687.0,
4,100,110.0,
4,200,217.0,
4,300,326.0,
4,400,439.0,
4,450,502.0,
4,600,701.0,
5,100,-32.0,
5,200,50.0,
5,300,143.0,
5,400,244.0,
5,450,301.0,
5,600,473.0,
6,100,78.0,
6,200,169.0,
6,300,273.0,
6,400,382.0,
6,450,439.0,
6,600,624.0,
7,100,65.0,
7,200,160.0,
7,300,266.0,
7,400,379.0,
7,450,436.0,
7,600,633.0,
8,100,191.0,
8,200,293.0,
8,300,415.0,
8,400,541.0,
8,450,606.0,
8,600,811.0,
9,100,62.0,
9,200,154.0,
9,300,261.0,
9,400,370.0,
9,450,430.0,
9,600,620.0,
10,100,109.0,
10,200,207.0,
10,300,316.0,
10,400,432.0,
10,450,492.0,
10,600,681.0,
11,100,98.0,
11,200,198.0,
11,300,301.0,
11,400,414.0,
11,450,476.0,
11,600,664.0,
12,100,85.0,
12,200,182.0,
12,300,290.0,
12,400,402.0,
12,450,467.0,
12,600,669.0,
13,100,-20.0,
13,200,67.0,
13,300,155.0,
13,400,265.0,
13,450,330.0,
13,600,510.0,
14,100,49.0,
14,200,142.0,
14,300,250.0,
14,400,363.0,
14,450,432.0,
14,600,621.0,
15,100,133.0,
15,200,235.0,
15,300,341.0,
15,400,465.0,
15,450,526.0,
15,600,720.0,
16,100,226.0,
16,200,343.0,
16,300,459.0,
16,400,597.0,
16,450,668.0,
16,600,869.0,
17,100,265.0,
17,200,385.0,
17,300,521.0,
17,400,668.0,
17,450,732.0,
17,600,923.0,
18,100,189.0,
18,200,303.0,
18,300,421.0,
18,400,558.0,
18,450,615.0,
18,600,841.0,
19,100,50.0,
19,200,51.0,
19,300,51.0,
19,400,52.0,
19,450,53.0,
19,600,53.0,
20,100,-22.0,
20,200,59.0,
20,300,155.0,
20,400,264.0,
20,450,322.0,
20,600,498.0,
21,100,-20.0,
21,200,60.0,
21,300,150.0,
21,400,257.0,
21,450,312.0,
21,600,490.0,
22,100,97.0,
22,200,198.0,
22,300,313.0,
22,400,430.0,
22,450,496.0,
22,600,700.0,
23,100,107.0,
23,200,208.0,
23,300,322.0,
23,400,437.0,
23,450,502.0,
23,600,698.0,
24,100,51.0,
24,200,146.0,
24,300,248.0,
24,400,357.0,
24,450,416.0,
24,600,604.0,
25,100,90.0,
25,200,189.0,
25,300,292.0,
25,400,416.0,
25,450,476.0,
25,600,668.0,
26,100,93.0,
26,200,194.0,
26,300,300.0,
26,400,421.0,
26,450,489.0,
26,600,680.0,
27,100,146.0,
27,200,251.0,
27,300,365.0,
27,400,490.0,
27,450,554.0,
27,600,755.0,
28,100,58.0,
28,200,151.0,
28,300,255.0,
28,400,378.0,
28,450,429.0,
28,600,624.0,
29,100,46.0,
29,200,139.0,
29,300,247.0,
29,400,358.0,
29,450,411.0,
29,600,602.0,
30,100,172.0,
30,200,285.0,
30,300,409.0,
30,400,540.0,
30,450,608.0,
30,600,809.0,
31,100,39.0,
31,200,130.0,
31,300,237.0,
31,400,346.0,
31,450,401.0,
31,600,586.0,
32,100,85.0,
32,200,178.0,
32,300,283.0,
32,400,398.0,
32,450,463.0,
32,600,649.0,
33,100,42.0,
33,200,131.0,
33,300,229.0,
33,400,343.0,
33,450,405.0,
33,600,590.0,
34,100,91.0,
34,200,193.0,
34,300,303.0,
34,400,415.0,
34,450,481.0,
34,600,684.0,
35,100,168.0,
35,200,271.0,
35,300,378.0,
35,400,497.0,
35,450,562.0,
35,600,754.0,
36,100,26.0,
36,200,111.0,
36,300,209.0,
36,400,318.0,
36,450,374.0,
36,600,549.0,
37,100,-100.0,
37,200,-100.0,
37,300,-100.0,
37,400,-100.0,
37,450,-100.0,
37,600,-100.0,
38,100,-100.0,
38,200,-100.0,
38,300,-100.0,
38,400,-100.0,
38,450,-100.0,
38,600,-100.0,
39,100,70.0,
39,200,107.0,
39,300,159.0,
39,400,225.0,
39,450,272.0,
39,600,415.0,
40,100,113.0,
40,200,151.0,
40,300,199.0,
40,400,263.0,
40,450,316.0,
40,600,452.0,
41,100,123.0,
41,200,177.0,
41,300,387.0,
41,400,327.0,
41,450,377.0,
41,600,548.0,
42,100,166.0,
42,200,222.0,
42,300,416.0,
42,400,388.0,
42,450,444.0,
42,600,622.0,
43,100,1.0,
43,200,52.0,
43,300,189.0,
43,400,228.0,
43,450,280.0,
43,600,446.0,
44,100,150.0,
44,200,185.0,
44,300,438.0,
44,400,336.0,
44,450,378.0,
44,600,526.0,
45,100,108.0,
45,200,134.0,
45,300,174.0,
45,400,246.0,
45,450,279.0,
45,600,420.0,
46,100,82.0,
46,200,133.0,
46,300,215.0,
46,400,315.0,
46,450,365.0,
46,600,534.0,
47,100,-35.0,
47,200,29.0,
47,300,159.0,
47,400,261.0,
47,450,318.0,
47,600,554.0,
48,100,-8.0,
48,200,65.0,
48,300,173.0,
48,400,314.0,
48,450,386.0,
48,600,625.0,
49,100,154.0,
49,200,203.0,
49,300,417.0,
49,400,386.0,
49,450,444.0,
49,600,656.0,
50,100,73.0,
50,200,75.0,
50,300,76.0,
50,400,75.0,
50,450,70.0,
50,600,76.0,
51,100,923.0,
51,200,923.0,
51,300,923.0,
51,400,923.0,
51,450,923.0,
51,600,923.0,
52,100,91.0,
52,200,91.0,
52,300,94.0,
52,400,91.0,
52,450,93.0,
52,600,94.0,
53,100,184.0,
53,200,288.0,
53,300,449.0,
53,400,633.0,
53,450,732.0,
53,600,923.0,
54,100,127.0,
54,200,229.0,
54,300,923.0,
54,400,596.0,
54,450,704.0,
54,600,923.0,
55,100,59.0,
55,200,135.0,
55,300,287.0,
55,400,324.0,
55,450,391.0,
55,600,578.0,
56,100,35.0,
56,200,89.0,
56,300,165.0,
56,400,257.0,
56,450,318.0,
56,600,494.0,
57,100,110.0,
57,200,106.0,
57,300,106.0,
57,400,105.0,
57,450,107.0,
57,600,110.0,
58,100,-6.0,
58,200,25.0,
58,300,78.0,
58,400,164.0,
58,450,202.0,
58,600,363.0,
59,100,-31.0,
59,200,-11.0,
59,300,195.0,
59,400,109.0,
59,450,148.0,
59,600,300.0,
60,100,90.0,
60,200,152.0,
60,300,306.0,
60,400,316.0,
60,450,369.0,
60,600,544.0,
61,100,47.0,
61,200,110.0,
61,300,194.0,
61,400,286.0,
61,450,337.0,
61,600,516.0,
62,100,155.0,
62,200,194.0,
62,300,247.0,
62,400,323.0,
62,450,373.0,
62,600,523.0,
63,100,122.0,
63,200,165.0,
63,300,417.0,
63,400,304.0,
63,450,354.0,
63,600,516.0,
64,100,172.0,
64,200,209.0,
64,300,413.0,
64,400,364.0,
64,450,420.0,
64,600,578.0,
65,100,89.0,
65,200,119.0,
65,300,347.0,
65,400,247.0,
65,450,297.0,
65,600,439.0,
66,100,107.0,
66,200,151.0,
66,300,387.0,
66,400,310.0,
66,450,365.0,
66,600,520.0,
67,100,113.0,
67,200,161.0,
67,300,760.0,
67,400,344.0,
67,450,401.0,
67,600,568.0,
68,100,46.0,
68,200,101.0,
68,300,161.0,
68,400,249.0,
68,450,299.0,
68,600,459.0,
69,100,118.0,
69,200,165.0,
69,300,348.0,
69,400,294.0,
69,450,341.0,
69,600,492.0,
70,100,139.0,
70,200,191.0,
70,300,247.0,
70,400,336.0,
