Channel,Amplitude,mean,std
1,450,184.0,0.0
1,600,308.0,0.0
1,750,376.0,0.0
1,800,404.0,0.0
1,850,412.0,0.0
1,925,436.0,0.0
1,1135,352.0,0.0
1,1200,376.0,0.0
1,1345,4088.0,0.0
1,1400,4088.0,0.0
1,1450,4088.0,0.0
1,1550,492.0,0.0
1,1600,28.0,0.0
1,1650,4088.0,0.0
2,400,164.0,0.0
2,450,224.0,0.0
2,600,332.0,0.0
2,750,404.0,0.0
2,800,424.0,0.0
2,850,436.0,0.0
2,925,460.0,0.0
2,1135,360.0,0.0
2,1200,376.0,0.0
2,1345,4088.0,0.0
2,1400,4088.0,0.0
2,1450,4088.0,0.0
2,1550,4088.0,0.0
2,1600,36.0,0.0
2,1650,4088.0,0.0
3,400,248.0,0.0
3,450,292.0,0.0
3,600,384.0,0.0
3,750,452.0,0.0
3,800,468.0,0.0
3,850,488.0,0.0
3,925,500.0,0.0
3,1135,380.0,0.0
3,1200,404.0,0.0
3,1345,4088.0,0.0
3,1400,4088.0,0.0
3,1450,4088.0,0.0
3,1550,4088.0,0.0
3,1600,72.0,0.0
3,1650,4088.0,0.0
4,400,248.0,0.0
4,450,292.0,0.0
4,600,380.0,0.0
4,750,444.0,0.0
4,800,464.0,0.0
4,850,484.0,0.0
4,925,496.0,0.0
4,1135,392.0,0.0
4,1200,420.0,0.0
4,1345,4088.0,0.0
4,1400,4088.0,0.0
4,1450,4088.0,0.0
4,1550,4088.0,0.0
4,1600,92.0,0.0
4,1650,4088.0,0.0
5,450,200.0,0.0
5,600,308.0,0.0
5,750,376.0,0.0
5,800,396.0,0.0
5,850,412.0,0.0
5,925,432.0,0.0
5,1135,356.0,0.0
5,1200,4088.0,0.0
5,1345,4088.0,0.0
5,1400,4088.0,0.0
5,1450,4088.0,0.0
5,1550,4088.0,0.0
5,1600,4088.0,0.0
5,1650,4088.0,0.0
6,400,140.0,0.0
6,450,208.0,0.0
6,600,320.0,0.0
6,750,388.0,0.0
6,800,404.0,0.0
6,850,424.0,0.0
6,925,440.0,0.0
6,1135,364.0,0.0
6,1200,4088.0,0.0
6,1345,4088.0,0.0
6,1400,4088.0,0.0
6,1450,4088.0,0.0
6,1550,4088.0,0.0
6,1600,4088.0,0.0
6,1650,4088.0,0.0
7,400,260.0,0.0
7,450,304.0,0.0
7,600,392.0,0.0
7,750,452.0,0.0
7,800,476.0,0.0
7,850,488.0,0.0
7,925,500.0,0.0
7,1135,392.0,0.0
7,1200,420.0,0.0
7,1345,4088.0,0.0
7,1400,4.0,0.0
7,1450,4088.0,0.0
7,1550,4088.0,0.0
7,1600,4088.0,0.0
7,1650,4088.0,0.0
8,400,252.0,0.0
8,450,292.0,0.0
8,600,380.0,0.0
8,750,448.0,0.0
8,800,460.0,0.0
8,850,480.0,0.0
8,925,492.0,0.0
8,1135,396.0,0.0
8,1200,4088.0,0.0
8,1345,4088.0,0.0
8,1400,12.0,0.0
8,1450,4088.0,0.0
8,1550,4088.0,0.0
8,1600,4088.0,0.0
8,1650,4088.0,0.0
10,400,128.0,0.0
10,450,208.0,0.0
10,600,308.0,0.0
10,750,380.0,0.0
10,800,396.0,0.0
10,850,416.0,0.0
10,925,432.0,0.0
10,1135,352.0,0.0
10,1200,4088.0,0.0
10,1345,4088.0,0.0
10,1400,4088.0,0.0
10,1450,4088.0,0.0
10,1550,492.0,0.0
10,1600,4088.0,0.0
10,1650,3632.0,0.0
11,400,240.0,0.0
11,450,284.0,0.0
11,600,368.0,0.0
11,750,436.0,0.0
11,800,452.0,0.0
11,850,464.0,0.0
11,925,476.0,0.0
11,1135,384.0,0.0
11,1200,4088.0,0.0
11,1345,4088.0,0.0
11,1400,4088.0,0.0
11,1450,4088.0,0.0
11,1550,4088.0,0.0
11,1600,4088.0,0.0
11,1650,3672.0,0.0
12,400,256.0,0.0
12,450,296.0,0.0
12,600,388.0,0.0
12,750,448.0,0.0
12,800,464.0,0.0
12,850,476.0,0.0
12,925,480.0,0.0
12,1135,4088.0,0.0
12,1200,4088.0,0.0
12,1345,4088.0,0.0
12,1400,4088.0,0.0
12,1450,4088.0,0.0
12,1550,4088.0,0.0
12,1600,4088.0,0.0
12,1650,3688.0,0.0
13,400,224.0,0.0
13,450,272.0,0.0
13,600,356.0,0.0
13,750,416.0,0.0
13,800,440.0,0.0
13,850,452.0,0.0
13,925,456.0,0.0
13,1135,4088.0,0.0
13,1200,2992.0,0.0
13,1345,4088.0,0.0
13,1400,4088.0,0.0
13,1450,4088.0,0.0
13,1550,3632.0,0.0
13,1600,4088.0,0.0
13,1650,4088.0,0.0
14,400,208.0,0.0
14,450,256.0,0.0
14,600,348.0,0.0
14,750,416.0,0.0
14,800,428.0,0.0
14,850,464.0,0.0
14,925,468.0,0.0
14,1135,4088.0,0.0
14,1200,2992.0,0.0
14,1345,4088.0,0.0
14,1400,4088.0,0.0
14,1450,4088.0,0.0
14,1550,3632.0,0.0
14,1600,4088.0,0.0
14,1650,4088.0,0.0
15,400,172.0,0.0
15,450,232.0,0.0
15,600,332.0,0.0
15,750,396.0,0.0
15,800,412.0,0.0
15,850,428.0,0.0
15,925,436.0,0.0
15,1135,4088.0,0.0
15,1200,2968.0,0.0
15,1345,4088.0,0.0
15,1400,4064.0,0.0
15,1450,4088.0,0.0
15,1550,3608.0,0.0
15,1600,4088.0,0.0
15,1650,4088.0,0.0
16,400,212.0,0.0
16,450,256.0,0.0
16,600,356.0,0.0
16,750,412.0,0.0
16,800,428.0,0.0
16,850,444.0,0.0
16,925,444.0,0.0
16,1135,4088.0,0.0
16,1200,3000.0,0.0
16,1345,4088.0,0.0
16,1400,4088.0,0.0
16,1450,4088.0,0.0
16,1550,3640.0,0.0
16,1600,4088.0,0.0
16,1650,4088.0,0.0
20,600,232.0,0.0
20,750,308.0,0.0
20,800,324.0,0.0
20,850,344.0,0.0
20,925,352.0,0.0
20,1135,4088.0,0.0
20,1200,4088.0,0.0
20,1345,4088.0,0.0
20,1400,4088.0,0.0
20,1450,428.0,0.0
20,1550,464.0,0.0
20,1600,480.0,0.0
20,1650,492.0,0.0
21,600,224.0,0.0
21,750,300.0,0.0
21,800,324.0,0.0
21,850,336.0,0.0
21,925,352.0,0.0
21,1135,4088.0,0.0
21,1200,4088.0,0.0
21,1345,4088.0,0.0
21,1400,4088.0,0.0
21,1450,436.0,0.0
21,1550,468.0,0.0
21,1600,484.0,0.0
21,1650,500.0,0.0
22,400,192.0,0.0
22,450,244.0,0.0
22,600,340.0,0.0
22,750,408.0,0.0
22,800,420.0,0.0
22,850,428.0,0.0
22,925,436.0,0.0
22,1135,4088.0,0.0
22,1200,4088.0,0.0
22,1345,4088.0,0.0
22,1400,4088.0,0.0
22,1450,4088.0,0.0
22,1550,4088.0,0.0
22,1600,4088.0,0.0
22,1650,4088.0,0.0
23,400,284.0,0.0
23,450,320.0,0.0
23,600,420.0,0.0
23,750,464.0,0.0
23,800,476.0,0.0
23,850,492.0,0.0
23,925,496.0,0.0
23,1135,379.0,0.0
23,1200,4088.0,0.0
23,1345,4088.0,0.0
23,1400,4088.0,0.0
23,1450,4088.0,0.0
23,1550,4088.0,0.0
23,1600,4088.0,0.0
23,1650,4088.0,0.0
24,450,176.0,0.0
24,600,288.0,0.0
24,750,360.0,0.0
24,800,372.0,0.0
24,850,392.0,0.0
24,925,400.0,0.0
24,1135,4088.0,0.0
24,1200,4088.0,0.0
24,1345,4088.0,0.0
24,1400,4088.0,0.0
24,1450,4088.0,0.0
24,1550,488.0,0.0
24,1600,4088.0,0.0
24,1650,4088.0,0.0
25,450,168.0,0.0
25,600,280.0,0.0
25,750,352.0,0.0
25,800,368.0,0.0
25,850,384.0,0.0
25,925,396.0,0.0
25,1135,4088.0,0.0
25,1200,4088.0,0.0
25,1345,4088.0,0.0
25,1400,4088.0,0.0
25,1450,4088.0,0.0
25,1550,484.0,0.0
25,1600,4088.0,0.0
25,1650,4088.0,0.0
26,400,192.0,0.0
26,450,248.0,0.0
26,600,340.0,0.0
26,750,408.0,0.0
26,800,416.0,0.0
26,850,428.0,0.0
26,925,444.0,0.0
26,1135,4088.0,0.0
26,1200,4088.0,0.0
26,1345,4088.0,0.0
26,1400,4088.0,0.0
26,1450,4088.0,0.0
26,1550,4088.0,0.0
26,1600,2104.0,0.0
26,1650,4088.0,0.0
27,400,156.0,0.0
27,450,216.0,0.0
27,600,320.0,0.0
27,750,388.0,0.0
27,800,404.0,0.0
27,850,416.0,0.0
27,925,432.0,0.0
27,1135,356.0,0.0
27,1200,4088.0,0.0
27,1345,4088.0,0.0
27,1400,4088.0,0.0
27,1450,4088.0,0.0
27,1550,4088.0,0.0
27,1600,2088.0,0.0
27,1650,4088.0,0.0
29,400,148.0,0.0
29,450,212.0,0.0
29,600,316.0,0.0
29,750,376.0,0.0
29,800,396.0,0.0
29,850,412.0,0.0
29,925,428.0,0.0
29,1135,4088.0,0.0
29,1200,4088.0,0.0
29,1345,4088.0,0.0
29,1400,4088.0,0.0
29,1450,4088.0,0.0
29,1550,4088.0,0.0
29,1600,2080.0,0.0
29,1650,4088.0,0.0
30,450,200.0,0.0
30,600,308.0,0.0
30,750,376.0,0.0
30,800,392.0,0.0
30,850,408.0,0.0
30,925,420.0,0.0
30,1135,356.0,0.0
30,1200,4088.0,0.0
30,1345,4088.0,0.0
30,1400,992.0,0.0
30,1450,4088.0,0.0
30,1550,4088.0,0.0
30,1600,4088.0,0.0
30,1650,4088.0,0.0
31,400,180.0,0.0
31,450,236.0,0.0
31,600,328.0,0.0
31,750,400.0,0.0
31,800,416.0,0.0
31,850,428.0,0.0
31,925,444.0,0.0
31,1135,356.0,0.0
31,1200,4088.0,0.0
31,1345,4088.0,0.0
31,1400,1000.0,0.0
31,1450,4088.0,0.0
31,1550,4088.0,0.0
31,1600,4088.0,0.0
31,1650,4088.0,0.0
32,400,160.0,0.0
32,450,220.0,0.0
32,600,332.0,0.0
32,750,388.0,0.0
32,800,404.0,0.0
32,850,424.0,0.0
32,925,440.0,0.0
32,1135,364.0,0.0
32,1200,4088.0,0.0
32,1345,4088.0,0.0
32,1400,992.0,0.0
32,1450,4088.0,0.0
32,1550,4088.0,0.0
32,1600,4088.0,0.0
32,1650,4088.0,0.0
33,450,176.0,0.0
33,600,292.0,0.0
33,750,364.0,0.0
33,800,384.0,0.0
33,850,404.0,0.0
33,925,416.0,0.0
33,1135,336.0,0.0
33,1200,4088.0,0.0
33,1345,4088.0,0.0
33,1400,968.0,0.0
33,1450,4088.0,0.0
33,1550,476.0,0.0
33,1600,492.0,0.0
33,1650,4088.0,0.0
34,400,288.0,0.0
34,450,328.0,0.0
34,600,396.0,0.0
34,750,312.0,0.0
34,800,344.0,0.0
34,850,4088.0,0.0
34,925,4088.0,0.0
34,1135,484.0,0.0
34,1200,4088.0,0.0
34,1345,568.0,0.0
34,1400,592.0,0.0
34,1450,608.0,0.0
34,1550,648.0,0.0
34,1600,672.0,0.0
34,1650,688.0,0.0
35,400,176.0,0.0
35,450,232.0,0.0
35,600,328.0,0.0
35,750,396.0,0.0
35,800,416.0,0.0
35,850,436.0,0.0
