Channel,Time,Phase,ADC,TOT,ToA
50,189.0625,7,105,0,0
50,212.5,7,104,0,0
50,214.0625,7,104,0,0
50,237.5,7,101,0,0
50,239.0625,7,101,0,0
51,12.5,7,107,0,0
51,14.0625,7,105,0,0
51,37.5,7,105,0,0
51,39.0625,7,105,0,0
51,62.5,7,106,0,0
51,64.0625,7,105,0,0
51,87.5,7,161,0,0
51,89.0625,7,169,0,0
51,112.5,7,149,0,273
51,114.0625,7,144,0,221
51,137.5,7,123,0,0
51,139.0625,7,122,0,0
51,162.5,7,116,0,0
51,164.0625,7,116,0,0
51,187.5,7,114,0,0
51,189.0625,7,113,0,0
51,212.5,7,113,0,0
51,214.0625,7,110,0,0
51,237.5,7,111,0,0
51,239.0625,7,110,0,0
52,12.5,7,95,0,0
52,14.0625,7,95,0,0
52,37.5,7,94,0,0
52,39.0625,7,97,0,0
52,62.5,7,95,0,0
52,64.0625,7,96,0,0
52,87.5,7,151,0,0
52,89.0625,7,164,0,0
52,112.5,7,141,0,256
52,114.0625,7,138,0,205
52,137.5,7,116,0,0
52,139.0625,7,114,0,0
52,162.5,7,108,0,0
52,164.0625,7,108,0,0
52,187.5,7,105,0,0
52,189.0625,7,104,0,0
52,212.5,7,101,0,0
52,214.0625,7,101,0,0
52,237.5,7,101,0,0
52,239.0625,7,102,0,0
53,12.5,7,100,0,0
53,14.0625,7,102,0,0
53,37.5,7,101,0,0
53,39.0625,7,101,0,0
53,62.5,7,99,0,0
53,64.0625,7,101,0,0
53,87.5,7,153,0,0
53,89.0625,7,162,0,0
53,112.5,7,141,0,256
53,114.0625,7,138,0,197
53,137.5,7,116,0,0
53,139.0625,7,116,0,0
53,162.5,7,110,0,0
53,164.0625,7,111,0,0
53,187.5,7,109,0,0
53,189.0625,7,108,0,0
53,212.5,7,106,0,0
53,214.0625,7,106,0,0
53,237.5,7,104,0,0
53,239.0625,7,104,0,0
54,12.5,7,95,0,0
54,14.0625,7,94,0,0
54,37.5,7,95,0,0
54,39.0625,7,95,0,0
54,62.5,7,95,0,0
54,64.0625,7,95,0,0
54,87.5,7,154,0,0
54,89.0625,7,162,0,0
54,112.5,7,140,0,0
54,114.0625,7,138,0,0
54,137.5,7,114,0,0
54,139.0625,7,113,0,0
54,162.5,7,107,0,0
54,164.0625,7,106,0,0
54,187.5,7,104,0,0
54,189.0625,7,104,0,0
54,212.5,7,102,0,0
54,214.0625,7,101,0,0
54,237.5,7,101,0,0
54,239.0625,7,100,0,0
55,12.5,7,99,0,0
55,14.0625,7,96,0,0
55,37.5,7,99,0,0
55,39.0625,7,97,0,0
55,62.5,7,98,0,0
55,64.0625,7,97,0,0
55,87.5,7,155,0,0
55,89.0625,7,161,0,0
55,112.5,7,142,0,256
55,114.0625,7,138,0,196
55,137.5,7,115,0,0
55,139.0625,7,115,0,0
55,162.5,7,110,0,0
55,164.0625,7,107,0,0
55,187.5,7,107,0,0
55,189.0625,7,105,0,0
55,212.5,7,104,0,0
55,214.0625,7,105,0,0
55,237.5,7,102,0,0
55,239.0625,7,102,0,0
56,12.5,7,95,0,0
56,14.0625,7,98,0,0
56,37.5,7,95,0,0
56,39.0625,7,95,0,0
56,62.5,7,98,0,0
56,64.0625,7,98,0,0
56,87.5,7,170,0,0
56,89.0625,7,176,0,0
56,112.5,7,139,0,209
56,114.0625,7,137,0,89
56,137.5,7,115,0,0
56,139.0625,7,114,0,0
56,162.5,7,108,0,0
56,164.0625,7,109,0,0
56,187.5,7,105,0,0
56,189.0625,7,107,0,0
56,212.5,7,105,0,0
56,214.0625,7,104,0,0
56,237.5,7,102,0,0
56,239.0625,7,102,0,0
57,12.5,7,127,0,0
57,14.0625,7,128,0,0
57,37.5,7,127,0,0
57,39.0625,7,127,0,0
57,62.5,7,128,0,0
57,64.0625,7,127,0,0
57,87.5,7,249,0,0
57,89.0625,7,262,0,0
57,112.5,7,184,0,125
57,114.0625,7,180,0,28
57,137.5,7,141,0,0
57,139.0625,7,141,0,0
57,162.5,7,130,0,0
57,164.0625,7,130,0,0
57,187.5,7,128,0,0
57,189.0625,7,127,0,0
57,212.5,7,128,0,0
57,214.0625,7,127,0,0
57,237.5,7,126,0,0
57,239.0625,7,127,0,0
58,12.5,7,109,0,0
58,14.0625,7,109,0,0
58,37.5,7,108,0,0
58,39.0625,7,108,0,0
58,62.5,7,107,0,0
58,64.0625,7,109,0,0
58,87.5,7,164,0,0
58,89.0625,7,172,0,0
58,112.5,7,151,0,194
58,114.0625,7,148,0,96
58,137.5,7,125,0,0
58,139.0625,7,125,0,0
58,162.5,7,118,0,0
58,164.0625,7,117,0,0
58,187.5,7,114,0,0
58,189.0625,7,116,0,0
58,212.5,7,114,0,0
58,214.0625,7,113,0,0
58,237.5,7,112,0,0
58,239.0625,7,113,0,0
59,12.5,7,122,0,0
59,14.0625,7,121,0,0
59,37.5,7,122,0,0
59,39.0625,7,122,0,0
59,62.5,7,121,0,0
59,64.0625,7,122,0,0
59,87.5,7,185,0,0
59,89.0625,7,194,0,0
59,112.5,7,172,0,258
59,114.0625,7,165,0,165
59,137.5,7,141,0,0
59,139.0625,7,141,0,0
59,162.5,7,134,0,0
59,164.0625,7,134,0,0
59,187.5,7,131,0,0
59,189.0625,7,131,0,0
59,212.5,7,127,0,0
59,214.0625,7,129,0,0
59,237.5,7,127,0,0
59,239.0625,7,127,0,0
60,12.5,7,101,0,0
60,14.0625,7,101,0,0
60,37.5,7,102,0,0
60,39.0625,7,102,0,0
60,62.5,7,99,0,0
60,64.0625,7,101,0,0
60,87.5,7,156,0,0
60,89.0625,7,166,0,0
60,112.5,7,142,0,267
60,114.0625,7,139,0,188
60,137.5,7,117,0,0
60,139.0625,7,117,0,0
60,162.5,7,111,0,0
60,164.0625,7,111,0,0
60,187.5,7,108,0,0
60,189.0625,7,108,0,0
60,212.5,7,105,0,0
60,214.0625,7,104,0,0
60,237.5,7,105,0,0
60,239.0625,7,105,0,0
61,12.5,7,102,0,0
61,14.0625,7,102,0,0
61,37.5,7,102,0,0
61,39.0625,7,102,0,0
61,62.5,7,101,0,0
61,64.0625,7,101,0,0
61,87.5,7,156,0,0
61,89.0625,7,166,0,0
61,112.5,7,145,0,256
61,114.0625,7,140,0,182
61,137.5,7,119,0,0
61,139.0625,7,117,0,0
61,162.5,7,114,0,0
61,164.0625,7,111,0,0
61,189.0625,7,110,0,0
61,212.5,7,109,0,0
61,214.0625,7,107,0,0
61,237.5,7,108,0,0
61,239.0625,7,107,0,0
62,12.5,7,98,0,0
62,14.0625,7,98,0,0
62,37.5,7,99,0,0
62,39.0625,7,98,0,0
62,62.5,7,98,0,0
62,64.0625,7,98,0,0
62,87.5,7,156,0,0
62,89.0625,7,163,0,0
62,112.5,7,141,0,256
62,114.0625,7,138,0,219
62,137.5,7,116,0,0
62,139.0625,7,115,0,0
62,162.5,7,109,0,0
62,164.0625,7,110,0,0
62,187.5,7,108,0,0
62,189.0625,7,106,0,0
62,212.5,7,104,0,0
62,214.0625,7,103,0,0
62,237.5,7,104,0,0
62,239.0625,7,104,0,0
63,12.5,7,100,0,0
63,14.0625,7,97,0,0
63,37.5,7,99,0,0
63,39.0625,7,99,0,0
63,62.5,7,98,0,0
63,64.0625,7,98,0,0
63,87.5,7,157,0,0
63,89.0625,7,169,0,0
63,112.5,7,143,0,256
63,114.0625,7,139,0,180
63,137.5,7,118,0,0
63,139.0625,7,116,0,0
63,162.5,7,109,0,0
63,164.0625,7,110,0,0
63,187.5,7,107,0,0
63,189.0625,7,108,0,0
63,212.5,7,106,0,0
63,214.0625,7,104,0,0
63,237.5,7,104,0,0
63,239.0625,7,104,0,0
64,12.5,7,102,0,0
64,14.0625,7,102,0,0
64,37.5,7,103,0,0
64,39.0625,7,104,0,0
64,62.5,7,102,0,0
64,64.0625,7,102,0,0
64,87.5,7,156,0,0
64,89.0625,7,165,0,0
64,112.5,7,143,0,251
64,114.0625,7,141,0,249
64,137.5,7,120,0,0
64,139.0625,7,118,0,0
64,162.5,7,111,0,0
64,164.0625,7,111,0,0
64,187.5,7,109,0,0
64,189.0625,7,110,0,0
64,212.5,7,110,0,0
64,214.0625,7,109,0,0
64,237.5,7,107,0,0
64,239.0625,7,109,0,0
65,12.5,7,105,0,0
65,14.0625,7,105,0,0
65,37.5,7,105,0,0
65,39.0625,7,105,0,0
65,62.5,7,105,0,0
65,64.0625,7,105,0,0
65,87.5,7,157,0,0
65,89.0625,7,168,0,0
65,112.5,7,145,0,256
65,114.0625,7,140,0,213
65,137.5,7,120,0,0
65,139.0625,7,120,0,0
65,162.5,7,116,0,0
65,164.0625,7,115,0,0
65,187.5,7,111,0,0
65,189.0625,7,112,0,0
65,212.5,7,111,0,0
65,214.0625,7,110,0,0
65,237.5,7,110,0,0
65,239.0625,7,109,0,0
66,12.5,7,98,0,0
66,14.0625,7,99,0,0
66,37.5,7,98,0,0
66,39.0625,7,95,0,0
66,62.5,7,99,0,0
66,64.0625,7,98,0,0
66,87.5,7,168,0,0
66,89.0625,7,177,0,0
66,112.5,7,139,0,181
66,114.0625,7,136,0,99
66,137.5,7,113,0,0
66,139.0625,7,116,0,0
66,162.5,7,108,0,0
66,164.0625,7,107,0,0
66,187.5,7,105,0,0
66,189.0625,7,106,0,0
66,212.5,7,103,0,0
66,214.0625,7,105,0,0
66,237.5,7,102,0,0
66,239.0625,7,104,0,0
67,12.5,7,101,0,0
67,14.0625,7,102,0,0
67,37.5,7,101,0,0
67,39.0625,7,102,0,0
67,62.5,7,101,0,0
67,64.0625,7,102,0,0
67,87.5,7,157,0,0
67,89.0625,7,165,0,0
67,112.5,7,143,0,264
67,114.0625,7,139,0,267
67,137.5,7,117,0,0
67,139.0625,7,115,0,0
67,162.5,7,111,0,0
67,164.0625,7,113,0,0
67,187.5,7,108,0,0
67,189.0625,7,109,0,0
67,212.5,7,107,0,0
67,214.0625,7,110,0,0
67,237.5,7,105,0,0
67,239.0625,7,107,0,0
68,12.5,7,101,0,0
68,14.0625,7,99,0,0
68,37.5,7,99,0,0
68,39.0625,7,98,0,0
68,62.5,7,99,0,0
68,64.0625,7,98,0,0
68,87.5,7,154,0,0
68,89.0625,7,166,0,0
68,112.5,7,142,0,264
68,114.0625,7,138,0,265
68,137.5,7,118,0,0
68,139.0625,7,116,0,0
68,162.5,7,110,0,0
68,164.0625,7,109,0,0
68,187.5,7,107,0,0
68,189.0625,7,106,0,0
68,212.5,7,104,0,0
68,214.0625,7,104,0,0
68,237.5,7,104,0,0
68,239.0625,7,102,0,0
69,12.5,7,104,0,0
69,14.0625,7,103,0,0
69,37.5,7,104,0,0
69,39.0625,7,104,0,0
69,62.5,7,105,0,0
69,64.0625,7,103,0,0
69,87.5,7,165,0,0
69,89.0625,7,174,0,0
69,112.5,7,148,0,256
69,114.0625,7,145,0,258
69,137.5,7,123,0,0
69,139.0625,7,121,0,0
69,162.5,7,115,0,0
69,164.0625,7,116,0,0
69,187.5,7,112,0,0
69,189.0625,7,111,0,0
69,212.5,7,110,0,0
69,214.0625,7,111,0,0
69,237.5,7,110,0,0
69,239.0625,7,110,0,0
70,12.5,7,104,0,0
70,14.0625,7,103,0,0
70,37.5,7,105,0,0
70,39.0625,7,105,0,0
70,62.5,7,102,0,0
70,64.0625,7,103,0,0
70,87.5,7,158,0,0
70,89.0625,7,166,0,0
70,112.5,7,146,0,256
70,114.0625,7,142,0,259
70,137.5,7,122,0,0
70,139.0625,7,120,0,0
70,162.5,7,115,0,0
70,164.0625,7,113,0,0
70,187.5,7,113,0,0
70,189.0625,7,113,0,0
70,212.5,7,110,0,0
70,214.0625,7,109,0,0
70,237.5,7,110,0,0
70,239.0625,7,109,0,0
71,12.5,7,102,0,0
71,14.0625,7,101,0,0
71,37.5,7,103,0,0
71,39.0625,7,102,0,0
71,62.5,7,101,0,0
71,64.0625,7,103,0,0
71,87.5,7,158,0,0
71,89.0625,7,168,0,0
71,112.5,7,145,0,256
71,114.0625,7,142,0,245
71,137.5,7,120,0,0
71,139.0625,7,119,0,0
71,162.5,7,111,0,0
71,164.0625,7,113,0,0
71,187.5,7,110,0,0
71,189.0625,7,111,0,0
71,212.5,7,109,0,0
71,214.0625,7,109,0,0
71,237.5,7,107,0,0
71,239.0625,7,105,0,0
72,12.5,7,101,0,0
72,14.0625,7,101,0,0
72,37.5,7,100,0,0
72,39.0625,7,100,0,0
72,62.5,7,101,0,0
72,64.0625,7,101,0,0
72,87.5,7,153,0,0
72,89.0625,7,165,0,0
72,112.5,7,142,0,264
72,114.0625,7,138,0,248
72,137.5,7,116,0,0
72,139.0625,7,117,0,0
72,162.5,7,111,0,0
72,164.0625,7,110,0,0
72,187.5,7,109,0,0
72,189.0625,7,108,0,0
72,212.5,7,107,0,0
72,214.0625,7,108,0,0
72,237.5,7,106,0,0
72,239.0625,7,105,0,0
73,12.5,7,93,0,0
73,14.0625,7,93,0,0
73,37.5,7,92,0,0
73,39.0625,7,93,0,0
73,62.5,7,93,0,0
73,64.0625,7,91,0,0
73,87.5,7,144,0,0
73,89.0625,7,157,0,0
73,112.5,7,133,0,283
73,114.0625,7,130,0,256
73,137.5,7,109,0,0
73,139.0625,7,108,0,0
73,162.5,7,101,0,0
73,164.0625,7,104,0,0
73,187.5,7,99,0,0
73,189.0625,7,99,0,0
73,212.5,7,97,0,0
73,214.0625,7,98,0,0
73,237.5,7,95,0,0
73,239.0625,7,95,0,0
74,12.5,7,102,0,0
74,14.0625,7,102,0,0
74,37.5,7,101,0,0
74,39.0625,7,101,0,0
74,62.5,7,102,0,0
74,64.0625,7,103,0,0
74,87.5,7,158,0,0
74,89.0625,7,163,0,0
74,112.5,7,142,0,256
74,114.0625,7,138,0,264
74,137.5,7,119,0,0
74,139.0625,7,117,0,0
74,162.5,7,111,0,0
74,164.0625,7,111,0,0
74,187.5,7,109,0,0
74,189.0625,7,108,0,0
74,212.5,7,107,0,0
74,214.0625,7,106,0,0
74,237.5,7,107,0,0
74,239.0625,7,106,0,0
77,12.5,7,98,0,0
77,14.0625,7,98,0,0
77,37.5,7,98,0,0
77,39.0625,7,98,0,0
77,62.5,7,98,0,0
77,64.0625,7,98,0,0
77,87.5,7,155,0,0
77,89.0625,7,168,0,0
77,112.5,7,140,0,560
77,114.0625,7,138,0,482
77,137.5,7,117,0,0
77,139.0625,7,118,0,0
77,162.5,7,109,0,0
77,164.0625,7,109,0,0
77,187.5,7,108,0,0
77,189.0625,7,106,0,0
77,212.5,7,104,0,0
77,214.0625,7,104,0,0
77,237.5,7,104,0,0
77,239.0625,7,102,0,0
78,12.5,7,98,0,0
78,14.0625,7,99,0,0
78,37.5,7,98,0,0
78,39.0625,7,99,0,0
78,62.5,7,98,0,0
78,64.0625,7,99,0,0
78,87.5,7,154,0,0
78,89.0625,7,164,0,0
78,112.5,7,137,0,571
78,114.0625,7,136,0,496
78,137.5,7,114,0,0
78,139.0625,7,115,0,0
78,162.5,7,109,0,0
78,164.0625,7,109,0,0
78,187.5,7,106,0,0
78,189.0625,7,105,0,0
78,212.5,7,104,0,0
78,214.0625,7,104,0,0
78,237.5,7,104,0,0
78,239.0625,7,102,0,0
79,12.5,7,95,0,0
79,14.0625,7,96,0,0
79,37.5,7,96,0,0
79,39.0625,7,95,0,0
79,62.5,7,97,0,0
79,64.0625,7,96,0,0
79,87.5,7,152,0,0
79,89.0625,7,164,0,0
79,112.5,7,137,0,571
79,114.0625,7,136,0,490
79,137.5,7,116,0,0
79,139.0625,7,114,0,0
79,162.5,7,109,0,0
79,164.0625,7,106,0,0
79,187.5,7,104,0,0
79,189.0625,7,104,0,0
79,212.5,7,103,0,0
79,214.0625,7,102,0,0
79,237.5,7,101,0,0
79,239.0625,7,101,0,0
80,12.5,7,99,0,0
80,14.0625,7,99,0,0
80,37.5,7,98,0,0
80,39.0625,7,99,0,0
80,62.5,7,98,0,0
80,64.0625,7,98,0,0
80,87.5,7,154,0,0
80,89.0625,7,165,0,0
80,112.5,7,141,0,557
80,114.0625,7,136,0,485
80,137.5,7,116,0,0
80,139.0625,7,118,0,0
80,162.5,7,109,0,0
80,164.0625,7,108,0,0
80,187.5,7,106,0,0
80,189.0625,7,107,0,0
80,212.5,7,104,0,0
80,214.0625,7,104,0,0
80,237.5,7,104,0,0
80,239.0625,7,105,0,0
81,12.5,7,95,0,0
81,14.0625,7,97,0,0
81,37.5,7,95,0,0
81,39.0625,7,98,0,0
81,62.5,7,96,0,0
81,64.0625,7,97,0,0
81,87.5,7,154,0,0
81,89.0625,7,164,0,0
81,112.5,7,140,0,553
81,114.0625,7,138,0,493
81,137.5,7,114,0,0
81,139.0625,7,114,0,0
81,162.5,7,106,0,0
81,164.0625,7,106,0,0
81,187.5,7,105,0,0
81,189.0625,7,105,0,0
81,212.5,7,103,0,0
81,214.0625,7,104,0,0
81,237.5,7,101,0,0
81,239.0625,7,102,0,0
82,12.5,7,96,0,0
82,14.0625,7,95,0,0
82,37.5,7,95,0,0
82,39.0625,7,99,0,0
82,62.5,7,96,0,0
82,64.0625,7,97,0,0
82,87.5,7,158,0,0
82,89.0625,7,170,0,0
82,112.5,7,140,0,541
82,114.0625,7,138,0,459
82,137.5,7,115,0,0
82,139.0625,7,116,0,0
82,162.5,7,109,0,0
82,164.0625,7,108,0,0
82,187.5,7,104,0,0
82,189.0625,7,105,0,0
82,212.5,7,103,0,0
82,214.0625,7,104,0,0
82,237.5,7,102,0,0
82,239.0625,7,101,0,0
83,12.5,7,98,0,0
83,14.0625,7,98,0,0
83,37.5,7,97,0,0
83,39.0625,7,98,0,0
83,62.5,7,98,0,0
83,64.0625,7,98,0,0
83,87.5,7,156,0,0
83,89.0625,7,166,0,0
83,112.5,7,139,0,557
83,114.0625,7,137,0,475
83,137.5,7,114,0,0
83,139.0625,7,117,0,0
83,162.5,7,106,0,0
83,164.0625,7,110,0,0
83,187.5,7,105,0,0
83,189.0625,7,106,0,0
83,212.5,7,104,0,0
83,214.0625,7,105,0,0
83,237.5,7,102,0,0
83,239.0625,7,105,0,0
84,12.5,7,92,0,0
84,14.0625,7,94,0,0
84,37.5,7,93,0,0
84,39.0625,7,92,0,0
84,62.5,7,94,0,0
84,64.0625,7,94,0,0
84,87.5,7,156,0,0
84,89.0625,7,167,0,0
84,112.5,7,139,0,608
84,114.0625,7,136,0,496
84,137.5,7,113,0,0
84,139.0625,7,111,0,0
84,162.5,7,105,0,0
84,164.0625,7,106,0,0
84,187.5,7,102,0,0
84,189.0625,7,103,0,0
84,212.5,7,101,0,0
84,214.0625,7,101,0,0
84,237.5,7,100,0,0
84,239.0625,7,101,0,0
85,12.5,7,92,0,0
85,14.0625,7,95,0,0
85,37.5,7,94,0,0
85,39.0625,7,95,0,0
85,62.5,7,93,0,0
85,64.0625,7,97,0,0
85,87.5,7,172,0,0
85,89.0625,7,182,0,0
85,112.5,7,137,0,0
85,114.0625,7,134,0,0
85,137.5,7,112,0,0
85,139.0625,7,112,0,0
85,162.5,7,106,0,0
85,164.0625,7,106,0,0
85,187.5,7,102,0,0
85,189.0625,7,102,0,0
85,212.5,7,100,0,0
85,214.0625,7,98,0,0
85,237.5,7,100,0,0
85,239.0625,7,101,0,0
86,12.5,7,100,0,0
86,14.0625,7,99,0,0
86,37.5,7,99,0,0
86,39.0625,7,100,0,0
86,62.5,7,101,0,0
86,64.0625,7,101,0,0
86,87.5,7,159,0,0
86,89.0625,7,168,0,0
86,112.5,7,141,0,509
86,114.0625,7,138,0,452
86,137.5,7,115,0,0
86,139.0625,7,116,0,0
86,162.5,7,110,0,0
86,164.0625,7,109,0,0
86,187.5,7,108,0,0
86,189.0625,7,106,0,0
86,212.5,7,104,0,0
86,214.0625,7,105,0,0
86,237.5,7,105,0,0
86,239.0625,7,104,0,0
87,12.5,7,108,0,0
87,14.0625,7,108,0,0
87,37.5,7,107,0,0
87,39.0625,7,109,0,0
87,62.5,7,108,0,0
87,64.0625,7,108,0,0
87,87.5,7,162,0,0
87,89.0625,7,174,0,0
87,112.5,7,146,0,557
87,114.0625,7,145,0,490
87,137.5,7,124,0,0
87,139.0625,7,125,0,0
87,162.5,7,117,0,0
87,164.0625,7,116,0,0
87,187.5,7,114,0,0
87,189.0625,7,115,0,0
87,212.5,7,113,0,0
87,214.0625,7,114,0,0
87,237.5,7,110,0,0
87,239.0625,7,113,0,0
88,12.5,7,101,0,0
88,14.0625,7,100,0,0
88,37.5,7,100,0,0
88,39.0625,7,100,0,0
88,62.5,7,100,0,0
88,64.0625,7,100,0,0
88,87.5,7,153,0,0
88,89.0625,7,165,0,0
88,112.5,7,140,0,570
88,114.0625,7,136,0,516
88,137.5,7,116,0,0
88,139.0625,7,116,0,0
88,162.5,7,110,0,0
88,164.0625,7,111,0,0
88,187.5,7,108,0,0
88,189.0625,7,106,0,0
88,212.5,7,106,0,0
88,214.0625,7,107,0,0
88,237.5,7,105,0,0
88,239.0625,7,105,0,0
89,12.5,7,98,0,0
89,14.0625,7,98,0,0
89,37.5,7,97,0,0
89,39.0625,7,100,0,0
89,62.5,7,100,0,0
89,64.0625,7,99,0,0
89,87.5,7,156,0,0
89,89.0625,7,169,0,0
89,112.5,7,141,0,563
89,114.0625,7,138,0,484
89,137.5,7,117,0,0
89,139.0625,7,116,0,0
89,162.5,7,109,0,0
89,164.0625,7,108,0,0
89,187.5,7,106,0,0
89,189.0625,7,106,0,0
89,212.5,7,105,0,0
89,214.0625,7,104,0,0
89,237.5,7,103,0,0
89,239.0625,7,103,0,0
90,12.5,7,96,0,0
90,14.0625,7,94,0,0
90,37.5,7,95,0,0
90,39.0625,7,95,0,0
90,62.5,7,95,0,0
90,64.0625,7,95,0,0
90,87.5,7,156,0,0
90,89.0625,7,166,0,0
90,112.5,7,139,0,566
90,114.0625,7,135,0,500
90,137.5,7,114,0,0
90,139.0625,7,112,0,0
90,162.5,7,107,0,0
90,164.0625,7,106,0,0
90,187.5,7,102,0,0
90,189.0625,7,102,0,0
90,212.5,7,104,0,0
90,214.0625,7,102,0,0
90,237.5,7,101,0,0
90,239.0625,7,100,0,0
91,12.5,7,98,0,0
91,14.0625,7,99,0,0
91,37.5,7,97,0,0
91,39.0625,7,98,0,0
91,62.5,7,98,0,0
91,64.0625,7,99,0,0
91,87.5,7,156,0,0
91,89.0625,7,167,0,0
91,112.5,7,139,0,581
91,114.0625,7,138,0,520
91,137.5,7,115,0,0
91,139.0625,7,116,0,0
91,162.5,7,108,0,0
91,164.0625,7,109,0,0
91,187.5,7,106,0,0
91,189.0625,7,106,0,0
91,212.5,7,105,0,0
91,214.0625,7,106,0,0
91,237.5,7,104,0,0
91,239.0625,7,104,0,0
92,12.5,7,100,0,0
92,14.0625,7,101,0,0
92,37.5,7,99,0,0
92,39.0625,7,100,0,0
92,62.5,7,100,0,0
92,64.0625,7,99,0,0
92,87.5,7,160,0,0
92,89.0625,7,168,0,0
92,112.5,7,141,0,558
92,114.0625,7,139,0,498
92,137.5,7,118,0,0
92,139.0625,7,115,0,0
92,162.5,7,111,0,0
92,164.0625,7,109,0,0
92,187.5,7,106,0,0
92,189.0625,7,108,0,0
92,212.5,7,105,0,0
92,214.0625,7,105,0,0
92,237.5,7,104,0,0
92,239.0625,7,104,0,0
93,12.5,7,98,0,0
93,14.0625,7,99,0,0
93,37.5,7,99,0,0
93,39.0625,7,98,0,0
93,62.5,7,99,0,0
93,64.0625,7,98,0,0
93,87.5,7,156,0,0
93,89.0625,7,166,0,0
93,112.5,7,141,0,562
93,114.0625,7,137,0,492
93,137.5,7,117,0,0
93,139.0625,7,113,0,0
93,162.5,7,110,0,0
93,164.0625,7,109,0,0
93,187.5,7,108,0,0
93,189.0625,7,105,0,0
93,212.5,7,104,0,0
93,214.0625,7,104,0,0
93,237.5,7,102,0,0
93,239.0625,7,103,0,0
94,12.5,7,98,0,0
94,14.0625,7,98,0,0
94,37.5,7,98,0,0
94,39.0625,7,97,0,0
94,62.5,7,97,0,0
94,64.0625,7,98,0,0
94,87.5,7,174,0,0
94,89.0625,7,181,0,0
94,112.5,7,138,0,476
94,114.0625,7,135,0,414
94,137.5,7,114,0,0
94,139.0625,7,112,0,0
94,162.5,7,108,0,0
94,164.0625,7,108,0,0
94,187.5,7,105,0,0
94,189.0625,7,105,0,0
94,212.5,7,105,0,0
94,214.0625,7,102,0,0
94,237.5,7,104,0,0
94,239.0625,7,102,0,0
95,12.5,7,120,0,0
95,14.0625,7,121,0,0
95,37.5,7,120,0,0
95,39.0625,7,120,0,0
95,62.5,7,121,0,0
95,64.0625,7,121,0,0
95,87.5,7,245,0,0
95,89.0625,7,255,0,0
95,112.5,7,173,0,486
95,114.0625,7,169,0,420
95,137.5,7,133,0,0
95,139.0625,7,132,0,0
95,162.5,7,123,0,0
95,164.0625,7,123,0,0
95,187.5,7,122,0,0
95,189.0625,7,121,0,0
95,212.5,7,120,0,0
95,214.0625,7,118,0,0
95,237.5,7,120,0,0
95,239.0625,7,121,0,0
96,12.5,7,94,0,0
96,14.0625,7,95,0,0
96,37.5,7,95,0,0
96,39.0625,7,95,0,0
96,62.5,7,94,0,0
96,64.0625,7,95,0,0
96,87.5,7,171,0,0
96,89.0625,7,182,0,0
96,112.5,7,135,0,467
96,114.0625,7,134,0,401
96,137.5,7,111,0,0
96,139.0625,7,112,0,0
96,162.5,7,105,0,0
96,164.0625,7,106,0,0
96,187.5,7,105,0,0
96,189.0625,7,104,0,0
96,212.5,7,101,0,0
96,214.0625,7,100,0,0
96,237.5,7,100,0,0
96,239.0625,7,100,0,0
97,12.5,7,95,0,0
97,14.0625,7,95,0,0
97,37.5,7,95,0,0
97,39.0625,7,95,0,0
97,62.5,7,95,0,0
97,64.0625,7,95,0,0
97,87.5,7,174,0,0
97,89.0625,7,184,0,0
97,112.5,7,138,0,469
97,114.0625,7,135,0,399
97,137.5,7,115,0,0
97,139.0625,7,114,0,0
97,162.5,7,105,0,0
97,164.0625,7,106,0,0
97,187.5,7,101,0,0
97,189.0625,7,101,0,0
97,212.5,7,101,0,0
97,214.0625,7,102,0,0
97,237.5,7,101,0,0
97,239.0625,7,102,0,0
98,12.5,7,100,0,0
98,14.0625,7,98,0,0
98,37.5,7,98,0,0
98,39.0625,7,98,0,0
98,62.5,7,99,0,0
98,64.0625,7,99,0,0
98,87.5,7,175,0,0
98,89.0625,7,184,0,0
98,112.5,7,138,0,477
98,114.0625,7,136,0,417
98,137.5,7,115,0,0
98,139.0625,7,114,0,0
98,162.5,7,109,0,0
98,164.0625,7,110,0,0
98,187.5,7,106,0,0
98,189.0625,7,106,0,0
98,212.5,7,106,0,0
98,214.0625,7,103,0,0
98,237.5,7,104,0,0
98,239.0625,7,104,0,0
99,12.5,7,98,0,0
99,14.0625,7,95,0,0
99,37.5,7,95,0,0
99,39.0625,7,98,0,0
99,62.5,7,95,0,0
99,64.0625,7,95,0,0
99,87.5,7,171,0,0
99,89.0625,7,180,0,0
99,112.5,7,137,0,469
99,114.0625,7,134,0,403
99,137.5,7,115,0,0
99,139.0625,7,113,0,0
99,162.5,7,106,0,0
99,164.0625,7,108,0,0
99,187.5,7,103,0,0
99,189.0625,7,104,0,0
99,212.5,7,101,0,0
99,214.0625,7,104,0,0
99,237.5,7,99,0,0
99,239.0625,7,102,0,0
100,12.5,7,97,0,0
100,14.0625,7,97,0,0
100,37.5,7,95,0,0
100,39.0625,7,98,0,0
100,62.5,7,100,0,0
100,64.0625,7,98,0,0
100,87.5,7,174,0,0
100,89.0625,7,181,0,0
100,112.5,7,137,0,477
100,114.0625,7,136,0,410
100,137.5,7,115,0,0
100,139.0625,7,115,0,0
100,162.5,7,109,0,0
100,164.0625,7,107,0,0
100,187.5,7,105,0,0
100,189.0625,7,105,0,0
100,212.5,7,103,0,0
100,214.0625,7,104,0,0
100,237.5,7,102,0,0
