Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,7,0,108,108,0
0,8,0,108,108,0
0,9,0,107,107,0
0,10,0,106,106,0
0,11,0,107,107,0
0,12,0,109,109,0
0,13,0,107,107,0
0,14,0,109,109,0
0,15,0,0,0,0
0,0,0,108,108,0
0,1,0,107,107,0
0,2,0,109,109,0
0,3,0,108,108,0
0,4,0,108,108,0
0,5,0,108,108,0
0,6,0,106,106,0
0,7,0,107,107,0
0,8,0,106,106,0
0,9,0,101,101,0
0,10,0,99,99,0
0,11,0,95,95,0
0,12,0,95,95,0
0,13,0,93,93,0
0,14,0,92,92,0
0,15,0,0,0,0
0,0,0,94,94,0
0,1,0,95,95,0
0,2,0,97,97,0
0,3,0,98,98,0
0,4,0,101,101,0
0,5,0,102,102,0
0,6,0,106,106,0
0,7,0,109,109,0
0,8,0,109,109,0
0,9,0,109,109,0
0,10,0,112,112,0
0,11,0,111,111,0
0,12,0,113,113,0
0,13,0,113,113,0
0,14,0,115,115,0
0,15,0,0,0,0
0,0,0,115,115,0
0,1,0,115,115,0
0,2,0,114,114,0
0,3,0,113,113,0
0,4,0,112,112,0
0,5,0,113,113,0
0,6,0,0,0,0
0,7,0,113,113,0
0,8,0,112,112,0
0,9,0,111,111,0
0,10,0,111,111,0
0,11,0,111,111,0
0,12,0,112,112,0
0,13,0,111,111,0
0,14,0,113,113,0
0,15,0,0,0,0
0,0,0,111,111,0
0,1,0,111,111,0
0,2,0,110,110,0
0,3,0,110,110,0
0,4,0,109,109,0
0,5,0,111,111,0
0,6,0,110,110,0
0,7,0,110,110,0
0,8,0,110,110,0
0,9,0,108,108,0
0,10,0,110,110,0
0,11,0,109,109,0
0,12,0,110,110,0
0,13,0,108,108,0
0,14,0,110,110,0
0,15,0,0,0,0
0,0,0,108,108,0
0,1,0,111,111,0
0,2,0,109,109,0
0,3,0,108,108,0
0,4,0,107,107,0
0,5,0,108,108,0
0,6,0,108,108,0
0,7,0,109,109,0
0,8,0,108,108,0
0,9,0,106,106,0
0,10,0,107,107,0
0,11,0,107,107,0
0,12,0,108,108,0
0,13,0,108,108,0
0,14,0,107,107,0
0,15,0,0,0,0
0,0,0,107,107,0
0,1,0,108,108,0
0,2,0,107,107,0
0,3,0,106,106,0
0,4,0,106,106,0
0,5,0,107,107,0
0,6,0,106,106,0
0,7,0,107,107,0
0,8,0,106,106,0
0,9,0,106,106,0
0,10,0,107,107,0
0,11,0,107,107,0
0,12,0,107,107,0
0,13,0,106,106,0
0,14,0,109,109,0
0,15,0,0,0,0
0,0,0,108,108,0
0,1,0,108,108,0
0,2,0,109,109,0
0,3,0,107,107,0
0,4,0,107,107,0
0,5,0,107,107,0
0,6,0,108,108,0
0,7,0,106,106,0
0,8,0,105,105,0
0,9,0,108,108,0
0,10,0,107,107,0
0,11,0,106,106,0
0,12,0,107,107,0
0,13,0,106,106,0
0,14,0,108,108,0
0,15,0,0,0,0
0,0,0,107,107,0
0,1,0,107,107,0
0,2,0,109,109,0
0,3,0,107,107,0
0,4,0,108,108,0
0,5,0,109,109,0
0,6,0,108,108,0
0,7,0,107,107,0
0,8,0,105,105,0
0,9,0,108,108,0
0,10,0,106,106,0
0,11,0,109,109,0
0,12,0,109,109,0
0,13,0,106,106,0
0,14,0,108,108,0
0,15,0,0,0,0
0,0,0,108,108,0
0,1,0,108,108,0
0,2,0,107,107,0
0,3,0,107,107,0
0,4,0,0,0,0
0,5,0,108,108,0
0,6,0,107,107,0
0,7,0,106,106,0
0,8,0,108,108,0
0,9,0,105,105,0
0,10,0,106,106,0
0,11,0,109,109,0
0,12,0,107,107,0
0,13,0,108,108,0
0,14,0,108,108,0
0,15,0,0,0,0
0,0,0,106,106,0
0,1,0,107,107,0
0,2,0,109,109,0
0,3,0,105,105,0
0,4,0,108,108,0
0,5,0,109,109,0
0,6,0,107,107,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
1,7,72,0,0,0
1,8,72,0,0,0
1,9,73,0,0,0
1,10,73,0,0,0
1,11,72,0,0,0
1,12,73,0,0,0
1,13,73,0,0,0
1,14,75,0,0,0
1,15,0,0,0,0
1,0,73,0,0,0
1,1,72,0,0,0
1,2,72,0,0,0
1,3,72,0,0,0
1,4,74,0,0,0
1,5,77,0,0,0
1,6,74,0,0,0
1,7,102,0,0,0
1,8,144,0,0,0
1,9,233,0,0,0
1,10,349,0,0,0
1,11,471,0,0,0
1,12,95,0,0,0
1,13,223,0,0,0
1,14,319,0,0,0
1,15,0,0,0,0
1,0,383,0,0,0
1,1,351,0,0,0
1,2,319,0,0,0
1,3,287,0,0,0
1,4,191,0,0,0
1,5,127,0,0,0
1,6,82,0,0,0
1,7,494,0,0,0
1,8,434,367,367,227
1,9,383,387,387,164
1,10,336,369,369,100
1,11,297,369,369,36
1,12,268,369,369,994
1,13,239,369,369,932
1,14,221,368,368,869
1,15,0,0,0,0
1,0,189,368,368,740
1,1,181,370,370,677
1,2,171,369,369,613
1,3,164,369,369,547
1,4,161,369,369,482
1,5,157,370,370,421
1,6,0,0,0,0
1,7,149,370,370,288
1,8,145,0,0,0
1,9,142,0,0,0
1,10,140,0,0,0
1,11,137,0,0,0
1,12,136,0,0,0
1,13,131,0,0,0
1,14,130,0,0,0
1,15,0,0,0,0
1,0,126,0,0,0
1,1,125,0,0,0
1,2,125,0,0,0
1,3,125,0,0,0
1,4,122,0,0,0
1,5,121,0,0,0
1,6,152,260,260,357
1,7,118,0,0,0
1,8,116,0,0,0
1,9,116,0,0,0
1,10,116,0,0,0
1,11,116,0,0,0
1,12,115,0,0,0
1,13,112,0,0,0
1,14,112,0,0,0
1,15,0,0,0,0
1,0,112,0,0,0
1,1,110,0,0,0
1,2,111,0,0,0
1,3,111,0,0,0
1,4,110,0,0,0
1,5,109,0,0,0
1,6,122,0,0,0
1,7,108,0,0,0
1,8,105,0,0,0
1,9,103,0,0,0
1,10,107,0,0,0
1,11,104,0,0,0
1,12,102,0,0,0
1,13,104,0,0,0
1,14,104,0,0,0
1,15,0,0,0,0
1,0,104,0,0,0
1,1,101,0,0,0
1,2,103,0,0,0
1,3,101,0,0,0
1,4,102,0,0,0
1,5,101,0,0,0
1,6,108,0,0,0
1,7,99,0,0,0
1,8,96,0,0,0
1,9,95,0,0,0
1,10,97,0,0,0
1,11,98,0,0,0
1,12,97,0,0,0
1,13,97,0,0,0
1,14,95,0,0,0
1,15,0,0,0,0
1,0,96,0,0,0
1,1,96,0,0,0
1,2,97,0,0,0
1,3,94,0,0,0
1,4,95,0,0,0
1,5,95,0,0,0
1,6,102,0,0,0
1,7,93,0,0,0
1,8,93,0,0,0
1,9,92,0,0,0
1,10,92,0,0,0
1,11,93,0,0,0
1,12,93,0,0,0
1,13,92,0,0,0
1,14,90,0,0,0
1,15,0,0,0,0
1,0,89,0,0,0
1,1,90,0,0,0
1,2,91,0,0,0
1,3,89,0,0,0
1,4,89,0,0,0
1,5,90,0,0,0
1,6,94,0,0,0
1,7,88,0,0,0
1,8,89,0,0,0
1,9,89,0,0,0
1,10,89,0,0,0
1,11,89,0,0,0
1,12,90,0,0,0
1,13,88,0,0,0
1,14,86,0,0,0
1,15,0,0,0,0
1,0,86,0,0,0
1,1,86,0,0,0
1,2,87,0,0,0
1,3,88,0,0,0
1,4,0,0,0,0
1,5,86,0,0,0
1,6,92,0,0,0
1,7,86,0,0,0
1,8,86,0,0,0
1,9,88,0,0,0
1,10,85,0,0,0
1,11,86,0,0,0
1,12,86,0,0,0
1,13,84,0,0,0
1,14,85,0,0,0
1,15,0,0,0,0
1,0,84,0,0,0
1,1,85,0,0,0
1,2,87,0,0,0
1,3,85,0,0,0
1,4,84,0,0,0
1,5,83,0,0,0
1,6,88,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,7,82,0,0,0
2,8,82,0,0,0
2,9,81,0,0,0
2,10,82,0,0,0
2,11,82,0,0,0
2,12,81,0,0,0
2,13,80,0,0,0
2,14,81,0,0,0
2,15,0,0,0,0
2,0,80,0,0,0
2,1,82,0,0,0
2,2,83,0,0,0
2,3,82,0,0,0
2,4,82,0,0,0
2,5,82,0,0,0
2,6,80,0,0,0
2,7,107,0,0,0
2,8,144,0,0,0
2,9,237,0,0,0
2,10,354,0,0,0
2,11,478,0,0,0
2,12,600,0,0,0
2,13,713,0,0,0
2,14,804,0,0,0
2,15,0,0,0,0
2,0,879,0,0,0
2,1,864,0,0,0
2,2,826,0,0,0
2,3,772,0,0,0
2,4,711,0,0,0
2,5,642,0,0,0
2,6,88,0,0,0
2,7,508,0,0,0
2,8,447,372,372,223
2,9,394,375,375,157
2,10,347,374,374,93
2,11,306,374,374,30
2,12,276,372,372,989
2,13,253,377,377,925
2,14,228,374,374,861
2,15,0,0,0,0
2,0,201,374,374,734
2,1,190,378,378,669
2,2,183,378,378,605
2,3,175,374,374,542
2,4,170,374,374,477
2,5,167,373,373,416
2,6,0,0,0,0
2,7,157,374,374,284
2,8,153,0,0,0
2,9,152,0,0,0
2,10,149,0,0,0
2,11,146,0,0,0
2,12,143,0,0,0
2,13,144,0,0,0
2,14,139,0,0,0
2,15,0,0,0,0
2,0,137,0,0,0
2,1,136,0,0,0
2,2,132,0,0,0
2,3,132,0,0,0
2,4,129,0,0,0
2,5,129,0,0,0
2,6,161,256,256,351
2,7,127,0,0,0
2,8,125,0,0,0
2,9,126,0,0,0
2,10,126,0,0,0
2,11,122,0,0,0
2,12,124,0,0,0
2,13,125,0,0,0
2,14,121,0,0,0
2,15,0,0,0,0
2,0,121,0,0,0
2,1,119,0,0,0
2,2,118,0,0,0
2,3,121,0,0,0
2,4,117,0,0,0
2,5,120,0,0,0
2,6,128,0,0,0
2,7,117,0,0,0
2,8,114,0,0,0
2,9,117,0,0,0
2,10,114,0,0,0
2,11,112,0,0,0
2,12,114,0,0,0
2,13,113,0,0,0
2,14,114,0,0,0
2,15,0,0,0,0
2,0,110,0,0,0
2,1,109,0,0,0
2,2,110,0,0,0
2,3,111,0,0,0
2,4,108,0,0,0
2,5,109,0,0,0
2,6,116,0,0,0
2,7,111,0,0,0
2,8,108,0,0,0
2,9,107,0,0,0
2,10,105,0,0,0
2,11,106,0,0,0
2,12,104,0,0,0
2,13,106,0,0,0
2,14,108,0,0,0
2,15,0,0,0,0
2,0,102,0,0,0
2,1,104,0,0,0
2,2,104,0,0,0
2,3,103,0,0,0
2,4,103,0,0,0
2,5,103,0,0,0
2,6,106,0,0,0
2,7,104,0,0,0
2,8,101,0,0,0
2,9,101,0,0,0
2,10,101,0,0,0
2,11,97,0,0,0
2,12,99,0,0,0
2,13,101,0,0,0
2,14,102,0,0,0
2,15,0,0,0,0
2,0,97,0,0,0
2,1,99,0,0,0
2,2,100,0,0,0
2,3,97,0,0,0
2,4,100,0,0,0
2,5,97,0,0,0
2,6,100,0,0,0
2,7,98,0,0,0
2,8,97,0,0,0
2,9,98,0,0,0
2,10,95,0,0,0
2,11,93,0,0,0
2,12,97,0,0,0
2,13,97,0,0,0
2,14,97,0,0,0
2,15,0,0,0,0
2,0,93,0,0,0
2,1,95,0,0,0
2,2,96,0,0,0
2,3,98,0,0,0
2,4,0,0,0,0
2,5,94,0,0,0
2,6,95,0,0,0
2,7,95,0,0,0
2,8,95,0,0,0
2,9,94,0,0,0
2,10,94,0,0,0
2,11,90,0,0,0
2,12,93,0,0,0
2,13,94,0,0,0
2,14,95,0,0,0
2,15,0,0,0,0
2,0,91,0,0,0
2,1,93,0,0,0
2,2,93,0,0,0
2,3,95,0,0,0
2,4,91,0,0,0
2,5,91,0,0,0
2,6,93,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
2,9,0,0,0,0
2,10,0,0,0,0
2,11,0,0,0,0
2,12,0,0,0,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0,0,0,0
2,0,0,0,0,0
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,7,120,0,0,0
3,8,118,0,0,0
3,9,117,0,0,0
3,10,118,0,0,0
3,11,118,0,0,0
3,12,119,0,0,0
3,13,119,0,0,0
3,14,120,0,0,0
3,15,0,0,0,0
3,0,120,0,0,0
3,1,121,0,0,0
3,2,120,0,0,0
3,3,117,0,0,0
3,4,119,0,0,0
3,5,124,0,0,0
3,6,114,0,0,0
3,7,150,0,0,0
3,8,196,0,0,0
3,9,293,0,0,0
3,10,411,0,0,0
3,11,536,0,0,0
3,12,658,0,0,0
3,13,776,0,0,0
3,14,877,0,0,0
3,15,0,0,0,0
3,0,968,0,0,0
3,1,965,0,0,0
3,2,925,0,0,0
3,3,864,0,0,0
3,4,792,0,0,0
3,5,722,0,0,0
3,6,64,0,0,0
3,7,571,0,0,0
3,8,510,437,437,205
3,9,454,439,439,140
3,10,400,437,437,76
3,11,360,438,438,12
3,12,324,430,430,989
3,13,295,437,437,908
3,14,278,440,440,843
3,15,0,0,0,0
3,0,247,440,440,716
3,1,236,442,442,652
3,2,229,440,440,588
3,3,218,439,439,525
3,4,215,438,438,460
3,5,211,439,439,397
3,6,0,0,0,0
3,7,199,436,436,267
3,8,196,0,0,0
