Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,11,0,105,105,0
0,12,0,106,106,0
0,13,0,103,103,0
0,14,0,105,105,0
0,15,0,0,0,0
0,0,0,105,105,0
0,1,0,105,105,0
0,2,0,105,105,0
0,3,0,108,108,0
0,4,0,105,105,0
0,5,0,105,105,0
0,6,0,104,104,0
0,7,0,105,105,0
0,8,0,104,104,0
0,9,0,105,105,0
0,10,0,103,103,0
0,11,0,105,105,0
0,12,0,105,105,0
0,13,0,105,105,0
0,14,0,102,102,0
0,15,0,0,0,0
0,0,0,104,104,0
0,1,0,106,106,0
0,2,0,106,106,0
0,3,0,106,106,0
0,4,0,105,105,0
0,5,0,105,105,0
0,6,0,104,104,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
1,7,32,0,0,0
1,8,34,0,0,0
1,9,34,0,0,0
1,10,34,0,0,0
1,11,33,0,0,0
1,12,35,0,0,0
1,13,36,0,0,0
1,14,35,0,0,0
1,15,0,0,0,0
1,0,36,0,0,0
1,1,33,0,0,0
1,2,34,0,0,0
1,3,33,0,0,0
1,4,37,0,0,0
1,5,34,0,0,0
1,6,34,0,0,0
1,7,50,0,0,0
1,8,86,0,0,0
1,9,157,0,0,0
1,10,255,0,0,0
1,11,373,0,0,0
1,12,494,0,0,0
1,13,598,0,0,0
1,14,698,0,0,0
1,15,0,0,0,0
1,0,791,0,0,0
1,1,782,0,0,0
1,2,748,0,0,0
1,3,699,0,0,0
1,4,642,0,0,0
1,5,576,0,0,0
1,6,36,0,0,0
1,7,447,0,0,0
1,8,394,359,359,750
1,9,343,360,360,687
1,10,298,358,358,622
1,11,255,357,357,558
1,12,229,360,360,495
1,13,202,356,356,434
1,14,184,358,358,367
1,15,0,0,0,0
1,0,155,358,358,240
1,1,145,358,358,177
1,2,135,356,356,112
1,3,131,355,355,47
1,4,123,360,360,1007
1,5,119,356,356,947
1,6,512,0,0,0
1,7,110,354,354,813
1,8,109,0,0,0
1,9,106,0,0,0
1,10,105,0,0,0
1,11,100,0,0,0
1,12,95,0,0,0
1,13,94,0,0,0
1,14,95,0,0,0
1,15,0,0,0,0
1,0,92,0,0,0
1,1,85,0,0,0
1,2,85,0,0,0
1,3,85,0,0,0
1,4,85,0,0,0
1,5,80,0,0,0
1,6,116,256,256,881
1,7,77,0,0,0
1,8,82,0,0,0
1,9,78,0,0,0
1,10,80,0,0,0
1,11,77,0,0,0
1,12,75,0,0,0
1,13,77,0,0,0
1,14,75,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,72,0,0,0
1,2,70,0,0,0
1,3,72,0,0,0
1,4,70,0,0,0
1,5,71,0,0,0
1,6,82,0,0,0
1,7,65,0,0,0
1,8,69,0,0,0
1,9,68,0,0,0
1,10,68,0,0,0
1,11,68,0,0,0
1,12,65,0,0,0
1,13,66,0,0,0
1,14,68,0,0,0
1,15,0,0,0,0
1,0,65,0,0,0
1,1,62,0,0,0
1,2,64,0,0,0
1,3,60,0,0,0
1,4,62,0,0,0
1,5,61,0,0,0
1,6,72,0,0,0
1,7,58,0,0,0
1,8,62,0,0,0
1,9,59,0,0,0
1,10,60,0,0,0
1,11,57,0,0,0
1,12,56,0,0,0
1,13,58,0,0,0
1,14,58,0,0,0
1,15,0,0,0,0
1,0,57,0,0,0
1,1,56,0,0,0
1,2,56,0,0,0
1,3,54,0,0,0
1,4,56,0,0,0
1,5,53,0,0,0
1,6,61,0,0,0
1,7,52,0,0,0
1,8,56,0,0,0
1,9,53,0,0,0
1,10,53,0,0,0
1,11,52,0,0,0
1,12,50,0,0,0
1,13,52,0,0,0
1,14,52,0,0,0
1,15,0,0,0,0
1,0,50,0,0,0
1,1,48,0,0,0
1,2,53,0,0,0
1,3,50,0,0,0
1,4,50,0,0,0
1,5,46,0,0,0
1,6,53,0,0,0
1,7,48,0,0,0
1,8,50,0,0,0
1,9,48,0,0,0
1,10,49,0,0,0
1,11,47,0,0,0
1,12,48,0,0,0
1,13,50,0,0,0
1,14,48,0,0,0
1,15,0,0,0,0
1,0,50,0,0,0
1,1,46,0,0,0
1,2,46,0,0,0
1,3,46,0,0,0
1,4,48,0,0,0
1,5,44,0,0,0
1,6,47,0,0,0
1,7,45,0,0,0
1,8,48,0,0,0
1,9,44,0,0,0
1,10,45,0,0,0
1,11,45,0,0,0
1,12,45,0,0,0
1,13,44,0,0,0
1,14,44,0,0,0
1,15,0,0,0,0
1,0,45,0,0,0
1,1,44,0,0,0
1,2,46,0,0,0
1,3,42,0,0,0
1,4,44,0,0,0
1,5,41,0,0,0
1,6,45,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,7,92,0,0,0
2,8,86,0,0,0
2,9,88,0,0,0
2,10,91,0,0,0
2,11,91,0,0,0
2,12,91,0,0,0
2,13,89,0,0,0
2,14,90,0,0,0
2,15,0,0,0,0
2,0,89,0,0,0
2,1,90,0,0,0
2,2,89,0,0,0
2,3,88,0,0,0
2,4,92,0,0,0
2,5,93,0,0,0
2,6,88,0,0,0
2,7,116,0,0,0
2,8,149,0,0,0
2,9,233,0,0,0
2,10,346,0,0,0
2,11,466,0,0,0
2,12,584,0,0,0
2,13,697,0,0,0
2,14,797,0,0,0
2,15,0,0,0,0
2,0,897,0,0,0
2,1,891,0,0,0
2,2,855,0,0,0
2,3,797,0,0,0
2,4,737,0,0,0
2,5,669,0,0,0
2,6,98,0,0,0
2,7,531,0,0,0
2,8,464,395,395,733
2,9,410,399,399,667
2,10,370,404,404,601
2,11,325,402,402,535
2,12,292,397,397,474
2,13,265,399,399,413
2,14,246,402,402,347
2,15,0,0,0,0
2,0,216,400,400,219
2,1,205,402,402,154
2,2,195,402,402,90
2,3,188,400,400,26
2,4,184,402,402,986
2,5,180,401,401,925
2,6,86,0,0,0
2,7,170,403,403,789
2,8,165,0,0,0
2,9,161,0,0,0
2,10,161,0,0,0
2,11,159,0,0,0
2,12,157,0,0,0
2,13,153,0,0,0
2,14,151,0,0,0
2,15,0,0,0,0
2,0,148,0,0,0
2,1,150,0,0,0
2,2,147,0,0,0
2,3,142,0,0,0
2,4,142,0,0,0
2,5,144,0,0,0
2,6,175,402,402,858
2,7,138,0,0,0
2,8,137,0,0,0
2,9,136,0,0,0
2,10,137,0,0,0
2,11,137,0,0,0
2,12,134,0,0,0
2,13,132,0,0,0
2,14,133,0,0,0
2,15,0,0,0,0
2,0,0,0,0,0
2,1,133,0,0,0
2,2,130,0,0,0
2,3,129,0,0,0
2,4,130,0,0,0
2,5,129,0,0,0
2,6,132,0,0,0
2,7,126,0,0,0
2,8,124,0,0,0
2,9,124,0,0,0
2,10,125,0,0,0
2,11,123,0,0,0
2,12,122,0,0,0
2,13,123,0,0,0
2,14,124,0,0,0
2,15,0,0,0,0
2,0,121,0,0,0
2,1,124,0,0,0
2,2,120,0,0,0
2,3,121,0,0,0
2,4,120,0,0,0
2,5,118,0,0,0
2,6,128,0,0,0
2,7,116,0,0,0
2,8,116,0,0,0
2,9,116,0,0,0
2,10,117,0,0,0
2,11,115,0,0,0
2,12,114,0,0,0
2,13,115,0,0,0
2,14,116,0,0,0
2,15,0,0,0,0
2,0,113,0,0,0
2,1,113,0,0,0
2,2,113,0,0,0
2,3,111,0,0,0
2,4,113,0,0,0
2,5,113,0,0,0
2,6,117,0,0,0
2,7,112,0,0,0
2,8,111,0,0,0
2,9,109,0,0,0
2,10,109,0,0,0
2,11,110,0,0,0
2,12,109,0,0,0
2,13,110,0,0,0
2,14,108,0,0,0
2,15,0,0,0,0
2,0,109,0,0,0
2,1,109,0,0,0
2,2,107,0,0,0
2,3,109,0,0,0
2,4,107,0,0,0
2,5,108,0,0,0
2,6,111,0,0,0
2,7,107,0,0,0
2,8,105,0,0,0
2,9,105,0,0,0
2,10,107,0,0,0
2,11,107,0,0,0
2,12,102,0,0,0
2,13,105,0,0,0
2,14,104,0,0,0
2,15,0,0,0,0
2,0,105,0,0,0
2,1,104,0,0,0
2,2,103,0,0,0
2,3,105,0,0,0
2,4,104,0,0,0
2,5,105,0,0,0
2,6,106,0,0,0
2,7,104,0,0,0
2,8,101,0,0,0
2,9,105,0,0,0
2,10,102,0,0,0
2,11,102,0,0,0
2,12,99,0,0,0
2,13,104,0,0,0
2,14,101,0,0,0
2,15,0,0,0,0
2,0,104,0,0,0
2,1,104,0,0,0
2,2,100,0,0,0
2,3,101,0,0,0
2,4,102,0,0,0
2,5,102,0,0,0
2,6,104,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
2,9,0,0,0,0
2,10,0,0,0,0
2,11,0,0,0,0
2,12,0,0,0,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0,0,0,0
2,0,0,0,0,0
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,7,124,0,0,0
3,8,127,0,0,0
3,9,124,0,0,0
3,10,127,0,0,0
3,11,123,0,0,0
3,12,125,0,0,0
3,13,124,0,0,0
3,14,125,0,0,0
3,15,0,0,0,0
3,0,126,0,0,0
3,1,126,0,0,0
3,2,128,0,0,0
3,3,125,0,0,0
3,4,126,0,0,0
3,5,127,0,0,0
3,6,102,0,0,0
3,7,150,0,0,0
3,8,200,0,0,0
3,9,288,0,0,0
3,10,404,0,0,0
3,11,526,0,0,0
3,12,653,0,0,0
3,13,768,0,0,0
3,14,868,0,0,0
3,15,0,0,0,0
3,0,976,0,0,0
3,1,976,0,0,0
3,2,948,0,0,0
3,3,886,0,0,0
3,4,817,0,0,0
3,5,748,0,0,0
3,6,128,0,0,0
3,7,590,466,466,773
3,8,528,467,467,708
3,9,470,466,466,645
3,10,420,467,467,580
3,11,371,471,471,519
3,12,338,472,472,452
3,13,312,471,471,390
3,14,291,463,463,325
3,15,0,0,0,0
3,0,255,474,474,197
3,1,248,466,466,132
3,2,243,469,469,67
3,3,234,467,467,6
3,4,228,467,467,965
3,5,220,467,467,902
3,6,160,0,0,0
3,7,210,0,0,0
3,8,208,0,0,0
3,9,208,0,0,0
3,10,204,0,0,0
3,11,199,0,0,0
3,12,195,0,0,0
3,13,193,0,0,0
3,14,190,0,0,0
3,15,0,0,0,0
3,0,188,0,0,0
3,1,188,0,0,0
3,2,187,0,0,0
3,3,183,0,0,0
3,4,184,0,0,0
3,5,181,0,0,0
3,6,216,338,338,836
3,7,180,0,0,0
3,8,178,0,0,0
3,9,176,0,0,0
3,10,174,0,0,0
3,11,172,0,0,0
3,12,173,0,0,0
3,13,172,0,0,0
3,14,173,0,0,0
3,15,0,0,0,0
3,0,0,0,0,0
3,1,169,0,0,0
3,2,169,0,0,0
3,3,169,0,0,0
3,4,170,0,0,0
3,5,166,0,0,0
3,6,178,0,0,0
3,7,165,0,0,0
3,8,165,0,0,0
3,9,164,0,0,0
3,10,162,0,0,0
3,11,163,0,0,0
3,12,162,0,0,0
3,13,162,0,0,0
3,14,160,0,0,0
3,15,0,0,0,0
3,0,160,0,0,0
3,1,161,0,0,0
3,2,160,0,0,0
3,3,160,0,0,0
3,4,161,0,0,0
3,5,159,0,0,0
3,6,162,0,0,0
3,7,156,0,0,0
3,8,157,0,0,0
3,9,157,0,0,0
3,10,155,0,0,0
3,11,152,0,0,0
3,12,153,0,0,0
3,13,153,0,0,0
3,14,150,0,0,0
3,15,0,0,0,0
3,0,151,0,0,0
3,1,152,0,0,0
3,2,152,0,0,0
3,3,152,0,0,0
3,4,151,0,0,0
3,5,149,0,0,0
3,6,154,0,0,0
3,7,149,0,0,0
3,8,150,0,0,0
3,9,148,0,0,0
3,10,146,0,0,0
3,11,145,0,0,0
3,12,148,0,0,0
3,13,145,0,0,504
3,14,146,0,0,0
3,15,0,0,0,0
3,0,146,0,0,0
3,1,146,0,0,0
3,2,146,0,0,0
3,3,148,0,0,0
3,4,145,0,0,0
3,5,144,0,0,0
3,6,148,0,0,606
3,7,145,0,0,0
3,8,143,0,0,0
3,9,145,0,0,0
3,10,143,0,0,0
3,11,142,0,0,0
3,12,143,0,0,0
3,13,141,0,0,0
3,14,140,0,0,0
3,15,0,0,0,0
3,0,141,0,0,0
3,1,141,0,0,0
3,2,142,0,0,0
3,3,143,0,0,0
3,4,142,0,0,0
3,5,141,0,0,0
3,6,140,0,0,0
3,7,140,0,0,0
3,8,140,0,0,0
3,9,141,0,0,0
3,10,138,0,0,0
3,11,141,0,0,0
3,12,139,0,0,0
3,13,138,0,0,0
3,14,134,0,0,0
3,15,0,0,0,0
3,0,138,0,0,0
3,1,139,0,0,0
3,2,140,0,0,0
3,3,139,0,0,0
3,4,139,0,0,0
3,5,138,0,0,0
3,6,140,0,0,0
3,7,0,0,0,0
3,8,0,0,0,0
3,9,0,0,0,0
3,10,0,0,0,0
3,11,0,0,0,0
3,12,0,0,0,0
3,13,0,0,0,0
3,14,0,0,0,0
3,15,0,0,0,0
3,0,0,0,0,0
3,1,0,0,0,0
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
4,7,128,0,0,0
4,8,128,0,0,0
4,9,126,0,0,0
4,10,127,0,0,0
4,11,127,0,0,0
4,12,125,0,0,0
4,13,128,0,0,0
4,14,127,0,0,0
4,15,0,0,0,0
4,0,125,0,0,0
4,1,125,0,0,0
4,2,129,0,0,0
4,3,127,0,0,0
4,4,126,0,0,0
4,5,132,0,0,0
4,6,126,0,0,0
4,7,155,0,0,0
4,8,202,0,0,0
4,9,292,0,0,0
4,10,408,0,0,0
4,11,539,0,0,0
4,12,660,0,0,0
4,13,787,0,0,0
4,14,889,0,0,0
4,15,0,0,0,0
4,0,993,0,0,0
4,1,990,0,0,0
4,2,960,0,0,0
4,3,898,0,0,0
4,4,824,0,0,0
4,5,757,0,0,0
4,6,134,0,0,0
4,7,598,447,447,776
4,8,530,447,447,711
4,9,472,447,447,645
4,10,419,448,448,579
4,11,377,448,448,520
4,12,337,443,443,457
4,13,317,450,450,388
4,14,290,450,450,324
4,15,0,0,0,0
4,0,255,444,444,201
4,1,247,446,446,134
4,2,237,450,450,68
4,3,228,446,446,9
4,4,223,444,444,969
4,5,223,449,449,902
4,6,158,0,0,0
4,7,212,0,0,0
4,8,208,0,0,0
4,9,204,0,0,0
4,10,201,0,0,0
4,11,200,0,0,0
4,12,194,0,0,0
4,13,198,0,0,0
4,14,194,0,0,0
4,15,0,0,0,0
4,0,187,0,0,0
4,1,186,0,0,0
4,2,184,0,0,0
4,3,182,0,0,0
4,4,182,0,0,0
4,5,183,0,0,0
4,6,216,321,321,835
4,7,178,0,0,0
4,8,176,0,0,0
4,9,174,0,0,0
4,10,173,0,0,0
4,11,175,0,0,0
4,12,171,0,0,0
4,13,173,0,0,0
4,14,173,0,0,0
4,15,0,0,0,0
4,0,0,0,0,0
4,1,170,0,0,0
4,2,168,0,0,0
4,3,165,0,0,0
4,4,165,0,0,0
4,5,169,0,0,0
4,6,179,0,0,0
4,7,166,0,0,0
4,8,164,0,0,0
4,9,164,0,0,0
4,10,164,0,0,0
4,11,164,0,0,0
4,12,159,0,0,0
4,13,165,0,0,0
4,14,164,0,0,0
4,15,0,0,0,0
4,0,160,0,0,0
4,1,160,0,0,0
4,2,158,0,0,0
4,3,157,0,0,0
4,4,157,0,0,0
4,5,159,0,0,0
4,6,165,0,0,0
4,7,157,0,0,0
4,8,156,0,0,0
4,9,156,0,0,0
4,10,157,0,0,0
4,11,155,0,0,0
4,12,150,0,0,0
4,13,154,0,0,0
4,14,155,0,0,0
4,15,0,0,0,0
4,0,152,0,0,0
4,1,153,0,0,0
4,2,149,0,0,0
4,3,152,0,0,0
4,4,149,0,0,0
4,5,150,0,0,0
4,6,156,0,0,0
4,7,149,0,0,0
4,8,148,0,0,0
4,9,146,0,0,0
4,10,147,0,0,0
4,11,149,0,0,0
4,12,143,0,0,0
4,13,148,0,0,0
4,14,146,0,0,0
4,15,0,0,0,0
4,0,145,0,0,0
4,1,146,0,0,0
4,2,145,0,0,0
4,3,146,0,0,0
4,4,145,0,0,0
4,5,145,0,0,0
4,6,148,0,0,0
4,7,142,0,0,0
4,8,143,0,0,0
4,9,141,0,0,0
4,10,142,0,0,0
4,11,143,0,0,0
4,12,139,0,0,0
4,13,145,0,0,0
4,14,144,0,0,0
4,15,0,0,0,0
4,0,138,0,0,0
4,1,144,0,0,0
4,2,141,0,0,0
4,3,141,0,0,0
4,4,141,0,0,0
4,5,140,0,0,0
4,6,143,0,0,0
4,7,140,0,0,0
4,8,139,0,0,0
4,9,140,0,0,0
4,10,139,0,0,0
4,11,138,0,0,0
4,12,136,0,0,0
4,13,140,0,0,0
4,14,141,0,0,0
4,15,0,0,0,0
4,0,137,0,0,0
4,1,138,0,0,0
4,2,136,0,0,0
4,3,137,0,0,0
4,4,138,0,0,0
4,5,138,0,0,0
4,6,139,0,0,0
4,7,0,0,0,0
4,8,0,0,0,0
4,9,0,0,0,0
4,10,0,0,0,0
4,11,0,0,0,0
4,12,0,0,0,0
4,13,0,0,0,0
4,14,0,0,0,0
4,15,0,0,0,0
4,0,0,0,0,0
4,1,0,0,0,0
4,2,0,0,0,0
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
5,7,0,0,0,0
5,8,1,0,0,0
5,9,0,0,0,0
5,10,2,0,0,0
5,11,0,0,0,0
5,12,0,0,0,0
5,13,0,0,0,0
5,14,0,0,0,0
5,15,0,0,0,0
5,0,2,0,0,0
5,1,2,0,0,0
5,2,0,0,0,0
5,3,4,0,0,0
5,4,2,0,0,0
5,5,0,0,0,0
5,6,1,0,0,0
5,7,14,0,0,0
5,8,45,0,0,0
5,9,110,0,0,0
5,10,221,0,0,0
5,11,338,0,0,0
5,12,453,0,0,0
5,13,564,0,0,0
5,14,661,0,0,0
5,15,0,0,0,0
5,0,768,0,0,0
5,1,758,0,0,0
5,2,727,0,0,0
5,3,677,0,0,0
5,4,618,0,0,0
5,5,548,0,0,0
5,6,5,0,0,0
5,7,412,0,0,0
5,8,359,327,327,761
5,9,299,323,323,698
5,10,255,327,327,632
5,11,219,329,329,566
5,12,187,323,323,506
5,13,162,324,324,443
5,14,142,324,324,378
5,15,0,0,0,0
5,0,116,328,328,249
5,1,105,324,324,185
5,2,97,325,325,121
5,3,90,328,328,56
5,4,87,327,327,1016
5,5,78,325,325,955
5,6,224,0,0,0
5,7,73,327,327,821
5,8,71,0,0,0
5,9,66,0,0,0
5,10,65,0,0,0
5,11,64,0,0,0
5,12,60,0,0,0
5,13,58,0,0,0
5,14,57,0,0,0
5,15,0,0,0,0
5,0,56,0,0,0
5,1,52,0,0,0
5,2,49,0,0,0
5,3,50,0,0,0
5,4,49,0,0,0
5,5,46,0,0,0
5,6,77,324,324,891
5,7,45,0,0,0
5,8,43,0,0,0
5,9,40,0,0,0
5,10,43,0,0,0
5,11,41,0,0,0
5,12,42,0,0,0
5,13,42,0,0,0
5,14,37,0,0,0
5,15,0,0,0,0
5,0,40,0,0,0
5,1,36,0,0,0
5,2,37,0,0,0
5,3,37,0,0,0
5,4,34,0,0,0
5,5,35,0,0,0
5,6,45,0,0,0
5,7,32,0,0,0
5,8,33,0,0,0
5,9,32,0,0,0
5,10,35,0,0,0
5,11,30,0,0,0
5,12,31,0,0,0
5,13,31,0,0,0
5,14,29,0,0,0
5,15,0,0,0,0
5,0,32,0,0,0
5,1,27,0,0,0
5,2,27,0,0,0
5,3,29,0,0,0
5,4,27,0,0,0
5,5,27,0,0,0
5,6,35,0,0,0
5,7,24,0,0,0
5,8,26,0,0,0
5,9,24,0,0,0
5,10,28,0,0,0
5,11,25,0,0,0
5,12,23,0,0,0
5,13,22,0,0,0
5,14,24,0,0,0
5,15,0,0,0,0
5,0,23,0,0,0
5,1,21,0,0,0
5,2,19,0,0,0
5,3,22,0,0,0
5,4,20,0,0,0
5,5,21,0,0,0
5,6,25,0,0,0
5,7,17,0,0,0
5,8,18,0,0,0
5,9,17,0,0,0
5,10,19,0,0,0
5,11,20,0,0,0
5,12,19,0,0,0
5,13,16,0,0,0
5,14,16,0,0,0
5,15,0,0,0,0
5,0,18,0,0,0
5,1,17,0,0,0
5,2,17,0,0,0
5,3,20,0,0,0
5,4,18,0,0,0
5,5,15,0,0,0
5,6,20,0,0,0
5,7,14,0,0,0
5,8,15,0,0,0
5,9,13,0,0,0
5,10,16,0,0,0
5,11,15,0,0,0
5,12,14,0,0,0
5,13,13,0,0,0
5,14,14,0,0,0
5,15,0,0,0,0
5,0,14,0,0,0
5,1,14,0,0,0
5,2,11,0,0,0
5,3,15,0,0,0
5,4,10,0,0,0
5,5,12,0,0,0
5,6,13,0,0,0
5,7,10,0,0,0
5,8,11,0,0,0
5,9,10,0,0,0
5,10,13,0,0,0
5,11,11,0,0,0
5,12,10,0,0,0
5,13,12,0,0,0
5,14,10,0,0,0
5,15,0,0,0,0
5,0,13,0,0,0
5,1,10,0,0,0
5,2,9,0,0,0
5,3,13,0,0,0
5,4,8,0,0,0
5,5,9,0,0,0
5,6,10,0,0,0
5,7,0,0,0,0
5,8,0,0,0,0
5,9,0,0,0,0
5,10,0,0,0,0
5,11,0,0,0,0
5,12,0,0,0,0
5,13,0,0,0,0
5,14,0,0,0,0
5,15,0,0,0,0
5,0,0,0,0,0
5,1,0,0,0,0
5,2,0,0,0,0
5,3,0,0,0,0
5,4,0,0,0,0
5,5,0,0,0,0
5,6,0,0,0,0
6,7,98,0,0,0
6,8,97,0,0,0
6,9,97,0,0,0
6,10,95,0,0,0
6,11,95,0,0,0
6,12,99,0,0,0
6,13,100,0,0,0
6,14,95,0,0,0
6,15,0,0,0,0
6,0,95,0,0,0
6,1,95,0,0,0
6,2,95,0,0,0
6,3,94,0,0,0
6,4,95,0,0,0
6,5,101,0,0,0
6,6,88,0,0,0
6,7,124,0,0,0
6,8,166,0,0,0
6,9,251,0,0,0
6,10,356,0,0,0
6,11,480,0,0,0
6,12,602,0,0,0
6,13,721,0,0,0
6,14,815,0,0,0
6,15,0,0,0,0
6,0,915,0,0,0
6,1,900,0,0,0
6,2,868,0,0,0
6,3,804,0,0,0
6,4,743,0,0,0
6,5,677,0,0,0
6,6,104,0,0,0
6,7,534,0,0,0
6,8,470,425,425,726
6,9,417,414,414,663
6,10,363,405,405,602
6,11,323,407,407,536
6,12,293,407,407,471
6,13,267,410,410,407
6,14,244,424,424,345
6,15,0,0,0,0
6,0,217,407,407,214
6,1,205,407,407,153
6,2,198,424,424,88
6,3,193,405,405,24
6,4,188,406,406,983
6,5,182,410,410,921
6,6,88,0,0,0
6,7,176,412,412,787
6,8,174,0,0,0
6,9,171,0,0,0
6,10,166,0,0,0
6,11,163,0,0,0
6,12,163,0,0,0
6,13,162,0,0,0
6,14,157,0,0,0
6,15,0,0,0,0
6,0,154,0,0,0
6,1,152,0,0,0
6,2,153,0,0,0
6,3,150,0,0,0
6,4,146,0,0,0
6,5,147,0,0,0
6,6,180,297,297,857
6,7,146,0,0,0
6,8,148,0,0,0
6,9,146,0,0,0
6,10,139,0,0,0
6,11,138,0,0,0
6,12,141,0,0,0
6,13,143,0,0,0
6,14,140,0,0,0
6,15,0,0,0,0
6,0,139,0,0,0
6,1,138,0,0,0
6,2,139,0,0,0
6,3,135,0,0,0
6,4,133,0,0,0
6,5,137,0,0,0
6,6,148,0,0,0
6,7,134,0,0,0
6,8,137,0,0,0
6,9,133,0,0,0
6,10,127,0,0,0
6,11,129,0,0,0
6,12,132,0,0,0
6,13,132,0,0,0
6,14,130,0,0,0
6,15,0,0,0,0
6,0,130,0,0,0
6,1,127,0,0,0
6,2,128,0,0,0
6,3,127,0,0,0
6,4,127,0,0,0
6,5,127,0,0,0
6,6,136,0,0,0
6,7,128,0,0,0
6,8,126,0,0,0
6,9,123,0,0,0
6,10,119,0,0,0
6,11,120,0,0,0
6,12,123,0,0,0
6,13,126,0,0,0
6,14,122,0,0,0
6,15,0,0,0,0
