Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,14.0625,0,82,0,0,0
1,39.0625,0,83,0,0,0
1,64.0625,0,83,0,0,0
1,89.0625,0,999,0,0,0
1,114.0625,0,449,610,784,482
1,139.0625,0,346,0,0,0
1,164.0625,0,235,0,0,0
1,189.0625,0,184,0,0,0
1,15.625,1,80,0,0,0
1,40.625,1,80,0,0,0
1,65.625,1,84,0,0,0
1,90.625,1,1014,0,0,0
1,115.625,1,453,616,832,397
1,140.625,1,334,0,0,0
1,165.625,1,229,0,0,0
1,190.625,1,181,0,0,0
1,17.1875,2,81,0,0,0
1,42.1875,2,81,0,0,0
1,67.1875,2,81,0,0,0
1,92.1875,2,1006,0,0,0
1,117.1875,2,449,614,816,347
1,142.1875,2,327,0,0,0
1,167.1875,2,229,0,0,0
1,192.1875,2,183,0,0,0
1,18.75,3,85,0,0,0
1,43.75,3,88,0,0,0
1,68.75,3,85,0,0,0
1,93.75,3,976,0,0,0
1,118.75,3,449,619,856,262
1,143.75,3,320,0,0,0
1,168.75,3,223,0,0,0
1,193.75,3,177,0,0,0
1,20.3125,4,85,0,0,0
1,45.3125,4,84,0,0,0
1,70.3125,4,82,0,0,0
1,95.3125,4,915,0,0,0
1,120.3125,4,436,609,776,226
1,145.3125,4,307,0,0,0
1,170.3125,4,216,0,0,0
1,195.3125,4,173,0,0,0
1,21.875,5,81,0,0,0
1,46.875,5,84,0,0,0
1,71.875,5,86,0,0,0
1,96.875,5,852,0,0,0
1,121.875,5,442,618,848,142
1,146.875,5,305,0,0,0
1,171.875,5,216,0,0,0
1,196.875,5,176,0,0,0
1,23.4375,6,86,0,0,0
1,48.4375,6,84,0,0,0
1,73.4375,6,86,0,0,0
1,98.4375,6,89,0,0,0
1,123.4375,6,769,0,0,0
1,148.4375,6,433,608,768,91
1,173.4375,6,294,0,0,0
1,198.4375,6,212,0,0,0
1,0.0,7,78,0,0,0
1,25.0,7,80,0,0,0
1,50.0,7,84,0,0,0
1,75.0,7,106,0,0,0
1,100.0,7,693,0,0,0
1,125.0,7,426,616,832,5
1,150.0,7,288,0,0,0
1,175.0,7,206,0,0,0
1,1.5625,8,81,0,0,0
1,26.5625,8,83,0,0,0
1,51.5625,8,85,0,0,0
1,76.5625,8,150,0,0,0
1,101.5625,8,634,613,808,993
1,126.5625,8,416,0,0,0
1,151.5625,8,277,0,0,0
1,176.5625,8,204,0,0,0
1,3.125,9,83,0,0,0
1,28.125,9,84,0,0,0
1,53.125,9,84,0,0,0
1,78.125,9,225,0,0,0
1,103.125,9,582,611,792,928
1,128.125,9,407,0,0,0
1,153.125,9,270,0,0,0
1,178.125,9,200,0,0,0
1,4.6875,10,86,0,0,0
1,29.6875,10,83,0,0,0
1,54.6875,10,85,0,0,0
1,79.6875,10,354,0,0,0
1,104.6875,10,552,618,848,841
1,129.6875,10,400,0,0,0
1,154.6875,10,263,0,0,0
1,179.6875,10,195,0,0,0
1,6.25,11,85,0,0,0
1,31.25,11,84,0,0,0
1,56.25,11,85,0,0,0
1,81.25,11,476,0,0,0
1,106.25,11,519,616,832,775
1,156.25,11,262,0,0,0
1,181.25,11,195,0,0,0
1,7.8125,12,81,0,0,0
1,32.8125,12,83,0,0,0
1,57.8125,12,81,0,0,0
1,82.8125,12,609,0,0,0
1,107.8125,12,500,616,832,736
1,132.8125,12,385,0,0,0
1,157.8125,12,255,0,0,0
1,182.8125,12,191,0,0,0
1,9.375,13,85,0,0,0
1,34.375,13,80,0,0,0
1,59.375,13,82,0,0,0
1,84.375,13,736,0,0,0
1,109.375,13,483,618,848,654
1,134.375,13,376,0,0,0
1,159.375,13,247,0,0,0
1,184.375,13,190,0,0,0
1,10.9375,14,83,0,0,0
1,35.9375,14,84,0,0,0
1,60.9375,14,85,0,0,0
1,85.9375,14,851,0,0,0
1,110.9375,14,470,619,856,586
1,135.9375,14,367,0,0,0
1,160.9375,14,244,0,0,0
1,185.9375,14,189,0,0,0
1,12.5,15,82,0,0,0
1,37.5,15,81,0,0,0
1,62.5,15,82,0,0,0
1,87.5,15,942,0,0,0
1,112.5,15,460,616,832,519
1,137.5,15,353,0,0,0
1,162.5,15,237,0,0,0
1,187.5,15,184,0,0,0
2,14.0625,0,81,0,0,0
2,39.0625,0,80,0,0,0
2,64.0625,0,83,0,0,0
2,89.0625,0,1006,0,0,0
