Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,14.0625,0,82,0,0,0
1,39.0625,0,80,0,0,0
1,64.0625,0,79,0,0,0
1,89.0625,0,1007,0,0,0
1,114.0625,0,454,614,816,480
1,164.0625,0,229,0,0,0
1,189.0625,0,177,0,0,0
1,15.625,1,86,0,0,0
1,40.625,1,84,0,0,0
1,65.625,1,79,0,0,0
1,90.625,1,1022,0,0,0
1,115.625,1,449,613,808,413
1,140.625,1,332,0,0,0
1,165.625,1,228,0,0,0
1,190.625,1,181,0,0,0
1,17.1875,2,85,0,0,0
1,42.1875,2,84,0,0,0
1,67.1875,2,83,0,0,0
1,92.1875,2,1011,0,0,0
1,117.1875,2,453,617,840,348
1,142.1875,2,326,0,0,0
1,167.1875,2,222,0,0,0
1,192.1875,2,176,0,0,0
1,18.75,3,77,0,0,0
1,43.75,3,81,0,0,0
1,68.75,3,81,0,0,0
1,93.75,3,974,0,0,0
1,118.75,3,443,614,816,264
1,143.75,3,315,0,0,0
1,168.75,3,219,0,0,0
1,193.75,3,174,0,0,0
1,20.3125,4,81,0,0,0
1,45.3125,4,81,0,0,0
1,70.3125,4,86,0,0,0
1,95.3125,4,928,0,0,0
1,120.3125,4,439,613,808,224
1,145.3125,4,308,0,0,0
1,170.3125,4,215,0,0,0
1,195.3125,4,173,0,0,0
1,21.875,5,81,0,0,0
1,46.875,5,81,0,0,0
1,71.875,5,83,0,0,0
1,96.875,5,849,0,0,0
1,121.875,5,436,615,824,141
1,146.875,5,297,0,0,0
1,171.875,5,213,0,0,0
1,196.875,5,173,0,0,0
1,23.4375,6,84,0,0,0
1,48.4375,6,85,0,0,0
1,73.4375,6,83,0,0,0
1,98.4375,6,90,0,0,0
1,123.4375,6,765,0,0,0
1,148.4375,6,431,612,800,75
1,173.4375,6,296,0,0,0
1,198.4375,6,209,0,0,0
1,0.0,7,83,0,0,0
1,25.0,7,82,0,0,0
1,50.0,7,80,0,0,0
1,75.0,7,97,0,0,0
1,100.0,7,689,0,0,0
1,125.0,7,425,615,824,8
1,150.0,7,286,0,0,0
1,175.0,7,208,0,0,0
1,1.5625,8,84,0,0,0
1,26.5625,8,85,0,0,0
1,51.5625,8,82,0,0,0
1,76.5625,8,146,0,0,0
1,101.5625,8,637,617,840,994
1,126.5625,8,417,0,0,0
1,151.5625,8,281,0,0,0
1,176.5625,8,202,0,0,0
1,3.125,9,83,0,0,0
1,28.125,9,83,0,0,0
1,53.125,9,83,0,0,0
1,78.125,9,229,0,0,0
1,103.125,9,586,617,840,925
1,128.125,9,413,0,0,0
1,153.125,9,274,0,0,0
1,178.125,9,201,0,0,0
1,4.6875,10,83,0,0,0
1,29.6875,10,82,0,0,0
1,54.6875,10,84,0,0,0
1,79.6875,10,347,0,0,0
1,104.6875,10,546,616,832,842
1,129.6875,10,400,0,0,0
1,154.6875,10,265,0,0,0
1,179.6875,10,197,0,0,0
1,6.25,11,82,0,0,0
1,31.25,11,85,0,0,0
1,56.25,11,84,0,0,0
1,81.25,11,478,0,0,0
1,106.25,11,518,616,832,774
1,131.25,11,392,0,0,0
1,156.25,11,261,0,0,0
1,181.25,11,193,0,0,0
1,7.8125,12,82,0,0,0
1,32.8125,12,84,0,0,0
1,57.8125,12,82,0,0,0
1,82.8125,12,606,0,0,0
1,107.8125,12,492,614,816,738
1,132.8125,12,383,0,0,0
1,157.8125,12,255,0,0,0
1,182.8125,12,193,0,0,0
1,9.375,13,82,0,0,0
1,34.375,13,82,0,0,0
1,59.375,13,82,0,0,0
1,84.375,13,736,0,0,0
1,109.375,13,480,616,832,669
1,134.375,13,374,0,0,0
1,159.375,13,254,0,0,0
1,184.375,13,194,0,0,0
1,10.9375,14,83,0,0,0
1,35.9375,14,82,0,0,0
1,60.9375,14,85,0,0,0
1,85.9375,14,851,0,0,0
1,110.9375,14,468,618,848,586
1,135.9375,14,366,0,0,0
1,160.9375,14,242,0,0,0
1,185.9375,14,185,0,0,0
1,12.5,15,80,0,0,0
1,37.5,15,84,0,0,0
1,62.5,15,83,0,0,0
1,87.5,15,943,0,0,0
1,112.5,15,462,617,840,518
1,137.5,15,359,0,0,0
1,187.5,15,189,0,0,0
2,14.0625,0,81,0,0,0
2,39.0625,0,80,0,0,0
2,64.0625,0,83,0,0,0
2,89.0625,0,1015,0,0,0
2,114.0625,0,443,608,768,470
2,139.0625,0,336,0,0,0
2,164.0625,0,228,0,0,0
2,189.0625,0,174,0,0,0
2,15.625,1,81,0,0,0
2,40.625,1,81,0,0,0
2,65.625,1,81,0,0,0
2,90.625,1,1023,0,0,0
2,115.625,1,433,605,744,408
2,140.625,1,322,0,0,0
2,165.625,1,219,0,0,0
2,190.625,1,174,0,0,0
2,17.1875,2,81,0,0,0
2,42.1875,2,81,0,0,0
2,67.1875,2,81,0,0,0
2,92.1875,2,1018,0,0,0
2,117.1875,2,436,608,768,339
2,142.1875,2,322,0,0,0
2,167.1875,2,218,0,0,0
2,192.1875,2,173,0,0,0
2,18.75,3,82,0,0,0
2,43.75,3,80,0,0,0
2,68.75,3,79,0,0,0
2,93.75,3,980,0,0,0
2,118.75,3,430,607,760,274
2,143.75,3,310,0,0,0
2,168.75,3,216,0,0,0
2,193.75,3,169,0,0,0
2,20.3125,4,82,0,0,0
2,45.3125,4,83,0,0,0
2,70.3125,4,80,0,0,0
2,95.3125,4,922,0,0,0
2,120.3125,4,430,608,768,217
2,145.3125,4,305,0,0,0
2,170.3125,4,213,0,0,0
2,195.3125,4,175,0,0,0
2,21.875,5,81,0,0,0
2,46.875,5,81,0,0,0
2,71.875,5,83,0,0,0
2,96.875,5,845,0,0,0
2,121.875,5,423,608,768,152
2,146.875,5,293,0,0,0
2,171.875,5,204,0,0,0
2,196.875,5,167,0,0,0
2,23.4375,6,82,0,0,0
2,48.4375,6,84,0,0,0
2,73.4375,6,81,0,0,0
2,98.4375,6,87,0,0,0
2,123.4375,6,768,0,0,0
2,148.4375,6,420,576,512,85
2,173.4375,6,286,0,0,0
2,198.4375,6,202,0,0,0
2,0.0,7,80,0,0,0
2,25.0,7,82,0,0,0
2,50.0,7,80,0,0,0
2,75.0,7,104,0,0,0
2,100.0,7,693,0,0,0
2,125.0,7,414,609,776,15
2,150.0,7,280,0,0,0
2,175.0,7,204,0,0,0
2,1.5625,8,80,0,0,0
2,26.5625,8,86,0,0,0
2,51.5625,8,85,0,0,0
2,76.5625,8,140,0,0,0
2,101.5625,8,624,606,752,986
2,126.5625,8,405,0,0,0
2,151.5625,8,272,0,0,0
2,176.5625,8,190,0,0,0
2,3.125,9,81,0,0,0
2,28.125,9,80,0,0,0
2,53.125,9,80,0,0,0
2,78.125,9,224,0,0,0
2,103.125,9,578,609,776,920
2,128.125,9,396,0,0,0
2,153.125,9,269,0,0,0
2,178.125,9,195,0,0,0
2,4.6875,10,80,0,0,0
2,29.6875,10,78,0,0,0
2,54.6875,10,80,0,0,0
2,79.6875,10,337,0,0,0
2,104.6875,10,533,606,752,854
2,129.6875,10,389,0,0,0
2,154.6875,10,255,0,0,0
2,179.6875,10,188,0,0,0
2,6.25,11,79,0,0,0
2,31.25,11,80,0,0,0
2,56.25,11,81,0,0,0
2,81.25,11,477,0,0,0
2,106.25,11,505,606,752,785
2,131.25,11,380,0,0,0
2,156.25,11,255,0,0,0
2,181.25,11,191,0,0,0
2,7.8125,12,84,0,0,0
2,32.8125,12,84,0,0,0
2,57.8125,12,81,0,0,0
2,82.8125,12,604,0,0,0
2,107.8125,12,485,608,768,728
2,132.8125,12,370,0,0,0
2,157.8125,12,242,0,0,0
2,182.8125,12,181,0,0,0
2,9.375,13,84,0,0,0
2,34.375,13,84,0,0,0
2,59.375,13,85,0,0,0
2,84.375,13,734,0,0,0
2,109.375,13,468,609,776,663
2,134.375,13,365,0,0,0
2,159.375,13,244,0,0,0
2,184.375,13,180,0,0,0
2,10.9375,14,82,0,0,0
2,35.9375,14,82,0,0,0
2,60.9375,14,81,0,0,0
2,85.9375,14,852,0,0,0
2,110.9375,14,453,606,752,596
2,135.9375,14,353,0,0,0
2,160.9375,14,234,0,0,0
2,185.9375,14,180,0,0,0
2,12.5,15,79,0,0,0
2,37.5,15,78,0,0,0
2,62.5,15,81,0,0,0
2,87.5,15,946,0,0,0
2,112.5,15,446,607,760,529
2,137.5,15,347,0,0,0
2,162.5,15,232,0,0,0
2,187.5,15,180,0,0,0
77,14.0625,0,80,0,0,0
77,39.0625,0,81,0,0,0
77,64.0625,0,80,0,0,0
77,89.0625,0,983,0,0,0
77,114.0625,0,422,632,960,474
77,164.0625,0,217,0,0,0
77,189.0625,0,173,0,0,0
77,15.625,1,82,0,0,0
77,40.625,1,82,0,0,0
77,65.625,1,79,0,0,0
77,90.625,1,979,0,0,0
77,115.625,1,419,628,928,412
77,140.625,1,312,0,0,0
77,165.625,1,213,0,0,0
77,190.625,1,171,0,0,0
77,17.1875,2,85,0,0,0
77,42.1875,2,85,0,0,0
77,67.1875,2,83,0,0,0
77,92.1875,2,951,0,0,0
77,117.1875,2,419,631,952,349
77,142.1875,2,303,0,0,0
77,167.1875,2,208,0,0,0
77,192.1875,2,168,0,0,0
77,18.75,3,80,0,0,0
77,43.75,3,84,0,0,0
77,68.75,3,81,0,0,0
77,93.75,3,904,0,0,0
77,118.75,3,417,631,952,282
77,143.75,3,297,0,0,0
77,168.75,3,207,0,0,0
77,193.75,3,170,0,0,0
77,20.3125,4,80,0,0,0
77,45.3125,4,80,0,0,0
77,70.3125,4,83,0,0,0
77,95.3125,4,836,0,0,0
77,120.3125,4,412,630,944,219
77,145.3125,4,293,0,0,0
77,170.3125,4,205,0,0,0
77,195.3125,4,166,0,0,0
77,21.875,5,82,0,0,0
77,46.875,5,84,0,0,0
77,71.875,5,85,0,0,0
77,96.875,5,768,0,0,0
77,121.875,5,406,628,928,155
77,146.875,5,280,0,0,0
77,171.875,5,201,0,0,0
77,196.875,5,165,0,0,0
77,23.4375,6,80,0,0,0
77,48.4375,6,82,0,0,0
77,73.4375,6,80,0,0,0
77,98.4375,6,88,0,0,0
77,123.4375,6,696,0,0,0
77,148.4375,6,402,598,688,93
77,173.4375,6,275,0,0,0
77,198.4375,6,197,0,0,0
77,0.0,7,84,0,0,0
77,25.0,7,83,0,0,0
77,50.0,7,82,0,0,0
77,75.0,7,101,0,0,0
77,100.0,7,629,0,0,0
77,125.0,7,396,630,944,27
77,150.0,7,268,0,0,0
77,175.0,7,195,0,0,0
77,1.5625,8,83,0,0,0
77,26.5625,8,82,0,0,0
77,51.5625,8,82,0,0,0
77,76.5625,8,149,0,0,0
77,101.5625,8,580,631,952,987
77,126.5625,8,392,0,0,0
77,151.5625,8,264,0,0,0
77,176.5625,8,190,0,0,0
77,3.125,9,82,0,0,0
77,28.125,9,84,0,0,0
77,53.125,9,82,0,0,0
77,78.125,9,232,0,0,0
77,103.125,9,535,630,944,923
77,128.125,9,384,0,0,0
77,153.125,9,255,0,0,0
77,178.125,9,190,0,0,0
77,4.6875,10,81,0,0,0
77,29.6875,10,83,0,0,0
77,54.6875,10,83,0,0,0
77,79.6875,10,344,0,0,0
77,104.6875,10,496,630,944,861
77,129.6875,10,375,0,0,0
77,154.6875,10,250,0,0,0
77,179.6875,10,186,0,0,0
77,6.25,11,81,0,0,0
77,31.25,11,81,0,0,0
77,56.25,11,82,0,0,0
77,81.25,11,476,0,0,0
77,106.25,11,471,630,944,794
77,131.25,11,367,0,0,0
77,156.25,11,244,0,0,0
77,181.25,11,184,0,0,0
77,7.8125,12,81,0,0,0
77,32.8125,12,81,0,0,0
77,57.8125,12,82,0,0,0
77,82.8125,12,602,0,0,0
77,107.8125,12,455,631,952,731
77,132.8125,12,361,0,0,0
77,157.8125,12,240,0,0,0
77,182.8125,12,185,0,0,0
77,9.375,13,83,0,0,0
77,34.375,13,82,0,0,0
77,59.375,13,82,0,0,0
77,84.375,13,729,0,0,0
77,109.375,13,439,631,952,668
77,134.375,13,351,0,0,0
77,159.375,13,235,0,0,0
77,184.375,13,185,0,0,0
77,10.9375,14,80,0,0,0
77,35.9375,14,82,0,0,0
77,60.9375,14,80,0,0,0
77,85.9375,14,840,0,0,0
77,110.9375,14,431,630,944,605
77,135.9375,14,342,0,0,0
77,160.9375,14,230,0,0,0
77,185.9375,14,178,0,0,0
77,12.5,15,79,0,0,0
77,37.5,15,80,0,0,0
77,62.5,15,84,0,0,0
77,87.5,15,926,0,0,0
77,112.5,15,428,632,960,538
77,137.5,15,336,0,0,0
77,187.5,15,176,0,0,0
78,14.0625,0,80,0,0,0
78,39.0625,0,80,0,0,0
78,64.0625,0,78,0,0,0
78,89.0625,0,994,0,0,0
78,114.0625,0,421,623,888,474
78,139.0625,0,332,0,0,0
78,164.0625,0,221,0,0,0
78,189.0625,0,173,0,0,0
78,15.625,1,81,0,0,0
78,40.625,1,81,0,0,0
78,65.625,1,81,0,0,0
78,90.625,1,993,0,0,0
78,115.625,1,421,623,888,413
78,140.625,1,322,0,0,0
78,165.625,1,221,0,0,0
78,190.625,1,173,0,0,0
78,17.1875,2,81,0,0,0
78,42.1875,2,80,0,0,0
78,67.1875,2,81,0,0,0
78,92.1875,2,980,0,0,0
78,117.1875,2,419,624,896,347
78,142.1875,2,315,0,0,0
78,167.1875,2,219,0,0,0
78,192.1875,2,177,0,0,0
78,18.75,3,83,0,0,0
78,43.75,3,79,0,0,0
78,68.75,3,83,0,0,0
78,93.75,3,940,0,0,0
78,118.75,3,419,624,896,281
78,143.75,3,308,0,0,0
78,168.75,3,214,0,0,0
78,193.75,3,171,0,0,0
78,20.3125,4,79,0,0,0
78,45.3125,4,81,0,0,0
78,70.3125,4,81,0,0,0
78,95.3125,4,875,0,0,0
78,120.3125,4,416,625,904,220
78,145.3125,4,301,0,0,0
78,170.3125,4,213,0,0,0
78,195.3125,4,173,0,0,0
78,21.875,5,81,0,0,0
78,46.875,5,82,0,0,0
78,71.875,5,86,0,0,0
78,96.875,5,798,0,0,0
78,121.875,5,415,624,896,157
78,146.875,5,292,0,0,0
78,171.875,5,209,0,0,0
78,196.875,5,170,0,0,0
78,23.4375,6,80,0,0,0
78,48.4375,6,81,0,0,0
78,73.4375,6,81,0,0,0
78,98.4375,6,90,0,0,0
78,123.4375,6,716,0,0,0
78,148.4375,6,406,608,768,93
78,173.4375,6,284,0,0,0
78,198.4375,6,200,0,0,0
