Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,0.0,7,92,0,0,0
1,1.5625,8,86,0,0,0
1,3.125,9,82,0,0,0
1,4.6875,10,89,0,0,0
1,6.25,11,93,0,0,0
1,7.8125,12,88,0,0,0
1,9.375,13,72,0,0,0
1,10.9375,14,89,0,0,0
1,12.5,15,97,0,0,0
1,14.0625,0,75,0,0,0
1,15.625,1,81,0,0,0
1,17.1875,2,92,0,0,0
1,18.75,3,95,0,0,0
1,20.3125,4,83,0,0,0
1,21.875,5,97,0,0,0
1,23.4375,6,80,0,0,0
1,25.0,7,90,0,0,0
1,26.5625,8,89,0,0,0
1,28.125,9,86,0,0,0
1,29.6875,10,95,0,0,0
1,31.25,11,93,0,0,0
1,32.8125,12,94,0,0,0
1,34.375,13,58,0,0,0
1,35.9375,14,89,0,0,0
1,37.5,15,93,0,0,0
1,39.0625,0,81,0,0,0
1,40.625,1,88,0,0,0
1,42.1875,2,95,0,0,0
1,43.75,3,93,0,0,0
1,45.3125,4,84,0,0,0
1,46.875,5,99,0,0,0
1,48.4375,6,85,0,0,0
1,50.0,7,88,0,0,0
1,51.5625,8,87,0,0,0
1,53.125,9,85,0,0,0
1,54.6875,10,93,0,0,0
1,56.25,11,99,0,0,0
1,57.8125,12,93,0,0,0
1,59.375,13,67,0,0,0
1,60.9375,14,90,0,0,0
1,62.5,15,85,0,0,0
1,64.0625,0,88,0,0,0
1,65.625,1,81,0,0,0
1,67.1875,2,95,0,0,0
1,68.75,3,92,0,0,0
1,70.3125,4,85,0,0,0
1,71.875,5,99,0,0,0
1,73.4375,6,88,0,0,0
1,75.0,7,95,660,1184,208
1,76.5625,8,129,660,1184,127
1,78.125,9,154,668,1248,69
1,79.6875,10,219,661,1192,5
1,81.25,11,313,661,1192,971
1,82.8125,12,402,657,1160,911
1,84.375,13,504,656,1152,848
1,85.9375,14,608,653,1128,778
1,87.5,15,698,656,1152,723
1,89.0625,0,791,0,0,0
1,90.625,1,836,0,0,0
1,92.1875,2,877,0,0,0
1,93.75,3,890,0,0,0
1,95.3125,4,879,0,0,0
1,96.875,5,893,0,0,0
1,98.4375,6,860,0,0,0
1,100.0,7,854,0,0,0
1,101.5625,8,855,0,0,0
1,103.125,9,842,0,0,0
1,104.6875,10,814,0,0,0
1,106.25,11,800,0,0,0
1,107.8125,12,780,0,0,0
1,109.375,13,762,0,0,0
1,110.9375,14,742,0,0,0
1,112.5,15,746,0,0,0
1,114.0625,0,746,658,1168,650
1,115.625,1,738,659,1176,589
1,117.1875,2,736,661,1192,515
1,118.75,3,727,660,1184,461
1,120.3125,4,705,649,1096,405
1,121.875,5,718,659,1176,329
1,123.4375,6,698,655,1144,266
1,125.0,7,705,0,0,0
1,126.5625,8,697,0,0,0
1,128.125,9,709,0,0,0
1,129.6875,10,684,0,0,0
1,131.25,11,673,0,0,0
1,132.8125,12,657,0,0,0
1,134.375,13,641,0,0,0
1,135.9375,14,621,0,0,0
1,137.5,15,622,0,0,0
1,139.0625,0,613,0,0,0
1,140.625,1,604,0,0,0
1,142.1875,2,597,0,0,0
