Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,0.0,7,93,0,0,0
1,1.5625,8,90,0,0,0
1,3.125,9,83,0,0,0
1,4.6875,10,93,0,0,0
1,6.25,11,98,0,0,0
1,7.8125,12,91,0,0,0
1,9.375,13,96,0,0,0
1,10.9375,14,93,0,0,0
1,12.5,15,91,0,0,0
1,14.0625,0,89,0,0,0
1,15.625,1,106,0,0,0
1,17.1875,2,97,0,0,0
1,18.75,3,93,0,0,0
1,20.3125,4,95,0,0,0
1,21.875,5,81,0,0,0
1,23.4375,6,97,0,0,0
1,25.0,7,89,0,0,0
1,26.5625,8,89,0,0,0
1,28.125,9,85,0,0,0
1,29.6875,10,94,0,0,0
1,31.25,11,100,0,0,0
1,32.8125,12,90,0,0,0
1,34.375,13,92,0,0,0
1,35.9375,14,91,0,0,0
1,37.5,15,86,0,0,0
1,39.0625,0,89,0,0,0
1,40.625,1,98,0,0,0
1,42.1875,2,95,0,0,0
1,43.75,3,90,0,0,0
1,45.3125,4,97,0,0,0
1,46.875,5,88,0,0,0
1,48.4375,6,102,0,0,0
1,50.0,7,91,0,0,0
1,51.5625,8,91,0,0,0
1,53.125,9,89,0,0,0
1,54.6875,10,89,0,0,0
1,56.25,11,97,0,0,0
1,57.8125,12,90,0,0,0
1,59.375,13,90,0,0,0
1,60.9375,14,93,0,0,0
1,62.5,15,75,0,0,0
1,64.0625,0,88,0,0,0
1,65.625,1,73,0,0,0
1,67.1875,2,95,0,0,0
1,68.75,3,89,0,0,0
1,70.3125,4,97,0,0,0
1,71.875,5,90,0,0,0
1,73.4375,6,95,0,0,0
1,75.0,7,97,656,1152,208
1,76.5625,8,131,667,1240,121
1,78.125,9,147,656,1152,77
1,79.6875,10,208,668,1248,13
1,81.25,11,267,653,1128,997
1,82.8125,12,430,665,1224,899
1,84.375,13,509,666,1232,845
1,85.9375,14,620,660,1184,772
1,87.5,15,678,658,1168,732
1,89.0625,0,794,0,0,0
1,90.625,1,816,0,0,0
1,92.1875,2,872,0,0,0
1,93.75,3,886,0,0,0
1,95.3125,4,896,0,0,0
1,96.875,5,887,0,0,0
1,98.4375,6,864,0,0,0
1,100.0,7,839,0,0,0
1,101.5625,8,883,0,0,0
1,103.125,9,814,0,0,0
1,104.6875,10,823,0,0,0
1,106.25,11,762,0,0,0
1,107.8125,12,804,0,0,0
1,109.375,13,775,0,0,0
1,110.9375,14,762,0,0,0
1,112.5,15,739,0,0,0
1,114.0625,0,752,660,1184,647
1,115.625,1,734,660,1184,600
1,117.1875,2,741,669,1256,517
1,118.75,3,745,668,1248,461
1,120.3125,4,724,659,1176,395
1,121.875,5,717,657,1160,331
1,123.4375,6,700,652,1120,261
1,125.0,7,691,0,0,0
1,126.5625,8,724,0,0,0
1,128.125,9,680,0,0,0
1,129.6875,10,705,0,0,0
1,131.25,11,656,0,0,0
1,132.8125,12,679,0,0,0
1,134.375,13,672,0,0,0
1,135.9375,14,637,0,0,0
1,137.5,15,629,0,0,0
1,139.0625,0,618,0,0,0
1,140.625,1,608,0,0,0
1,142.1875,2,623,0,0,0
1,143.75,3,605,0,0,0
1,145.3125,4,570,0,0,0
1,146.875,5,556,0,0,0
1,148.4375,6,518,0,0,0
1,150.0,7,532,0,0,0
1,151.5625,8,541,0,0,0
1,153.125,9,510,0,0,0
1,154.6875,10,522,0,0,0
1,156.25,11,489,0,0,0
1,157.8125,12,496,0,0,0
1,159.375,13,491,0,0,0
1,160.9375,14,466,0,0,0
1,162.5,15,458,0,0,0
1,164.0625,0,443,0,0,0
1,165.625,1,438,0,0,0
