Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,0.0,7,82,0,0,0
1,1.5625,8,80,0,0,0
1,3.125,9,79,0,0,0
1,4.6875,10,90,0,0,0
1,6.25,11,77,0,0,0
1,7.8125,12,76,0,0,0
1,9.375,13,81,0,0,0
1,10.9375,14,77,0,0,0
1,12.5,15,76,0,0,0
1,14.0625,0,94,0,0,0
1,15.625,1,83,0,0,0
1,17.1875,2,80,0,0,0
1,18.75,3,80,0,0,0
1,20.3125,4,75,0,0,0
1,21.875,5,76,0,0,0
1,23.4375,6,76,0,0,0
1,25.0,7,82,0,0,0
1,26.5625,8,82,0,0,0
1,28.125,9,79,0,0,0
1,29.6875,10,108,0,0,0
1,31.25,11,79,0,0,0
1,32.8125,12,77,0,0,0
1,34.375,13,80,0,0,0
1,35.9375,14,77,0,0,0
1,37.5,15,76,0,0,0
1,39.0625,0,102,0,0,0
1,40.625,1,74,0,0,0
1,42.1875,2,80,0,0,0
1,43.75,3,84,0,0,0
1,45.3125,4,78,0,0,0
1,46.875,5,77,0,0,0
1,48.4375,6,80,0,0,0
1,50.0,7,82,0,0,0
1,51.5625,8,84,0,0,0
1,53.125,9,80,0,0,0
1,54.6875,10,110,0,0,0
1,56.25,11,83,0,0,0
1,57.8125,12,77,0,0,0
1,59.375,13,78,0,0,0
1,60.9375,14,75,0,0,0
1,62.5,15,78,0,0,0
1,64.0625,0,95,0,0,0
1,65.625,1,72,0,0,0
1,67.1875,2,81,0,0,0
1,68.75,3,83,0,0,0
1,70.3125,4,78,0,0,0
1,71.875,5,76,0,0,0
1,73.4375,6,78,0,0,0
1,75.0,7,88,0,0,0
1,76.5625,8,100,0,0,0
1,78.125,9,120,0,0,0
1,79.6875,10,212,0,0,0
1,81.25,11,238,0,0,0
1,82.8125,12,296,0,0,0
1,84.375,13,361,0,0,0
1,85.9375,14,407,0,0,0
1,87.5,15,446,0,0,0
1,89.0625,0,479,0,0,0
1,90.625,1,452,0,0,0
1,92.1875,2,447,0,0,0
1,93.75,3,428,0,0,0
1,95.3125,4,404,0,0,0
1,96.875,5,377,0,0,0
1,98.4375,6,83,0,0,0
1,100.0,7,309,0,0,0
1,101.5625,8,284,203,203,0
1,103.125,9,248,190,190,962
1,104.6875,10,266,267,267,861
1,106.25,11,221,211,211,820
1,107.8125,12,205,200,200,771
1,109.375,13,189,203,203,701
1,110.9375,14,180,198,198,636
1,112.5,15,177,211,211,566
1,114.0625,0,173,230,230,499
1,115.625,1,155,194,194,450
1,117.1875,2,155,205,205,378
1,118.75,3,153,212,212,308
1,120.3125,4,149,206,206,256
1,121.875,5,157,209,209,190
1,123.4375,6,341,0,0,0
1,125.0,7,140,210,210,52
1,126.5625,8,148,0,0,0
1,128.125,9,124,0,0,0
1,129.6875,10,150,0,0,0
1,131.25,11,134,0,0,0
1,132.8125,12,128,0,0,0
1,134.375,13,128,0,0,0
1,135.9375,14,124,0,0,0
1,137.5,15,129,0,0,0
1,139.0625,0,129,0,0,0
1,140.625,1,123,0,0,0
1,142.1875,2,125,0,0,0
1,143.75,3,122,0,0,0
1,145.3125,4,125,0,0,0
1,146.875,5,130,0,0,0
1,148.4375,6,141,205,205,122
1,150.0,7,124,0,0,0
1,151.5625,8,136,0,0,0
1,153.125,9,107,0,0,0
1,154.6875,10,125,0,0,0
1,156.25,11,121,0,0,0
1,157.8125,12,118,0,0,0
1,159.375,13,119,0,0,0
1,160.9375,14,115,0,0,0
1,162.5,15,121,0,0,0
1,164.0625,0,109,0,0,0
1,165.625,1,114,0,0,0
1,167.1875,2,126,0,0,0
1,168.75,3,112,0,0,0
1,170.3125,4,117,0,0,0
1,171.875,5,124,0,0,0
1,173.4375,6,117,0,0,0
1,175.0,7,120,0,0,0
1,176.5625,8,132,0,0,0
1,178.125,9,104,0,0,0
1,179.6875,10,113,0,0,0
1,181.25,11,116,0,0,0
1,182.8125,12,113,0,0,0
1,184.375,13,115,0,0,0
1,185.9375,14,114,0,0,0
1,187.5,15,115,0,0,0
1,189.0625,0,102,0,0,0
1,190.625,1,110,0,0,0
1,192.1875,2,124,0,0,0
1,193.75,3,111,0,0,0
1,195.3125,4,118,0,0,0
1,196.875,5,123,0,0,0
1,198.4375,6,110,0,0,0
2,0.0,7,80,0,0,0
2,1.5625,8,76,0,0,0
2,3.125,9,105,0,0,0
2,4.6875,10,89,0,0,0
2,6.25,11,88,0,0,0
2,7.8125,12,82,0,0,0
2,9.375,13,79,0,0,0
2,10.9375,14,79,0,0,0
2,12.5,15,85,0,0,0
2,14.0625,0,80,0,0,0
2,15.625,1,80,0,0,0
2,17.1875,2,77,0,0,0
2,18.75,3,80,0,0,0
2,20.3125,4,79,0,0,0
2,21.875,5,73,0,0,0
2,23.4375,6,80,0,0,0
2,25.0,7,80,0,0,0
2,26.5625,8,80,0,0,0
2,28.125,9,94,0,0,0
2,29.6875,10,90,0,0,0
2,31.25,11,88,0,0,0
2,32.8125,12,79,0,0,0
2,34.375,13,77,0,0,0
2,35.9375,14,80,0,0,0
2,37.5,15,95,0,0,0
2,39.0625,0,78,0,0,0
2,40.625,1,77,0,0,0
2,42.1875,2,76,0,0,0
2,43.75,3,80,0,0,0
2,45.3125,4,77,0,0,0
2,46.875,5,72,0,0,0
2,48.4375,6,79,0,0,0
2,50.0,7,80,0,0,0
2,51.5625,8,81,0,0,0
2,53.125,9,92,0,0,0
2,54.6875,10,84,0,0,0
2,56.25,11,85,0,0,0
2,57.8125,12,81,0,0,0
2,59.375,13,79,0,0,0
2,60.9375,14,81,0,0,0
2,62.5,15,97,0,0,0
2,64.0625,0,80,0,0,0
2,65.625,1,80,0,0,0
2,67.1875,2,78,0,0,0
2,68.75,3,84,0,0,0
2,70.3125,4,77,0,0,0
2,71.875,5,72,0,0,0
2,73.4375,6,79,0,0,0
2,75.0,7,88,0,0,0
2,76.5625,8,108,0,0,0
2,78.125,9,133,0,0,0
2,79.6875,10,167,0,0,0
2,81.25,11,233,0,0,0
2,82.8125,12,295,0,0,0
2,84.375,13,349,0,0,0
2,85.9375,14,429,0,0,0
2,87.5,15,468,0,0,0
2,89.0625,0,465,0,0,0
2,90.625,1,460,0,0,0
2,92.1875,2,449,0,0,0
2,93.75,3,431,0,0,0
2,95.3125,4,395,0,0,0
2,96.875,5,363,0,0,0
2,98.4375,6,82,0,0,0
2,100.0,7,312,0,0,0
2,101.5625,8,301,226,226,0
2,103.125,9,255,209,209,964
2,104.6875,10,235,197,197,906
2,106.25,11,210,202,202,836
2,107.8125,12,205,205,205,773
2,109.375,13,182,194,194,717
2,110.9375,14,200,229,229,639
2,112.5,15,190,233,233,565
2,114.0625,0,161,216,216,521
2,115.625,1,169,203,203,459
2,117.1875,2,155,201,201,393
2,118.75,3,161,204,204,322
2,120.3125,4,135,194,194,264
2,121.875,5,134,183,183,210
2,123.4375,6,86,0,0,0
2,125.0,7,138,202,202,67
2,126.5625,8,151,0,0,0
2,128.125,9,133,0,0,0
2,129.6875,10,130,0,0,0
2,131.25,11,121,0,0,0
2,132.8125,12,133,0,0,0
2,134.375,13,121,0,0,0
2,135.9375,14,145,0,0,0
2,137.5,15,141,0,0,0
2,139.0625,0,121,0,0,0
2,140.625,1,137,0,0,0
2,142.1875,2,121,0,0,0
2,143.75,3,138,0,0,0
2,145.3125,4,111,0,0,0
2,146.875,5,116,0,0,0
2,148.4375,6,140,200,200,139
2,150.0,7,124,0,0,0
2,151.5625,8,130,0,0,0
2,153.125,9,117,0,0,0
2,154.6875,10,115,0,0,0
2,156.25,11,113,0,0,0
2,157.8125,12,131,0,0,0
2,159.375,13,111,0,0,0
2,160.9375,14,137,0,0,0
2,162.5,15,119,0,0,0
2,164.0625,0,114,0,0,0
2,165.625,1,128,0,0,0
2,167.1875,2,115,0,0,0
2,168.75,3,136,0,0,0
2,170.3125,4,104,0,0,0
2,171.875,5,111,0,0,0
2,173.4375,6,117,0,0,0
2,175.0,7,127,0,0,0
2,176.5625,8,125,0,0,0
2,178.125,9,109,0,0,0
2,179.6875,10,113,0,0,0
2,181.25,11,111,0,0,0
2,182.8125,12,130,0,0,0
2,184.375,13,107,0,0,0
2,185.9375,14,132,0,0,0
2,187.5,15,112,0,0,0
2,189.0625,0,110,0,0,0
2,190.625,1,125,0,0,0
2,192.1875,2,114,0,0,0
2,193.75,3,130,0,0,0
2,195.3125,4,103,0,0,0
2,196.875,5,110,0,0,0
2,198.4375,6,111,0,0,0
3,0.0,7,78,0,0,0
3,1.5625,8,94,0,0,0
3,3.125,9,74,0,0,0
3,4.6875,10,77,0,0,0
3,6.25,11,73,0,0,0
3,7.8125,12,73,0,0,0
3,9.375,13,88,0,0,0
3,10.9375,14,77,0,0,0
3,12.5,15,75,0,0,0
3,14.0625,0,89,0,0,0
3,15.625,1,78,0,0,0
3,17.1875,2,80,0,0,0
3,18.75,3,79,0,0,0
3,20.3125,4,77,0,0,0
3,21.875,5,75,0,0,0
3,23.4375,6,68,0,0,0
3,25.0,7,76,0,0,0
3,26.5625,8,91,0,0,0
3,28.125,9,75,0,0,0
3,29.6875,10,75,0,0,0
3,31.25,11,74,0,0,0
3,32.8125,12,73,0,0,0
3,34.375,13,88,0,0,0
3,35.9375,14,76,0,0,0
3,37.5,15,76,0,0,0
3,39.0625,0,88,0,0,0
3,40.625,1,85,0,0,0
3,42.1875,2,80,0,0,0
3,43.75,3,83,0,0,0
3,45.3125,4,79,0,0,0
3,46.875,5,74,0,0,0
3,48.4375,6,72,0,0,0
3,50.0,7,76,0,0,0
3,51.5625,8,81,0,0,0
3,53.125,9,76,0,0,0
3,54.6875,10,77,0,0,0
3,56.25,11,73,0,0,0
3,57.8125,12,77,0,0,0
3,59.375,13,84,0,0,0
3,60.9375,14,78,0,0,0
3,62.5,15,73,0,0,0
3,64.0625,0,87,0,0,0
3,65.625,1,88,0,0,0
3,67.1875,2,81,0,0,0
3,68.75,3,91,0,0,0
3,70.3125,4,79,0,0,0
3,71.875,5,75,0,0,0
3,73.4375,6,72,0,0,0
3,75.0,7,84,0,0,0
3,76.5625,8,97,0,0,0
3,78.125,9,119,0,0,0
3,79.6875,10,170,0,0,0
3,81.25,11,228,0,0,0
3,82.8125,12,295,0,0,0
3,84.375,13,356,0,0,0
3,85.9375,14,408,0,0,0
3,87.5,15,427,0,0,0
3,89.0625,0,471,0,0,0
3,90.625,1,465,0,0,0
3,92.1875,2,453,0,0,0
3,93.75,3,442,0,0,0
3,95.3125,4,392,0,0,0
3,96.875,5,357,0,0,0
3,98.4375,6,73,0,0,0
3,100.0,7,304,0,0,0
3,101.5625,8,277,0,0,0
3,103.125,9,247,178,178,974
3,104.6875,10,241,192,192,906
3,106.25,11,214,185,185,842
3,107.8125,12,202,193,193,776
3,109.375,13,182,191,191,710
3,110.9375,14,190,197,197,647
3,112.5,15,166,185,185,587
3,114.0625,0,165,213,213,511
3,115.625,1,164,207,207,447
3,117.1875,2,164,203,203,389
3,118.75,3,165,212,212,316
