Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,0.0,7,164,0,0,0
1,1.5625,8,157,0,0,0
1,3.125,9,156,0,0,0
1,4.6875,10,160,0,0,0
1,6.25,11,153,0,0,0
1,7.8125,12,158,0,0,0
1,9.375,13,159,0,0,0
1,10.9375,14,161,0,0,0
1,12.5,15,157,0,0,0
1,14.0625,0,157,0,0,0
1,15.625,1,158,0,0,0
1,17.1875,2,160,0,0,0
1,18.75,3,162,0,0,0
1,20.3125,4,159,0,0,0
1,21.875,5,153,0,0,0
1,23.4375,6,160,0,0,0
1,25.0,7,158,0,0,0
1,26.5625,8,156,0,0,0
1,28.125,9,157,0,0,0
1,29.6875,10,159,0,0,0
1,31.25,11,157,0,0,0
1,32.8125,12,160,0,0,0
1,34.375,13,159,0,0,0
1,35.9375,14,164,0,0,0
1,37.5,15,154,0,0,0
1,39.0625,0,155,0,0,0
1,40.625,1,158,0,0,0
1,42.1875,2,160,0,0,0
1,43.75,3,160,0,0,0
1,45.3125,4,159,0,0,0
1,46.875,5,154,0,0,0
1,48.4375,6,158,0,0,0
1,50.0,7,159,0,0,0
1,51.5625,8,156,0,0,0
1,53.125,9,158,0,0,0
1,54.6875,10,160,0,0,0
1,56.25,11,155,0,0,0
1,57.8125,12,162,0,0,0
1,59.375,13,159,0,0,0
1,60.9375,14,161,0,0,0
1,62.5,15,156,0,0,0
1,64.0625,0,156,0,0,0
1,65.625,1,159,0,0,0
1,67.1875,2,160,0,0,0
1,68.75,3,154,0,0,0
1,70.3125,4,159,0,0,0
1,71.875,5,158,0,0,0
1,73.4375,6,158,0,0,0
1,75.0,7,177,0,0,0
1,76.5625,8,201,0,0,0
1,78.125,9,261,0,0,0
1,79.6875,10,345,0,0,0
1,81.25,11,448,0,0,0
1,82.8125,12,552,0,0,0
1,84.375,13,650,0,0,0
1,85.9375,14,738,0,0,0
1,87.5,15,789,0,0,0
1,89.0625,0,827,0,0,0
1,90.625,1,825,0,0,0
1,92.1875,2,795,0,0,0
1,93.75,3,760,0,0,0
1,95.3125,4,721,0,0,0
1,96.875,5,670,0,0,0
1,98.4375,6,164,0,0,0
1,100.0,7,586,0,0,0
1,101.5625,8,546,344,344,735
1,103.125,9,514,344,344,668
1,104.6875,10,491,352,352,586
1,106.25,11,473,356,356,517
1,107.8125,12,461,342,342,479
1,109.375,13,447,346,346,412
1,110.9375,14,443,360,360,325
1,112.5,15,437,354,354,261
1,114.0625,0,433,350,350,223
1,115.625,1,430,358,358,136
1,117.1875,2,428,352,352,72
1,118.75,3,426,358,358,5
1,120.3125,4,427,344,344,991
1,121.875,5,424,341,341,925
1,123.4375,6,630,0,0,0
1,125.0,7,414,361,361,769
1,126.5625,8,409,0,0,0
1,128.125,9,406,0,0,0
1,129.6875,10,399,0,0,0
1,131.25,11,390,0,0,0
1,132.8125,12,386,0,0,0
1,134.375,13,376,0,0,0
1,135.9375,14,370,0,0,0
1,137.5,15,361,0,0,0
1,139.0625,0,355,0,0,0
1,140.625,1,347,0,0,0
1,142.1875,2,340,0,0,0
1,143.75,3,337,0,0,0
1,145.3125,4,334,0,0,0
1,146.875,5,325,0,0,0
1,148.4375,6,420,357,357,840
1,150.0,7,308,0,0,0
1,151.5625,8,310,0,0,0
1,153.125,9,306,0,0,0
1,154.6875,10,299,0,0,0
1,156.25,11,292,0,0,0
1,157.8125,12,289,0,0,0
1,159.375,13,284,0,0,0
1,160.9375,14,279,0,0,0
1,162.5,15,276,0,0,0
1,164.0625,0,272,0,0,0
1,165.625,1,269,0,0,0
1,167.1875,2,255,0,0,0
1,168.75,3,263,0,0,0
1,170.3125,4,264,0,0,0
1,171.875,5,255,0,0,0
1,173.4375,6,319,0,0,0
1,175.0,7,251,0,0,0
1,176.5625,8,252,0,0,0
1,178.125,9,250,0,0,0
1,179.6875,10,246,0,0,0
1,181.25,11,244,0,0,0
1,182.8125,12,243,0,0,0
1,184.375,13,242,0,0,0
1,185.9375,14,238,0,0,0
1,187.5,15,233,0,0,0
1,189.0625,0,232,0,0,0
1,190.625,1,232,0,0,0
1,192.1875,2,232,0,0,0
1,193.75,3,229,0,0,0
1,195.3125,4,230,0,0,0
1,196.875,5,229,0,0,0
1,198.4375,6,254,0,0,0
2,0.0,7,153,0,0,0
2,1.5625,8,153,0,0,0
2,3.125,9,154,0,0,0
2,4.6875,10,152,0,0,0
2,6.25,11,153,0,0,0
2,7.8125,12,157,0,0,0
2,9.375,13,156,0,0,0
2,10.9375,14,153,0,0,0
2,12.5,15,151,0,0,0
2,14.0625,0,154,0,0,0
2,15.625,1,154,0,0,0
2,17.1875,2,155,0,0,0
2,18.75,3,150,0,0,0
2,20.3125,4,153,0,0,0
2,21.875,5,153,0,0,0
2,23.4375,6,157,0,0,0
2,25.0,7,152,0,0,0
2,26.5625,8,153,0,0,0
2,28.125,9,153,0,0,0
2,29.6875,10,153,0,0,0
2,31.25,11,153,0,0,0
2,32.8125,12,156,0,0,0
2,34.375,13,156,0,0,0
2,35.9375,14,153,0,0,0
2,37.5,15,152,0,0,0
2,39.0625,0,155,0,0,0
2,40.625,1,156,0,0,0
2,42.1875,2,153,0,0,0
2,43.75,3,152,0,0,0
2,45.3125,4,151,0,0,0
2,46.875,5,152,0,0,0
2,48.4375,6,156,0,0,0
2,50.0,7,156,0,0,0
2,51.5625,8,152,0,0,0
2,53.125,9,153,0,0,0
2,54.6875,10,154,0,0,0
2,56.25,11,154,0,0,0
2,57.8125,12,154,0,0,0
2,59.375,13,156,0,0,0
2,60.9375,14,153,0,0,0
2,62.5,15,153,0,0,0
2,64.0625,0,152,0,0,0
2,65.625,1,154,0,0,0
2,67.1875,2,155,0,0,0
2,68.75,3,155,0,0,0
2,70.3125,4,153,0,0,0
2,71.875,5,157,0,0,0
2,73.4375,6,154,0,0,0
2,75.0,7,170,0,0,0
2,76.5625,8,193,0,0,0
2,78.125,9,255,0,0,0
2,79.6875,10,337,0,0,0
2,81.25,11,439,0,0,0
2,82.8125,12,542,0,0,0
2,84.375,13,642,0,0,0
2,85.9375,14,725,0,0,0
2,87.5,15,786,0,0,0
2,89.0625,0,820,0,0,0
2,90.625,1,823,0,0,0
2,92.1875,2,800,0,0,0
2,93.75,3,762,0,0,0
2,95.3125,4,716,0,0,0
2,96.875,5,669,0,0,0
2,98.4375,6,161,0,0,0
2,100.0,7,582,0,0,0
2,101.5625,8,537,367,367,732
2,103.125,9,510,372,372,665
2,104.6875,10,481,368,368,600
2,106.25,11,462,371,371,533
2,107.8125,12,446,371,371,474
2,109.375,13,443,375,375,411
2,110.9375,14,427,371,371,343
2,112.5,15,421,372,372,276
2,114.0625,0,417,375,375,219
2,115.625,1,420,378,378,152
2,117.1875,2,416,378,378,83
2,118.75,3,414,373,373,18
2,120.3125,4,408,370,370,988
2,121.875,5,406,370,370,922
2,123.4375,6,629,0,0,0
2,125.0,7,409,375,375,786
2,126.5625,8,390,0,0,0
2,128.125,9,388,0,0,0
2,129.6875,10,381,0,0,0
2,131.25,11,377,0,0,0
2,132.8125,12,369,0,0,0
2,134.375,13,364,0,0,0
2,135.9375,14,361,0,0,0
2,137.5,15,350,0,0,0
2,139.0625,0,343,0,0,0
2,140.625,1,343,0,0,0
2,142.1875,2,335,0,0,0
2,143.75,3,327,0,0,0
2,145.3125,4,319,0,0,0
2,146.875,5,313,0,0,0
2,148.4375,6,403,330,330,851
2,150.0,7,306,0,0,0
2,151.5625,8,297,0,0,0
2,153.125,9,294,0,0,0
2,154.6875,10,290,0,0,0
2,156.25,11,283,0,0,0
2,157.8125,12,281,0,0,0
2,159.375,13,276,0,0,0
2,160.9375,14,274,0,0,0
2,162.5,15,268,0,0,0
2,164.0625,0,265,0,0,0
2,165.625,1,264,0,0,0
2,167.1875,2,255,0,0,0
2,168.75,3,255,0,0,0
2,170.3125,4,253,0,0,0
2,171.875,5,251,0,0,0
2,173.4375,6,308,0,0,0
2,175.0,7,249,0,0,0
2,176.5625,8,242,0,0,0
2,178.125,9,244,0,0,0
2,179.6875,10,239,0,0,0
2,181.25,11,235,0,0,0
2,182.8125,12,234,0,0,0
2,184.375,13,232,0,0,0
2,185.9375,14,232,0,0,0
2,187.5,15,227,0,0,0
2,189.0625,0,225,0,0,0
2,190.625,1,224,0,0,0
2,192.1875,2,224,0,0,0
2,193.75,3,223,0,0,0
2,195.3125,4,223,0,0,0
2,196.875,5,219,0,0,0
2,198.4375,6,247,0,0,0
77,0.0,7,156,0,0,0
77,1.5625,8,154,0,0,0
77,3.125,9,153,0,0,0
77,4.6875,10,156,0,0,0
77,6.25,11,153,0,0,0
77,7.8125,12,153,0,0,0
77,9.375,13,156,0,0,0
77,10.9375,14,157,0,0,0
77,12.5,15,153,0,0,0
77,14.0625,0,152,0,0,0
77,15.625,1,155,0,0,0
77,17.1875,2,153,0,0,0
77,18.75,3,154,0,0,0
77,20.3125,4,154,0,0,0
77,21.875,5,151,0,0,0
77,23.4375,6,153,0,0,0
77,25.0,7,154,0,0,0
77,26.5625,8,154,0,0,0
77,28.125,9,154,0,0,0
77,29.6875,10,157,0,0,0
77,31.25,11,152,0,0,0
77,32.8125,12,154,0,0,0
77,34.375,13,154,0,0,0
77,35.9375,14,157,0,0,0
77,37.5,15,156,0,0,0
77,39.0625,0,152,0,0,0
77,40.625,1,154,0,0,0
77,42.1875,2,154,0,0,0
77,43.75,3,153,0,0,0
77,45.3125,4,154,0,0,0
77,46.875,5,151,0,0,0
77,48.4375,6,153,0,0,0
77,50.0,7,156,0,0,0
77,51.5625,8,154,0,0,0
77,53.125,9,154,0,0,0
77,54.6875,10,154,0,0,0
77,56.25,11,155,0,0,0
77,57.8125,12,156,0,0,0
77,59.375,13,153,0,0,0
77,60.9375,14,153,0,0,0
77,62.5,15,156,0,0,0
77,64.0625,0,152,0,0,0
77,65.625,1,153,0,0,0
77,67.1875,2,152,0,0,0
77,68.75,3,149,0,0,0
77,70.3125,4,154,0,0,0
77,71.875,5,154,0,0,0
77,73.4375,6,155,0,0,0
77,75.0,7,171,0,0,0
77,76.5625,8,200,0,0,0
77,78.125,9,255,0,0,0
77,79.6875,10,338,0,0,0
77,81.25,11,442,0,0,0
77,82.8125,12,541,0,0,0
77,84.375,13,630,0,0,0
77,85.9375,14,708,0,0,0
77,87.5,15,760,0,0,0
77,89.0625,0,786,0,0,0
77,90.625,1,774,0,0,0
77,92.1875,2,741,0,0,0
77,93.75,3,706,0,0,0
77,95.3125,4,666,0,0,0
77,96.875,5,621,0,0,0
77,98.4375,6,159,0,0,0
77,100.0,7,534,0,0,0
77,101.5625,8,504,329,329,236
77,103.125,9,477,329,329,172
77,104.6875,10,451,327,327,109
77,106.25,11,437,331,331,42
77,107.8125,12,422,329,329,1003
77,109.375,13,418,330,330,941
77,110.9375,14,410,330,330,875
77,112.5,15,408,333,333,811
77,114.0625,0,406,338,338,746
77,115.625,1,400,331,331,682
77,117.1875,2,395,326,326,618
77,118.75,3,398,328,328,557
77,120.3125,4,396,329,329,492
77,121.875,5,395,330,330,428
77,123.4375,6,579,0,0,0
77,125.0,7,386,333,333,295
77,126.5625,8,383,0,0,0
77,128.125,9,378,0,0,0
77,129.6875,10,375,0,0,0
77,131.25,11,368,0,0,0
77,132.8125,12,360,0,0,0
77,134.375,13,358,0,0,0
77,135.9375,14,350,0,0,0
77,137.5,15,345,0,0,0
77,139.0625,0,338,0,0,0
77,140.625,1,329,0,0,0
77,142.1875,2,321,0,0,0
77,143.75,3,317,0,0,0
77,145.3125,4,311,0,0,0
77,146.875,5,308,0,0,0
77,148.4375,6,389,332,332,363
77,150.0,7,292,0,0,0
77,151.5625,8,292,0,0,0
77,153.125,9,288,0,0,0
77,154.6875,10,283,0,0,0
77,156.25,11,280,0,0,0
77,157.8125,12,273,0,0,0
77,159.375,13,273,0,0,0
77,160.9375,14,266,0,0,0
77,162.5,15,264,0,0,0
77,164.0625,0,255,0,0,0
77,165.625,1,255,0,0,0
77,167.1875,2,251,0,0,0
77,168.75,3,250,0,0,0
77,170.3125,4,248,0,0,0
77,171.875,5,246,0,0,0
77,173.4375,6,301,0,0,0
77,175.0,7,240,0,0,0
77,176.5625,8,241,0,0,0
77,178.125,9,238,0,0,0
77,179.6875,10,237,0,0,0
77,181.25,11,232,0,0,0
77,182.8125,12,232,0,0,0
77,184.375,13,233,0,0,0
77,185.9375,14,226,0,0,0
77,187.5,15,225,0,0,0
77,189.0625,0,224,0,0,0
77,190.625,1,223,0,0,0
77,192.1875,2,222,0,0,0
77,193.75,3,223,0,0,0
77,195.3125,4,219,0,0,0
