Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,14.0625,0,79,0,0,0
1,39.0625,0,80,0,0,0
1,64.0625,0,80,0,0,0
1,89.0625,0,249,0,0,0
1,139.0625,0,148,0,0,0
1,164.0625,0,120,0,0,0
1,189.0625,0,109,0,0,0
1,15.625,1,84,0,0,0
1,40.625,1,82,0,0,0
1,65.625,1,81,0,0,0
1,90.625,1,248,0,0,0
1,115.625,1,164,0,0,509
1,140.625,1,145,0,0,0
1,165.625,1,119,0,0,0
1,190.625,1,107,0,0,0
1,17.1875,2,80,0,0,0
1,42.1875,2,80,0,0,0
1,67.1875,2,81,0,0,0
1,92.1875,2,246,0,0,0
1,117.1875,2,165,0,0,445
1,142.1875,2,143,0,0,0
1,167.1875,2,121,0,0,0
1,192.1875,2,113,0,0,0
1,18.75,3,82,0,0,0
1,43.75,3,80,0,0,0
1,68.75,3,83,0,0,0
1,93.75,3,240,0,0,0
1,118.75,3,161,0,0,376
1,143.75,3,141,0,0,0
1,168.75,3,117,0,0,0
1,193.75,3,109,0,0,0
1,20.3125,4,84,0,0,0
1,45.3125,4,84,0,0,0
1,70.3125,4,88,0,0,0
1,95.3125,4,238,0,0,0
1,145.3125,4,140,0,0,0
1,170.3125,4,120,0,0,0
1,195.3125,4,106,0,0,0
1,21.875,5,82,0,0,0
1,46.875,5,82,0,0,0
1,71.875,5,80,0,0,0
1,121.875,5,166,0,0,256
1,146.875,5,141,0,0,0
1,171.875,5,116,0,0,0
1,196.875,5,108,0,0,0
1,23.4375,6,80,0,0,0
1,48.4375,6,80,0,0,0
1,73.4375,6,80,0,0,0
1,98.4375,6,81,0,0,0
1,123.4375,6,213,0,0,0
1,148.4375,6,162,0,0,193
1,173.4375,6,136,0,0,0
1,198.4375,6,117,0,0,0
1,0.0,7,80,0,0,0
1,25.0,7,81,0,0,0
1,75.0,7,84,0,0,0
1,100.0,7,208,0,0,0
1,125.0,7,162,0,0,118
1,150.0,7,136,0,0,0
1,175.0,7,118,0,0,0
1,1.5625,8,80,0,0,0
1,26.5625,8,79,0,0,0
1,51.5625,8,81,0,0,0
1,76.5625,8,91,0,0,0
1,101.5625,8,194,0,0,0
1,126.5625,8,161,0,0,55
1,151.5625,8,132,0,0,0
1,176.5625,8,116,0,0,0
1,3.125,9,80,0,0,0
1,28.125,9,80,0,0,0
1,53.125,9,78,0,0,0
1,78.125,9,96,0,0,0
1,103.125,9,188,0,0,1023
1,128.125,9,161,0,0,0
1,153.125,9,132,0,0,0
1,178.125,9,116,0,0,0
1,4.6875,10,82,0,0,0
1,29.6875,10,81,0,0,0
1,54.6875,10,79,0,0,0
1,79.6875,10,113,0,0,0
1,104.6875,10,181,0,0,960
1,129.6875,10,161,0,0,0
1,154.6875,10,129,0,0,0
1,179.6875,10,112,0,0,0
1,6.25,11,85,0,0,0
1,31.25,11,84,0,0,0
