Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,0.0,7,157,0,0,0
1,1.5625,8,159,0,0,0
1,3.125,9,160,0,0,0
1,4.6875,10,156,0,0,0
1,6.25,11,159,0,0,0
1,7.8125,12,157,0,0,0
1,9.375,13,156,0,0,0
1,10.9375,14,160,0,0,0
1,12.5,15,159,0,0,0
1,14.0625,0,154,0,0,0
1,15.625,1,158,0,0,0
1,17.1875,2,158,0,0,0
1,18.75,3,157,0,0,0
1,20.3125,4,158,0,0,0
1,21.875,5,158,0,0,0
1,23.4375,6,158,0,0,0
1,25.0,7,156,0,0,0
1,26.5625,8,160,0,0,0
1,28.125,9,158,0,0,0
1,29.6875,10,159,0,0,0
1,31.25,11,158,0,0,0
1,32.8125,12,156,0,0,0
1,34.375,13,155,0,0,0
1,35.9375,14,160,0,0,0
1,37.5,15,158,0,0,0
1,39.0625,0,153,0,0,0
1,40.625,1,156,0,0,0
1,42.1875,2,158,0,0,0
1,43.75,3,155,0,0,0
1,45.3125,4,159,0,0,0
1,46.875,5,156,0,0,0
1,48.4375,6,157,0,0,0
1,50.0,7,157,0,0,0
1,51.5625,8,163,0,0,0
1,53.125,9,157,0,0,0
1,54.6875,10,161,0,0,0
1,56.25,11,156,0,0,0
1,57.8125,12,160,0,0,0
1,59.375,13,159,0,0,0
1,60.9375,14,158,0,0,0
1,62.5,15,160,0,0,0
1,64.0625,0,156,0,0,0
1,65.625,1,155,0,0,0
1,67.1875,2,160,0,0,0
1,68.75,3,156,0,0,0
1,70.3125,4,158,0,0,0
1,71.875,5,157,0,0,0
1,73.4375,6,154,0,0,0
1,75.0,7,160,0,0,0
1,76.5625,8,165,0,0,0
1,78.125,9,173,0,0,0
1,79.6875,10,193,0,0,0
1,81.25,11,217,0,0,0
1,82.8125,12,248,0,0,0
1,84.375,13,272,0,0,0
1,85.9375,14,297,0,0,0
1,87.5,15,310,0,0,0
1,89.0625,0,320,0,0,0
1,90.625,1,327,0,0,0
1,92.1875,2,327,0,0,0
1,93.75,3,319,0,0,0
1,95.3125,4,311,0,0,0
1,96.875,5,301,0,0,0
1,98.4375,6,157,0,0,0
1,100.0,7,280,0,0,0
1,101.5625,8,275,0,0,0
1,103.125,9,265,0,0,728
1,104.6875,10,261,0,0,671
1,106.25,11,253,0,0,607
1,107.8125,12,251,0,0,522
1,109.375,13,247,0,0,469
1,110.9375,14,248,0,0,414
1,112.5,15,246,0,0,351
1,114.0625,0,241,0,0,271
1,115.625,1,245,0,0,213
1,117.1875,2,243,0,0,157
1,118.75,3,242,0,0,74
1,120.3125,4,243,0,0,7
1,121.875,5,241,0,0,981
1,123.4375,6,293,0,0,0
1,125.0,7,237,0,0,861
1,126.5625,8,240,0,0,777
1,128.125,9,233,0,0,0
1,129.6875,10,235,0,0,0
1,131.25,11,232,0,0,0
1,132.8125,12,232,0,0,0
1,134.375,13,229,0,0,0
1,135.9375,14,228,0,0,0
1,137.5,15,226,0,0,0
1,139.0625,0,222,0,0,0
1,140.625,1,223,0,0,0
1,142.1875,2,221,0,0,0
1,143.75,3,219,0,0,0
1,145.3125,4,221,0,0,0
1,146.875,5,216,0,0,0
1,148.4375,6,242,0,0,929
1,150.0,7,209,0,0,0
1,151.5625,8,210,0,0,0
1,153.125,9,207,0,0,0
1,154.6875,10,208,0,0,0
1,156.25,11,205,0,0,0
1,157.8125,12,205,0,0,0
1,159.375,13,200,0,0,0
1,160.9375,14,202,0,0,0
1,162.5,15,200,0,0,0
1,164.0625,0,193,0,0,0
1,165.625,1,196,0,0,0
1,167.1875,2,198,0,0,0
1,168.75,3,195,0,0,0
1,170.3125,4,197,0,0,0
1,171.875,5,193,0,0,0
1,173.4375,6,214,0,0,0
1,175.0,7,193,0,0,0
1,176.5625,8,190,0,0,0
1,178.125,9,191,0,0,0
1,179.6875,10,191,0,0,0
